,map_name,player_name,team_name,hero_name
72915,Lijiang Tower,LIP,Shanghai Dragons,Reaper
72928,Lijiang Tower,LIP,Shanghai Dragons,Soldier: 76
72956,Lijiang Tower,LIP,Shanghai Dragons,Symmetra
72973,Lijiang Tower,LeeJaeGon,Shanghai Dragons,Lucio
73013,Lijiang Tower,WhoRu,Shanghai Dragons,Genji
73028,Lijiang Tower,WhoRu,Shanghai Dragons,Mei
73049,Lijiang Tower,WhoRu,Shanghai Dragons,Tracer
73093,Colosseo,Daizi,Chengdu Hunters,Zarya
73126,Colosseo,Jinmu,Chengdu Hunters,Reaper
73157,Colosseo,Leave,Chengdu Hunters,Soldier: 76
73201,Colosseo,Mmonk,Chengdu Hunters,Ana
73243,Colosseo,Nisha,Chengdu Hunters,Lucio
73279,Colosseo,AimGod,Seoul Infernal,Ana
73317,Colosseo,Belosrea,Seoul Infernal,Winston
73358,Colosseo,FIXA,Seoul Infernal,Lucio
73397,Colosseo,ZEST,Seoul Infernal,Genji
73434,Colosseo,carpe,Seoul Infernal,Soldier: 76
73465,Watchpoint: Gibraltar,GA9A,Chengdu Hunters,Winston
73489,Watchpoint: Gibraltar,GA9A,Chengdu Hunters,Zarya
73526,Watchpoint: Gibraltar,Jinmu,Chengdu Hunters,Echo
73547,Watchpoint: Gibraltar,Jinmu,Chengdu Hunters,Genji
73585,Watchpoint: Gibraltar,Leave,Chengdu Hunters,Soldier: 76
73614,Watchpoint: Gibraltar,Leave,Chengdu Hunters,Widowmaker
73654,Watchpoint: Gibraltar,Mmonk,Chengdu Hunters,Ana
73695,Watchpoint: Gibraltar,Nisha,Chengdu Hunters,Brigitte
73726,Watchpoint: Gibraltar,AimGod,Seoul Infernal,Ana
73769,Watchpoint: Gibraltar,Belosrea,Seoul Infernal,Doomfist
73784,Watchpoint: Gibraltar,Belosrea,Seoul Infernal,Winston
73823,Watchpoint: Gibraltar,FIXA,Seoul Infernal,Brigitte
73847,Watchpoint: Gibraltar,FIXA,Seoul Infernal,Lucio
73868,Watchpoint: Gibraltar,MN3,Seoul Infernal,Widowmaker
73900,Watchpoint: Gibraltar,ZEST,Seoul Infernal,Genji
73922,Watchpoint: Gibraltar,ZEST,Seoul Infernal,Symmetra
73929,Watchpoint: Gibraltar,ZEST,Seoul Infernal,Tracer
73963,Midtown,Daizi,Chengdu Hunters,Zarya
74004,Midtown,Jinmu,Chengdu Hunters,Genji
74042,Midtown,Leave,Chengdu Hunters,Soldier: 76
74064,Midtown,Leave,Chengdu Hunters,Widowmaker
74095,Midtown,Mmonk,Chengdu Hunters,Ana
74136,Midtown,Nisha,Chengdu Hunters,Lucio
74175,Midtown,AimGod,Seoul Infernal,Ana
74219,Midtown,FIXA,Seoul Infernal,Brigitte
74236,Midtown,FIXA,Seoul Infernal,Lucio
74276,Midtown,Fury,Seoul Infernal,Zarya
74311,Midtown,MN3,Seoul Infernal,Ashe
74337,Midtown,MN3,Seoul Infernal,Soldier: 76
74349,Midtown,MN3,Seoul Infernal,Widowmaker
74380,Midtown,ZEST,Seoul Infernal,Genji
74415,Lijiang Tower,GA9A,Chengdu Hunters,Doomfist
74435,Lijiang Tower,GA9A,Chengdu Hunters,Zarya
74468,Lijiang Tower,Jinmu,Chengdu Hunters,Echo
74485,Lijiang Tower,Jinmu,Chengdu Hunters,Genji
74512,Lijiang Tower,Jinmu,Chengdu Hunters,Mei
74524,Lijiang Tower,Jinmu,Chengdu Hunters,Reaper
74537,Lijiang Tower,Jinmu,Chengdu Hunters,Sombra
74560,Lijiang Tower,Jinmu,Chengdu Hunters,Symmetra
74578,Lijiang Tower,Leave,Chengdu Hunters,Cassidy
74590,Lijiang Tower,Leave,Chengdu Hunters,Soldier: 76
74614,Lijiang Tower,Leave,Chengdu Hunters,Symmetra
74621,Lijiang Tower,Leave,Chengdu Hunters,Tracer
74646,Lijiang Tower,Mmonk,Chengdu Hunters,Ana
74694,Lijiang Tower,Nisha,Chengdu Hunters,Brigitte
74711,Lijiang Tower,Nisha,Chengdu Hunters,Lucio
74744,Lijiang Tower,AimGod,Seoul Infernal,Ana
74783,Lijiang Tower,Belosrea,Seoul Infernal,Doomfist
74800,Lijiang Tower,Belosrea,Seoul Infernal,Winston
74840,Lijiang Tower,FIXA,Seoul Infernal,Lucio
74879,Lijiang Tower,ZEST,Seoul Infernal,Genji
74899,Lijiang Tower,ZEST,Seoul Infernal,Symmetra
74909,Lijiang Tower,ZEST,Seoul Infernal,Tracer
74943,Lijiang Tower,carpe,Seoul Infernal,Soldier: 76
74976,Oasis,ChoiSehwan,Guangzhou Charge,Genji
74998,Oasis,ChoiSehwan,Guangzhou Charge,Reaper
75015,Oasis,ChoiSehwan,Guangzhou Charge,Tracer
75047,Oasis,Cr0ng,Guangzhou Charge,Doomfist
75051,Oasis,Cr0ng,Guangzhou Charge,Zarya
75096,Oasis,Develop,Guangzhou Charge,Hanzo
75114,Oasis,Develop,Guangzhou Charge,Soldier: 76
75139,Oasis,Develop,Guangzhou Charge,Symmetra
75142,Oasis,Develop,Guangzhou Charge,Tracer
75177,Oasis,Farway1987,Guangzhou Charge,Ana
75215,Oasis,Unique,Guangzhou Charge,Lucio
75252,Oasis,Creative,Seoul Dynasty,Ana
75292,Oasis,Fits,Seoul Dynasty,Echo
75294,Oasis,Fits,Seoul Dynasty,Soldier: 76
75324,Oasis,Fits,Seoul Dynasty,Symmetra
75331,Oasis,Fits,Seoul Dynasty,Tracer
75346,Oasis,Profit,Seoul Dynasty,Genji
75360,Oasis,Profit,Seoul Dynasty,Mei
75373,Oasis,Profit,Seoul Dynasty,Reaper
75390,Oasis,Profit,Seoul Dynasty,Symmetra
75397,Oasis,Profit,Seoul Dynasty,Tracer
75437,Oasis,Vindaim,Seoul Dynasty,Lucio
75474,Oasis,smurf,Seoul Dynasty,Reinhardt
75483,Oasis,smurf,Seoul Dynasty,Winston
75519,Oasis,smurf,Seoul Dynasty,Wrecking Ball
75536,Oasis,smurf,Seoul Dynasty,Zarya
75575,Circuit royal,ChoiSehwan,Guangzhou Charge,Echo
75595,Circuit royal,ChoiSehwan,Guangzhou Charge,Genji
75616,Circuit royal,ChoiSehwan,Guangzhou Charge,Hanzo
75621,Circuit royal,ChoiSehwan,Guangzhou Charge,Tracer
75657,Circuit royal,Cr0ng,Guangzhou Charge,Zarya
75693,Circuit royal,Develop,Guangzhou Charge,Widowmaker
75728,Circuit royal,Farway1987,Guangzhou Charge,Ana
75770,Circuit royal,Unique,Guangzhou Charge,Brigitte
75783,Circuit royal,Unique,Guangzhou Charge,Lucio
75786,Circuit royal,Unique,Guangzhou Charge,Mercy
75812,Circuit royal,Creative,Seoul Dynasty,Ana
75835,Circuit royal,Creative,Seoul Dynasty,Zenyatta
75870,Circuit royal,Fits,Seoul Dynasty,Widowmaker
75904,Circuit royal,Profit,Seoul Dynasty,Ashe
75923,Circuit royal,Profit,Seoul Dynasty,Echo
75964,Circuit royal,Vindaim,Seoul Dynasty,Brigitte
75980,Circuit royal,Vindaim,Seoul Dynasty,Mercy
76018,Circuit royal,smurf,Seoul Dynasty,Sigma
76031,Circuit royal,smurf,Seoul Dynasty,Zarya
76069,King's Row,ChoiSehwan,Guangzhou Charge,Echo
76092,King's Row,ChoiSehwan,Guangzhou Charge,Widowmaker
76112,King's Row,Cr0ng,Guangzhou Charge,Doomfist
76121,King's Row,Cr0ng,Guangzhou Charge,Zarya
76159,King's Row,Develop,Guangzhou Charge,Soldier: 76
76181,King's Row,Develop,Guangzhou Charge,Widowmaker
76224,King's Row,Farway1987,Guangzhou Charge,Ana
76267,King's Row,Unique,Guangzhou Charge,Brigitte
76290,King's Row,Unique,Guangzhou Charge,Lucio
76303,King's Row,Creative,Seoul Dynasty,Ana
76348,King's Row,Fits,Seoul Dynasty,Bastion
76355,King's Row,Fits,Seoul Dynasty,Soldier: 76
76377,King's Row,Fits,Seoul Dynasty,Widowmaker
76399,King's Row,Profit,Seoul Dynasty,Echo
76419,King's Row,Profit,Seoul Dynasty,Genji
76425,King's Row,Profit,Seoul Dynasty,Symmetra
76433,King's Row,Profit,Seoul Dynasty,Tracer
76471,King's Row,Vindaim,Seoul Dynasty,Baptiste
76486,King's Row,Vindaim,Seoul Dynasty,Brigitte
76499,King's Row,Vindaim,Seoul Dynasty,Lucio
76521,King's Row,Vindaim,Seoul Dynasty,Moira
76535,King's Row,smurf,Seoul Dynasty,Doomfist
76553,King's Row,smurf,Seoul Dynasty,Winston
76581,King's Row,smurf,Seoul Dynasty,Zarya
76618,Oasis,Becky,Los Angeles Valiant,Reaper
76632,Oasis,Becky,Los Angeles Valiant,Symmetra
76639,Oasis,Becky,Los Angeles Valiant,Tracer
76670,Oasis,ColdesT,Los Angeles Valiant,Ana
76713,Oasis,Diya,Los Angeles Valiant,Soldier: 76
76734,Oasis,Diya,Los Angeles Valiant,Symmetra
76752,Oasis,Lengsa,Los Angeles Valiant,Lucio
76796,Oasis,SASIN,Los Angeles Valiant,D.Va
76816,Oasis,SASIN,Los Angeles Valiant,Doomfist
76824,Oasis,SASIN,Los Angeles Valiant,Zarya
76856,Oasis,Fate,Shanghai Dragons,Winston
76895,Oasis,IZaYaKI,Shanghai Dragons,Ana
76932,Oasis,LIP,Shanghai Dragons,Soldier: 76
76976,Oasis,LeeJaeGon,Shanghai Dragons,Lucio
77003,Oasis,WhoRu,Shanghai Dragons,Genji
77017,Oasis,WhoRu,Shanghai Dragons,Symmetra
77021,Oasis,WhoRu,Shanghai Dragons,Tracer
77052,Route 66,Becky,Los Angeles Valiant,Echo
77081,Route 66,Becky,Los Angeles Valiant,Genji
77103,Route 66,Becky,Los Angeles Valiant,Tracer
77127,Route 66,ColdesT,Los Angeles Valiant,Ana
77160,Route 66,ColdesT,Los Angeles Valiant,Moira
77175,Route 66,Diya,Los Angeles Valiant,Hanzo
77180,Route 66,Diya,Los Angeles Valiant,Reaper
77195,Route 66,Diya,Los Angeles Valiant,Soldier: 76
77219,Route 66,Diya,Los Angeles Valiant,Widowmaker
77232,Route 66,Lengsa,Los Angeles Valiant,Brigitte
77251,Route 66,Lengsa,Los Angeles Valiant,Lucio
77292,Route 66,SASIN,Los Angeles Valiant,Orisa
77300,Route 66,SASIN,Los Angeles Valiant,Zarya
77333,Route 66,Fate,Shanghai Dragons,Doomfist
77342,Route 66,Fate,Shanghai Dragons,Winston
77366,Route 66,Fate,Shanghai Dragons,Zarya
77388,Route 66,IZaYaKI,Shanghai Dragons,Ana
77427,Route 66,LIP,Shanghai Dragons,Soldier: 76
77450,Route 66,LIP,Shanghai Dragons,Widowmaker
77469,Route 66,LeeJaeGon,Shanghai Dragons,Lucio
77506,Route 66,WhoRu,Shanghai Dragons,Genji
77527,Route 66,WhoRu,Shanghai Dragons,Hanzo
77546,Midtown,ColdesT,Los Angeles Valiant,Ana
77590,Midtown,Diya,Los Angeles Valiant,Hanzo
77598,Midtown,Diya,Los Angeles Valiant,Reaper
77621,Midtown,Diya,Los Angeles Valiant,Soldier: 76
77649,Midtown,INNOVATION,Los Angeles Valiant,Mei
77685,Midtown,Lengsa,Los Angeles Valiant,Lucio
77731,Midtown,SASIN,Los Angeles Valiant,Zarya
77772,Midtown,Fate,Shanghai Dragons,Winston
77803,Midtown,Fate,Shanghai Dragons,Zarya
77830,Midtown,IZaYaKI,Shanghai Dragons,Ana
77871,Midtown,LIP,Shanghai Dragons,Soldier: 76
77891,Midtown,LIP,Shanghai Dragons,Widowmaker
77917,Midtown,LeeJaeGon,Shanghai Dragons,Lucio
77959,Midtown,WhoRu,Shanghai Dragons,Echo
77976,Midtown,WhoRu,Shanghai Dragons,Genji
77998,Midtown,WhoRu,Shanghai Dragons,Tracer
78026,New Queen Street,ColdesT,Los Angeles Valiant,Ana
78062,New Queen Street,Diya,Los Angeles Valiant,Reaper
78094,New Queen Street,INNOVATION,Los Angeles Valiant,Mei
78135,New Queen Street,Lengsa,Los Angeles Valiant,Lucio
78174,New Queen Street,SASIN,Los Angeles Valiant,Zarya
78214,New Queen Street,Fleta,Shanghai Dragons,Reaper
78242,New Queen Street,IZaYaKI,Shanghai Dragons,Ana
78282,New Queen Street,LIP,Shanghai Dragons,Soldier: 76
78321,New Queen Street,LeeJaeGon,Shanghai Dragons,Lucio
78357,New Queen Street,Void,Shanghai Dragons,Zarya
78385,Ilios,Becky,Los Angeles Valiant,Genji
78406,Ilios,Becky,Los Angeles Valiant,Symmetra
78423,Ilios,ColdesT,Los Angeles Valiant,Ana
78471,Ilios,Diya,Los Angeles Valiant,Soldier: 76
78484,Ilios,Diya,Los Angeles Valiant,Symmetra
78505,Ilios,Lengsa,Los Angeles Valiant,Brigitte
78520,Ilios,Lengsa,Los Angeles Valiant,Lucio
78552,Ilios,SASIN,Los Angeles Valiant,Zarya
78584,Ilios,Fleta,Shanghai Dragons,Echo
78603,Ilios,Fleta,Shanghai Dragons,Reaper
78638,Ilios,IZaYaKI,Shanghai Dragons,Ana
78661,Ilios,IZaYaKI,Shanghai Dragons,Mercy
78673,Ilios,LIP,Shanghai Dragons,Soldier: 76
78696,Ilios,LIP,Shanghai Dragons,Symmetra
78718,Ilios,LeeJaeGon,Shanghai Dragons,Lucio
78748,Ilios,LeeJaeGon,Shanghai Dragons,Mercy
78781,Ilios,Void,Shanghai Dragons,D.Va
78797,Ilios,Void,Shanghai Dragons,Zarya
78837,New Queen Street,Admiral,London Spitfire,Lucio
78872,New Queen Street,Backbone,London Spitfire,Mei
78908,New Queen Street,Hadi,London Spitfire,Reinhardt
78938,New Queen Street,Landon,London Spitfire,Baptiste
78978,New Queen Street,SparkR,London Spitfire,Soldier: 76
79009,New Queen Street,FunnyAstro,Los Angeles Gladiators,Lucio
79046,New Queen Street,Patiphan,Los Angeles Gladiators,Soldier: 76
79078,New Queen Street,Reiner,Los Angeles Gladiators,Doomfist
79114,New Queen Street,kevster,Los Angeles Gladiators,Genji
79148,New Queen Street,shu,Los Angeles Gladiators,Ana
79183,Dorado,Admiral,London Spitfire,Brigitte
79199,Dorado,Admiral,London Spitfire,Lucio
79242,Dorado,Hadi,London Spitfire,Winston
79285,Dorado,Landon,London Spitfire,Ana
79330,Dorado,Shax,London Spitfire,Symmetra
79336,Dorado,Shax,London Spitfire,Tracer
79377,Dorado,SparkR,London Spitfire,Soldier: 76
79413,Dorado,ANS,Los Angeles Gladiators,Soldier: 76
79437,Dorado,ANS,Los Angeles Gladiators,Symmetra
79447,Dorado,ANS,Los Angeles Gladiators,Widowmaker
79482,Dorado,Reiner,Los Angeles Gladiators,Winston
79519,Dorado,kevster,Los Angeles Gladiators,Genji
79536,Dorado,kevster,Los Angeles Gladiators,Tracer
79571,Dorado,shu,Los Angeles Gladiators,Ana
79607,Dorado,skewed,Los Angeles Gladiators,Brigitte
79635,King's Row,Admiral,London Spitfire,Lucio
79676,King's Row,Backbone,London Spitfire,Mei
79706,King's Row,Backbone,London Spitfire,Sombra
79739,King's Row,Hadi,London Spitfire,Reinhardt
79779,King's Row,Landon,London Spitfire,Baptiste
79814,King's Row,SparkR,London Spitfire,Soldier: 76
79843,King's Row,FunnyAstro,Los Angeles Gladiators,Lucio
79882,King's Row,Patiphan,Los Angeles Gladiators,Soldier: 76
79911,King's Row,Patiphan,Los Angeles Gladiators,Tracer
79942,King's Row,Reiner,Los Angeles Gladiators,Doomfist
79973,King's Row,kevster,Los Angeles Gladiators,Genji
79999,King's Row,kevster,Los Angeles Gladiators,Widowmaker
80019,King's Row,shu,Los Angeles Gladiators,Ana
80059,Oasis,Admiral,London Spitfire,Lucio
80101,Oasis,Backbone,London Spitfire,Mei
80123,Oasis,Backbone,London Spitfire,Sombra
80139,Oasis,Backbone,London Spitfire,Tracer
80176,Oasis,Hadi,London Spitfire,Reinhardt
80196,Oasis,Hadi,London Spitfire,Winston
80217,Oasis,Hadi,London Spitfire,Wrecking Ball
80240,Oasis,Landon,London Spitfire,Ana
80265,Oasis,Landon,London Spitfire,Baptiste
80296,Oasis,SparkR,London Spitfire,Soldier: 76
80315,Oasis,SparkR,London Spitfire,Symmetra
80342,Oasis,FunnyAstro,Los Angeles Gladiators,Lucio
80385,Oasis,Patiphan,Los Angeles Gladiators,Soldier: 76
80406,Oasis,Patiphan,Los Angeles Gladiators,Symmetra
80433,Oasis,Reiner,Los Angeles Gladiators,Doomfist
80455,Oasis,Reiner,Los Angeles Gladiators,Winston
80483,Oasis,kevster,Los Angeles Gladiators,Genji
80507,Oasis,kevster,Los Angeles Gladiators,Tracer
80549,Oasis,shu,Los Angeles Gladiators,Ana
80593,Colosseo,Flora,New York Excelsior,Soldier: 76
80630,Colosseo,GangNamJin,New York Excelsior,Lucio
80665,Colosseo,Kellan,New York Excelsior,Winston
80706,Colosseo,Myunb0ng,New York Excelsior,Ana
80752,Colosseo,Yaki,New York Excelsior,Tracer
80788,Colosseo,Although,Toronto Defiant,Soldier: 76
80831,Colosseo,CH0R0NG,Toronto Defiant,Lucio
80881,Colosseo,HOTBA,Toronto Defiant,Zarya
80909,Colosseo,Heesu,Toronto Defiant,Reaper
80940,Colosseo,Twilight,Toronto Defiant,Ana
80975,Watchpoint: Gibraltar,Flora,New York Excelsior,Soldier: 76
80999,Watchpoint: Gibraltar,Flora,New York Excelsior,Widowmaker
81016,Watchpoint: Gibraltar,GangNamJin,New York Excelsior,Brigitte
81054,Watchpoint: Gibraltar,Kellan,New York Excelsior,Winston
81089,Watchpoint: Gibraltar,Myunb0ng,New York Excelsior,Ana
81124,Watchpoint: Gibraltar,Yaki,New York Excelsior,Tracer
81155,Watchpoint: Gibraltar,Although,Toronto Defiant,Genji
81180,Watchpoint: Gibraltar,Although,Toronto Defiant,Reaper
81181,Watchpoint: Gibraltar,Although,Toronto Defiant,Symmetra
81198,Watchpoint: Gibraltar,CH0R0NG,Toronto Defiant,Brigitte
81220,Watchpoint: Gibraltar,CH0R0NG,Toronto Defiant,Lucio
81247,Watchpoint: Gibraltar,Finale,Toronto Defiant,Bastion
81253,Watchpoint: Gibraltar,Finale,Toronto Defiant,Tracer
81285,Watchpoint: Gibraltar,MuZe,Toronto Defiant,Roadhog
81293,Watchpoint: Gibraltar,MuZe,Toronto Defiant,Winston
81339,Watchpoint: Gibraltar,Twilight,Toronto Defiant,Ana
81381,Midtown,Flora,New York Excelsior,Soldier: 76
81424,Midtown,GangNamJin,New York Excelsior,Lucio
81467,Midtown,Kellan,New York Excelsior,Winston
81505,Midtown,Myunb0ng,New York Excelsior,Ana
81532,Midtown,Yaki,New York Excelsior,Tracer
81565,Midtown,Although,Toronto Defiant,Soldier: 76
81598,Midtown,CH0R0NG,Toronto Defiant,Lucio
81620,Midtown,CH0R0NG,Toronto Defiant,Mercy
81631,Midtown,HOTBA,Toronto Defiant,Zarya
81665,Midtown,Heesu,Toronto Defiant,Reaper
81705,Midtown,Twilight,Toronto Defiant,Ana
81746,Ilios,Flora,New York Excelsior,Soldier: 76
81787,Ilios,GangNamJin,New York Excelsior,Lucio
81827,Ilios,Kellan,New York Excelsior,Winston
81869,Ilios,Myunb0ng,New York Excelsior,Ana
81907,Ilios,Yaki,New York Excelsior,Tracer
81946,Ilios,Although,Toronto Defiant,Soldier: 76
81967,Ilios,Although,Toronto Defiant,Tracer
81986,Ilios,CH0R0NG,Toronto Defiant,Lucio
82023,Ilios,HOTBA,Toronto Defiant,Zarya
82057,Ilios,Heesu,Toronto Defiant,Reaper
82092,Ilios,Twilight,Toronto Defiant,Ana
82114,Ilios,Twilight,Toronto Defiant,Moira
82141,Colosseo,Coluge,San Francisco Shock,Zarya
82176,Colosseo,FiNN,San Francisco Shock,Ana
82211,Colosseo,Kilo,San Francisco Shock,Soldier: 76
82249,Colosseo,Proper,San Francisco Shock,Echo
82269,Colosseo,Proper,San Francisco Shock,Hanzo
82300,Colosseo,Viol2t,San Francisco Shock,Lucio
82333,Colosseo,Aspire,Vancouver Titans,Reaper
82375,Colosseo,False,Vancouver Titans,Zarya
82421,Colosseo,Masaa,Vancouver Titans,Lucio
82464,Colosseo,Skairipa,Vancouver Titans,Ana
82501,Colosseo,sHockWave,Vancouver Titans,Soldier: 76
82543,Circuit royal,Coluge,San Francisco Shock,Doomfist
82553,Circuit royal,Coluge,San Francisco Shock,Sigma
82584,Circuit royal,FiNN,San Francisco Shock,Moira
82590,Circuit royal,FiNN,San Francisco Shock,Zenyatta
82627,Circuit royal,Kilo,San Francisco Shock,Ashe
82654,Circuit royal,Kilo,San Francisco Shock,Soldier: 76
82674,Circuit royal,Kilo,San Francisco Shock,Widowmaker
82691,Circuit royal,Proper,San Francisco Shock,Bastion
82713,Circuit royal,Proper,San Francisco Shock,Widowmaker
82747,Circuit royal,Viol2t,San Francisco Shock,Baptiste
82785,Circuit royal,False,Vancouver Titans,Reinhardt
82798,Circuit royal,False,Vancouver Titans,Zarya
82836,Circuit royal,Masaa,Vancouver Titans,Lucio
82877,Circuit royal,Seicoe,Vancouver Titans,Genji
82899,Circuit royal,Seicoe,Vancouver Titans,Mei
82936,Circuit royal,Skairipa,Vancouver Titans,Ana
82959,Circuit royal,Skairipa,Vancouver Titans,Baptiste
82993,Circuit royal,sHockWave,Vancouver Titans,Hanzo
83009,Circuit royal,sHockWave,Vancouver Titans,Mei
83020,Circuit royal,sHockWave,Vancouver Titans,Symmetra
83043,Circuit royal,sHockWave,Vancouver Titans,Widowmaker
83070,Eichenwalde,Coluge,San Francisco Shock,Winston
83087,Eichenwalde,Coluge,San Francisco Shock,Zarya
83112,Eichenwalde,FiNN,San Francisco Shock,Ana
83150,Eichenwalde,Proper,San Francisco Shock,Genji
83167,Eichenwalde,Proper,San Francisco Shock,Soldier: 76
83183,Eichenwalde,Proper,San Francisco Shock,Widowmaker
83202,Eichenwalde,Viol2t,San Francisco Shock,Lucio
83240,Eichenwalde,s9mm,San Francisco Shock,Reaper
83261,Eichenwalde,s9mm,San Francisco Shock,Soldier: 76
83292,Eichenwalde,False,Vancouver Titans,Zarya
83331,Eichenwalde,Masaa,Vancouver Titans,Lucio
83364,Eichenwalde,Seicoe,Vancouver Titans,Reaper
83390,Eichenwalde,Skairipa,Vancouver Titans,Ana
83425,Eichenwalde,sHockWave,Vancouver Titans,Soldier: 76
83463,Lijiang Tower,Coluge,San Francisco Shock,Doomfist
83480,Lijiang Tower,Coluge,San Francisco Shock,Winston
83515,Lijiang Tower,FiNN,San Francisco Shock,Moira
83552,Lijiang Tower,Proper,San Francisco Shock,Reaper
83573,Lijiang Tower,Proper,San Francisco Shock,Tracer
83610,Lijiang Tower,Viol2t,San Francisco Shock,Lucio
83651,Lijiang Tower,s9mm,San Francisco Shock,Echo
83673,Lijiang Tower,s9mm,San Francisco Shock,Genji
83701,Lijiang Tower,False,Vancouver Titans,D.Va
83718,Lijiang Tower,False,Vancouver Titans,Doomfist
83731,Lijiang Tower,False,Vancouver Titans,Zarya
83763,Lijiang Tower,Masaa,Vancouver Titans,Lucio
83789,Lijiang Tower,Masaa,Vancouver Titans,Mercy
83820,Lijiang Tower,Seicoe,Vancouver Titans,Echo
83843,Lijiang Tower,Seicoe,Vancouver Titans,Reaper
83877,Lijiang Tower,Skairipa,Vancouver Titans,Ana
83902,Lijiang Tower,Skairipa,Vancouver Titans,Lucio
83917,Lijiang Tower,Skairipa,Vancouver Titans,Moira
83950,Lijiang Tower,sHockWave,Vancouver Titans,Soldier: 76
83969,Lijiang Tower,sHockWave,Vancouver Titans,Symmetra
83978,Lijiang Tower,sHockWave,Vancouver Titans,Torbjorn
83990,Lijiang Tower,sHockWave,Vancouver Titans,Tracer
84020,Lijiang Tower,ChoiSehwan,Guangzhou Charge,Echo
84055,Lijiang Tower,Cr0ng,Guangzhou Charge,Doomfist
84063,Lijiang Tower,Cr0ng,Guangzhou Charge,Zarya
84103,Lijiang Tower,Develop,Guangzhou Charge,Reaper
84124,Lijiang Tower,Develop,Guangzhou Charge,Soldier: 76
84142,Lijiang Tower,Develop,Guangzhou Charge,Symmetra
84149,Lijiang Tower,Develop,Guangzhou Charge,Tracer
84174,Lijiang Tower,Farway1987,Guangzhou Charge,Ana
84213,Lijiang Tower,Unique,Guangzhou Charge,Lucio
84240,Lijiang Tower,Unique,Guangzhou Charge,Mercy
84274,Lijiang Tower,AlphaYi,Hangzhou Spark,Echo
84298,Lijiang Tower,AlphaYi,Hangzhou Spark,Genji
84319,Lijiang Tower,AlphaYi,Hangzhou Spark,Pharah
84339,Lijiang Tower,AlphaYi,Hangzhou Spark,Symmetra
84347,Lijiang Tower,AlphaYi,Hangzhou Spark,Tracer
84382,Lijiang Tower,Guxue,Hangzhou Spark,Doomfist
84387,Lijiang Tower,Guxue,Hangzhou Spark,Reinhardt
84405,Lijiang Tower,Guxue,Hangzhou Spark,Winston
84442,Lijiang Tower,Superich,Hangzhou Spark,Lucio
84469,Lijiang Tower,Superich,Hangzhou Spark,Mercy
84508,Lijiang Tower,irony,Hangzhou Spark,Ana
84548,Lijiang Tower,shy,Hangzhou Spark,Reaper
84565,Lijiang Tower,shy,Hangzhou Spark,Soldier: 76
84594,Lijiang Tower,shy,Hangzhou Spark,Symmetra
84616,Circuit royal,ChoiSehwan,Guangzhou Charge,Echo
84639,Circuit royal,ChoiSehwan,Guangzhou Charge,Genji
84672,Circuit royal,Cr0ng,Guangzhou Charge,Doomfist
84678,Circuit royal,Cr0ng,Guangzhou Charge,Zarya
84703,Circuit royal,Develop,Guangzhou Charge,Hanzo
84719,Circuit royal,Develop,Guangzhou Charge,Widowmaker
84741,Circuit royal,Farway1987,Guangzhou Charge,Ana
84790,Circuit royal,Unique,Guangzhou Charge,Brigitte
84806,Circuit royal,Unique,Guangzhou Charge,Mercy
84841,Circuit royal,AlphaYi,Hangzhou Spark,Genji
84858,Circuit royal,AlphaYi,Hangzhou Spark,Mei
84897,Circuit royal,Guxue,Hangzhou Spark,Reinhardt
84923,Circuit royal,Guxue,Hangzhou Spark,Winston
84955,Circuit royal,Superich,Hangzhou Spark,Lucio
84990,Circuit royal,irony,Hangzhou Spark,Ana
85007,Circuit royal,irony,Hangzhou Spark,Baptiste
85038,Circuit royal,shy,Hangzhou Spark,Soldier: 76
85053,Circuit royal,shy,Hangzhou Spark,Tracer
85061,Circuit royal,shy,Hangzhou Spark,Widowmaker
85100,Midtown,ChoiSehwan,Guangzhou Charge,Echo
85125,Midtown,ChoiSehwan,Guangzhou Charge,Genji
85149,Midtown,ChoiSehwan,Guangzhou Charge,Tracer
85179,Midtown,Cr0ng,Guangzhou Charge,Zarya
85219,Midtown,Develop,Guangzhou Charge,Ashe
85236,Midtown,Develop,Guangzhou Charge,Soldier: 76
85250,Midtown,Develop,Guangzhou Charge,Tracer
85259,Midtown,Develop,Guangzhou Charge,Widowmaker
85283,Midtown,Farway1987,Guangzhou Charge,Ana
85322,Midtown,Unique,Guangzhou Charge,Brigitte
85341,Midtown,Unique,Guangzhou Charge,Lucio
85366,Midtown,AlphaYi,Hangzhou Spark,Genji
85392,Midtown,AlphaYi,Hangzhou Spark,Torbjorn
85410,Midtown,AlphaYi,Hangzhou Spark,Tracer
85423,Midtown,BERNAR,Hangzhou Spark,Zarya
85458,Midtown,Superich,Hangzhou Spark,Brigitte
85480,Midtown,Superich,Hangzhou Spark,Lucio
85516,Midtown,irony,Hangzhou Spark,Ana
85557,Midtown,shy,Hangzhou Spark,Soldier: 76
85591,Lijiang Tower,GA9A,Chengdu Hunters,Doomfist
85613,Lijiang Tower,GA9A,Chengdu Hunters,Zarya
85641,Lijiang Tower,Jinmu,Chengdu Hunters,Genji
85669,Lijiang Tower,Jinmu,Chengdu Hunters,Reaper
85682,Lijiang Tower,Jinmu,Chengdu Hunters,Symmetra
85689,Lijiang Tower,Jinmu,Chengdu Hunters,Tracer
85712,Lijiang Tower,Leave,Chengdu Hunters,Soldier: 76
