,esports_match_id,map_name,map_type,player_name,team_name,hero_name
76433,39019,King's Row,hybrid,Profit,Seoul Dynasty,Tracer
76471,39019,King's Row,hybrid,Vindaim,Seoul Dynasty,Baptiste
76486,39019,King's Row,hybrid,Vindaim,Seoul Dynasty,Brigitte
76499,39019,King's Row,hybrid,Vindaim,Seoul Dynasty,Lucio
76521,39019,King's Row,hybrid,Vindaim,Seoul Dynasty,Moira
76535,39019,King's Row,hybrid,smurf,Seoul Dynasty,Doomfist
76553,39019,King's Row,hybrid,smurf,Seoul Dynasty,Winston
76581,39019,King's Row,hybrid,smurf,Seoul Dynasty,Zarya
76618,39020,Oasis,control,Becky,Los Angeles Valiant,Reaper
76632,39020,Oasis,control,Becky,Los Angeles Valiant,Symmetra
76639,39020,Oasis,control,Becky,Los Angeles Valiant,Tracer
76670,39020,Oasis,control,ColdesT,Los Angeles Valiant,Ana
76713,39020,Oasis,control,Diya,Los Angeles Valiant,Soldier: 76
76734,39020,Oasis,control,Diya,Los Angeles Valiant,Symmetra
76752,39020,Oasis,control,Lengsa,Los Angeles Valiant,Lucio
76796,39020,Oasis,control,SASIN,Los Angeles Valiant,D.Va
76816,39020,Oasis,control,SASIN,Los Angeles Valiant,Doomfist
76824,39020,Oasis,control,SASIN,Los Angeles Valiant,Zarya
76856,39020,Oasis,control,Fate,Shanghai Dragons,Winston
76895,39020,Oasis,control,IZaYaKI,Shanghai Dragons,Ana
76932,39020,Oasis,control,LIP,Shanghai Dragons,Soldier: 76
76976,39020,Oasis,control,LeeJaeGon,Shanghai Dragons,Lucio
77003,39020,Oasis,control,WhoRu,Shanghai Dragons,Genji
77017,39020,Oasis,control,WhoRu,Shanghai Dragons,Symmetra
77021,39020,Oasis,control,WhoRu,Shanghai Dragons,Tracer
77052,39020,Route 66,payload,Becky,Los Angeles Valiant,Echo
77081,39020,Route 66,payload,Becky,Los Angeles Valiant,Genji
77103,39020,Route 66,payload,Becky,Los Angeles Valiant,Tracer
77127,39020,Route 66,payload,ColdesT,Los Angeles Valiant,Ana
77160,39020,Route 66,payload,ColdesT,Los Angeles Valiant,Moira
77175,39020,Route 66,payload,Diya,Los Angeles Valiant,Hanzo
77180,39020,Route 66,payload,Diya,Los Angeles Valiant,Reaper
77195,39020,Route 66,payload,Diya,Los Angeles Valiant,Soldier: 76
77219,39020,Route 66,payload,Diya,Los Angeles Valiant,Widowmaker
77232,39020,Route 66,payload,Lengsa,Los Angeles Valiant,Brigitte
77251,39020,Route 66,payload,Lengsa,Los Angeles Valiant,Lucio
77292,39020,Route 66,payload,SASIN,Los Angeles Valiant,Orisa
77300,39020,Route 66,payload,SASIN,Los Angeles Valiant,Zarya
77333,39020,Route 66,payload,Fate,Shanghai Dragons,Doomfist
77342,39020,Route 66,payload,Fate,Shanghai Dragons,Winston
77366,39020,Route 66,payload,Fate,Shanghai Dragons,Zarya
77388,39020,Route 66,payload,IZaYaKI,Shanghai Dragons,Ana
77427,39020,Route 66,payload,LIP,Shanghai Dragons,Soldier: 76
77450,39020,Route 66,payload,LIP,Shanghai Dragons,Widowmaker
77469,39020,Route 66,payload,LeeJaeGon,Shanghai Dragons,Lucio
77506,39020,Route 66,payload,WhoRu,Shanghai Dragons,Genji
77527,39020,Route 66,payload,WhoRu,Shanghai Dragons,Hanzo
77546,39020,Midtown,hybrid,ColdesT,Los Angeles Valiant,Ana
77590,39020,Midtown,hybrid,Diya,Los Angeles Valiant,Hanzo
77598,39020,Midtown,hybrid,Diya,Los Angeles Valiant,Reaper
77621,39020,Midtown,hybrid,Diya,Los Angeles Valiant,Soldier: 76
77649,39020,Midtown,hybrid,INNOVATION,Los Angeles Valiant,Mei
77685,39020,Midtown,hybrid,Lengsa,Los Angeles Valiant,Lucio
77731,39020,Midtown,hybrid,SASIN,Los Angeles Valiant,Zarya
77772,39020,Midtown,hybrid,Fate,Shanghai Dragons,Winston
77803,39020,Midtown,hybrid,Fate,Shanghai Dragons,Zarya
77830,39020,Midtown,hybrid,IZaYaKI,Shanghai Dragons,Ana
77871,39020,Midtown,hybrid,LIP,Shanghai Dragons,Soldier: 76
77891,39020,Midtown,hybrid,LIP,Shanghai Dragons,Widowmaker
77917,39020,Midtown,hybrid,LeeJaeGon,Shanghai Dragons,Lucio
77959,39020,Midtown,hybrid,WhoRu,Shanghai Dragons,Echo
77976,39020,Midtown,hybrid,WhoRu,Shanghai Dragons,Genji
77998,39020,Midtown,hybrid,WhoRu,Shanghai Dragons,Tracer
78026,39020,New Queen Street,push,ColdesT,Los Angeles Valiant,Ana
78062,39020,New Queen Street,push,Diya,Los Angeles Valiant,Reaper
78094,39020,New Queen Street,push,INNOVATION,Los Angeles Valiant,Mei
78135,39020,New Queen Street,push,Lengsa,Los Angeles Valiant,Lucio
78174,39020,New Queen Street,push,SASIN,Los Angeles Valiant,Zarya
78214,39020,New Queen Street,push,Fleta,Shanghai Dragons,Reaper
78242,39020,New Queen Street,push,IZaYaKI,Shanghai Dragons,Ana
78282,39020,New Queen Street,push,LIP,Shanghai Dragons,Soldier: 76
78321,39020,New Queen Street,push,LeeJaeGon,Shanghai Dragons,Lucio
78357,39020,New Queen Street,push,Void,Shanghai Dragons,Zarya
78385,39020,Ilios,control,Becky,Los Angeles Valiant,Genji
78406,39020,Ilios,control,Becky,Los Angeles Valiant,Symmetra
78423,39020,Ilios,control,ColdesT,Los Angeles Valiant,Ana
78471,39020,Ilios,control,Diya,Los Angeles Valiant,Soldier: 76
78484,39020,Ilios,control,Diya,Los Angeles Valiant,Symmetra
78505,39020,Ilios,control,Lengsa,Los Angeles Valiant,Brigitte
78520,39020,Ilios,control,Lengsa,Los Angeles Valiant,Lucio
78552,39020,Ilios,control,SASIN,Los Angeles Valiant,Zarya
78584,39020,Ilios,control,Fleta,Shanghai Dragons,Echo
78603,39020,Ilios,control,Fleta,Shanghai Dragons,Reaper
78638,39020,Ilios,control,IZaYaKI,Shanghai Dragons,Ana
78661,39020,Ilios,control,IZaYaKI,Shanghai Dragons,Mercy
78673,39020,Ilios,control,LIP,Shanghai Dragons,Soldier: 76
78696,39020,Ilios,control,LIP,Shanghai Dragons,Symmetra
78718,39020,Ilios,control,LeeJaeGon,Shanghai Dragons,Lucio
78748,39020,Ilios,control,LeeJaeGon,Shanghai Dragons,Mercy
78781,39020,Ilios,control,Void,Shanghai Dragons,D.Va
78797,39020,Ilios,control,Void,Shanghai Dragons,Zarya
78837,39002,New Queen Street,push,Admiral,London Spitfire,Lucio
78872,39002,New Queen Street,push,Backbone,London Spitfire,Mei
78908,39002,New Queen Street,push,Hadi,London Spitfire,Reinhardt
78938,39002,New Queen Street,push,Landon,London Spitfire,Baptiste
78978,39002,New Queen Street,push,SparkR,London Spitfire,Soldier: 76
79009,39002,New Queen Street,push,FunnyAstro,Los Angeles Gladiators,Lucio
79046,39002,New Queen Street,push,Patiphan,Los Angeles Gladiators,Soldier: 76
79078,39002,New Queen Street,push,Reiner,Los Angeles Gladiators,Doomfist
79114,39002,New Queen Street,push,kevster,Los Angeles Gladiators,Genji
79148,39002,New Queen Street,push,shu,Los Angeles Gladiators,Ana
79183,39002,Dorado,payload,Admiral,London Spitfire,Brigitte
79199,39002,Dorado,payload,Admiral,London Spitfire,Lucio
79242,39002,Dorado,payload,Hadi,London Spitfire,Winston
79285,39002,Dorado,payload,Landon,London Spitfire,Ana
79330,39002,Dorado,payload,Shax,London Spitfire,Symmetra
79336,39002,Dorado,payload,Shax,London Spitfire,Tracer
79377,39002,Dorado,payload,SparkR,London Spitfire,Soldier: 76
79413,39002,Dorado,payload,ANS,Los Angeles Gladiators,Soldier: 76
79437,39002,Dorado,payload,ANS,Los Angeles Gladiators,Symmetra
79447,39002,Dorado,payload,ANS,Los Angeles Gladiators,Widowmaker
79482,39002,Dorado,payload,Reiner,Los Angeles Gladiators,Winston
79519,39002,Dorado,payload,kevster,Los Angeles Gladiators,Genji
79536,39002,Dorado,payload,kevster,Los Angeles Gladiators,Tracer
79571,39002,Dorado,payload,shu,Los Angeles Gladiators,Ana
79607,39002,Dorado,payload,skewed,Los Angeles Gladiators,Brigitte
79635,39002,King's Row,hybrid,Admiral,London Spitfire,Lucio
79676,39002,King's Row,hybrid,Backbone,London Spitfire,Mei
79706,39002,King's Row,hybrid,Backbone,London Spitfire,Sombra
79739,39002,King's Row,hybrid,Hadi,London Spitfire,Reinhardt
79779,39002,King's Row,hybrid,Landon,London Spitfire,Baptiste
79814,39002,King's Row,hybrid,SparkR,London Spitfire,Soldier: 76
79843,39002,King's Row,hybrid,FunnyAstro,Los Angeles Gladiators,Lucio
79882,39002,King's Row,hybrid,Patiphan,Los Angeles Gladiators,Soldier: 76
79911,39002,King's Row,hybrid,Patiphan,Los Angeles Gladiators,Tracer
79942,39002,King's Row,hybrid,Reiner,Los Angeles Gladiators,Doomfist
79973,39002,King's Row,hybrid,kevster,Los Angeles Gladiators,Genji
79999,39002,King's Row,hybrid,kevster,Los Angeles Gladiators,Widowmaker
80019,39002,King's Row,hybrid,shu,Los Angeles Gladiators,Ana
80059,39002,Oasis,control,Admiral,London Spitfire,Lucio
80101,39002,Oasis,control,Backbone,London Spitfire,Mei
80123,39002,Oasis,control,Backbone,London Spitfire,Sombra
80139,39002,Oasis,control,Backbone,London Spitfire,Tracer
80176,39002,Oasis,control,Hadi,London Spitfire,Reinhardt
80196,39002,Oasis,control,Hadi,London Spitfire,Winston
80217,39002,Oasis,control,Hadi,London Spitfire,Wrecking Ball
80240,39002,Oasis,control,Landon,London Spitfire,Ana
80265,39002,Oasis,control,Landon,London Spitfire,Baptiste
80296,39002,Oasis,control,SparkR,London Spitfire,Soldier: 76
80315,39002,Oasis,control,SparkR,London Spitfire,Symmetra
80342,39002,Oasis,control,FunnyAstro,Los Angeles Gladiators,Lucio
80385,39002,Oasis,control,Patiphan,Los Angeles Gladiators,Soldier: 76
80406,39002,Oasis,control,Patiphan,Los Angeles Gladiators,Symmetra
80433,39002,Oasis,control,Reiner,Los Angeles Gladiators,Doomfist
80455,39002,Oasis,control,Reiner,Los Angeles Gladiators,Winston
80483,39002,Oasis,control,kevster,Los Angeles Gladiators,Genji
80507,39002,Oasis,control,kevster,Los Angeles Gladiators,Tracer
80549,39002,Oasis,control,shu,Los Angeles Gladiators,Ana
80593,39003,Colosseo,push,Flora,New York Excelsior,Soldier: 76
80630,39003,Colosseo,push,GangNamJin,New York Excelsior,Lucio
80665,39003,Colosseo,push,Kellan,New York Excelsior,Winston
80706,39003,Colosseo,push,Myunb0ng,New York Excelsior,Ana
80752,39003,Colosseo,push,Yaki,New York Excelsior,Tracer
80788,39003,Colosseo,push,Although,Toronto Defiant,Soldier: 76
80831,39003,Colosseo,push,CH0R0NG,Toronto Defiant,Lucio
80881,39003,Colosseo,push,HOTBA,Toronto Defiant,Zarya
80909,39003,Colosseo,push,Heesu,Toronto Defiant,Reaper
80940,39003,Colosseo,push,Twilight,Toronto Defiant,Ana
80975,39003,Watchpoint: Gibraltar,payload,Flora,New York Excelsior,Soldier: 76
80999,39003,Watchpoint: Gibraltar,payload,Flora,New York Excelsior,Widowmaker
81016,39003,Watchpoint: Gibraltar,payload,GangNamJin,New York Excelsior,Brigitte
81054,39003,Watchpoint: Gibraltar,payload,Kellan,New York Excelsior,Winston
81089,39003,Watchpoint: Gibraltar,payload,Myunb0ng,New York Excelsior,Ana
81124,39003,Watchpoint: Gibraltar,payload,Yaki,New York Excelsior,Tracer
81155,39003,Watchpoint: Gibraltar,payload,Although,Toronto Defiant,Genji
81180,39003,Watchpoint: Gibraltar,payload,Although,Toronto Defiant,Reaper
81181,39003,Watchpoint: Gibraltar,payload,Although,Toronto Defiant,Symmetra
81198,39003,Watchpoint: Gibraltar,payload,CH0R0NG,Toronto Defiant,Brigitte
81220,39003,Watchpoint: Gibraltar,payload,CH0R0NG,Toronto Defiant,Lucio
81247,39003,Watchpoint: Gibraltar,payload,Finale,Toronto Defiant,Bastion
81253,39003,Watchpoint: Gibraltar,payload,Finale,Toronto Defiant,Tracer
81285,39003,Watchpoint: Gibraltar,payload,MuZe,Toronto Defiant,Roadhog
81293,39003,Watchpoint: Gibraltar,payload,MuZe,Toronto Defiant,Winston
81339,39003,Watchpoint: Gibraltar,payload,Twilight,Toronto Defiant,Ana
81381,39003,Midtown,hybrid,Flora,New York Excelsior,Soldier: 76
81424,39003,Midtown,hybrid,GangNamJin,New York Excelsior,Lucio
81467,39003,Midtown,hybrid,Kellan,New York Excelsior,Winston
81505,39003,Midtown,hybrid,Myunb0ng,New York Excelsior,Ana
81532,39003,Midtown,hybrid,Yaki,New York Excelsior,Tracer
81565,39003,Midtown,hybrid,Although,Toronto Defiant,Soldier: 76
81598,39003,Midtown,hybrid,CH0R0NG,Toronto Defiant,Lucio
81620,39003,Midtown,hybrid,CH0R0NG,Toronto Defiant,Mercy
81631,39003,Midtown,hybrid,HOTBA,Toronto Defiant,Zarya
81665,39003,Midtown,hybrid,Heesu,Toronto Defiant,Reaper
81705,39003,Midtown,hybrid,Twilight,Toronto Defiant,Ana
81746,39003,Ilios,control,Flora,New York Excelsior,Soldier: 76
81787,39003,Ilios,control,GangNamJin,New York Excelsior,Lucio
81827,39003,Ilios,control,Kellan,New York Excelsior,Winston
81869,39003,Ilios,control,Myunb0ng,New York Excelsior,Ana
81907,39003,Ilios,control,Yaki,New York Excelsior,Tracer
81946,39003,Ilios,control,Although,Toronto Defiant,Soldier: 76
81967,39003,Ilios,control,Although,Toronto Defiant,Tracer
81986,39003,Ilios,control,CH0R0NG,Toronto Defiant,Lucio
82023,39003,Ilios,control,HOTBA,Toronto Defiant,Zarya
82057,39003,Ilios,control,Heesu,Toronto Defiant,Reaper
82092,39003,Ilios,control,Twilight,Toronto Defiant,Ana
82114,39003,Ilios,control,Twilight,Toronto Defiant,Moira
82141,39004,Colosseo,push,Coluge,San Francisco Shock,Zarya
82176,39004,Colosseo,push,FiNN,San Francisco Shock,Ana
82211,39004,Colosseo,push,Kilo,San Francisco Shock,Soldier: 76
82249,39004,Colosseo,push,Proper,San Francisco Shock,Echo
82269,39004,Colosseo,push,Proper,San Francisco Shock,Hanzo
82300,39004,Colosseo,push,Viol2t,San Francisco Shock,Lucio
82333,39004,Colosseo,push,Aspire,Vancouver Titans,Reaper
82375,39004,Colosseo,push,False,Vancouver Titans,Zarya
82421,39004,Colosseo,push,Masaa,Vancouver Titans,Lucio
82464,39004,Colosseo,push,Skairipa,Vancouver Titans,Ana
82501,39004,Colosseo,push,sHockWave,Vancouver Titans,Soldier: 76
82543,39004,Circuit royal,payload,Coluge,San Francisco Shock,Doomfist
82553,39004,Circuit royal,payload,Coluge,San Francisco Shock,Sigma
82584,39004,Circuit royal,payload,FiNN,San Francisco Shock,Moira
82590,39004,Circuit royal,payload,FiNN,San Francisco Shock,Zenyatta
82627,39004,Circuit royal,payload,Kilo,San Francisco Shock,Ashe
82654,39004,Circuit royal,payload,Kilo,San Francisco Shock,Soldier: 76
82674,39004,Circuit royal,payload,Kilo,San Francisco Shock,Widowmaker
82691,39004,Circuit royal,payload,Proper,San Francisco Shock,Bastion
82713,39004,Circuit royal,payload,Proper,San Francisco Shock,Widowmaker
82747,39004,Circuit royal,payload,Viol2t,San Francisco Shock,Baptiste
82785,39004,Circuit royal,payload,False,Vancouver Titans,Reinhardt
82798,39004,Circuit royal,payload,False,Vancouver Titans,Zarya
82836,39004,Circuit royal,payload,Masaa,Vancouver Titans,Lucio
82877,39004,Circuit royal,payload,Seicoe,Vancouver Titans,Genji
82899,39004,Circuit royal,payload,Seicoe,Vancouver Titans,Mei
82936,39004,Circuit royal,payload,Skairipa,Vancouver Titans,Ana
82959,39004,Circuit royal,payload,Skairipa,Vancouver Titans,Baptiste
82993,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Hanzo
83009,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Mei
83020,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Symmetra
83043,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Widowmaker
83070,39004,Eichenwalde,hybrid,Coluge,San Francisco Shock,Winston
83087,39004,Eichenwalde,hybrid,Coluge,San Francisco Shock,Zarya
83112,39004,Eichenwalde,hybrid,FiNN,San Francisco Shock,Ana
83150,39004,Eichenwalde,hybrid,Proper,San Francisco Shock,Genji
83167,39004,Eichenwalde,hybrid,Proper,San Francisco Shock,Soldier: 76
83183,39004,Eichenwalde,hybrid,Proper,San Francisco Shock,Widowmaker
83202,39004,Eichenwalde,hybrid,Viol2t,San Francisco Shock,Lucio
83240,39004,Eichenwalde,hybrid,s9mm,San Francisco Shock,Reaper
83261,39004,Eichenwalde,hybrid,s9mm,San Francisco Shock,Soldier: 76
83292,39004,Eichenwalde,hybrid,False,Vancouver Titans,Zarya
83331,39004,Eichenwalde,hybrid,Masaa,Vancouver Titans,Lucio
83364,39004,Eichenwalde,hybrid,Seicoe,Vancouver Titans,Reaper
83390,39004,Eichenwalde,hybrid,Skairipa,Vancouver Titans,Ana
83425,39004,Eichenwalde,hybrid,sHockWave,Vancouver Titans,Soldier: 76
83463,39004,Lijiang Tower,control,Coluge,San Francisco Shock,Doomfist
83480,39004,Lijiang Tower,control,Coluge,San Francisco Shock,Winston
83515,39004,Lijiang Tower,control,FiNN,San Francisco Shock,Moira
83552,39004,Lijiang Tower,control,Proper,San Francisco Shock,Reaper
83573,39004,Lijiang Tower,control,Proper,San Francisco Shock,Tracer
83610,39004,Lijiang Tower,control,Viol2t,San Francisco Shock,Lucio
83651,39004,Lijiang Tower,control,s9mm,San Francisco Shock,Echo
83673,39004,Lijiang Tower,control,s9mm,San Francisco Shock,Genji
83701,39004,Lijiang Tower,control,False,Vancouver Titans,D.Va
83718,39004,Lijiang Tower,control,False,Vancouver Titans,Doomfist
83731,39004,Lijiang Tower,control,False,Vancouver Titans,Zarya
83763,39004,Lijiang Tower,control,Masaa,Vancouver Titans,Lucio
83789,39004,Lijiang Tower,control,Masaa,Vancouver Titans,Mercy
83820,39004,Lijiang Tower,control,Seicoe,Vancouver Titans,Echo
83843,39004,Lijiang Tower,control,Seicoe,Vancouver Titans,Reaper
83877,39004,Lijiang Tower,control,Skairipa,Vancouver Titans,Ana
83902,39004,Lijiang Tower,control,Skairipa,Vancouver Titans,Lucio
83917,39004,Lijiang Tower,control,Skairipa,Vancouver Titans,Moira
83950,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Soldier: 76
83969,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Symmetra
83978,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Torbjorn
83990,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Tracer
84020,39021,Lijiang Tower,control,ChoiSehwan,Guangzhou Charge,Echo
84055,39021,Lijiang Tower,control,Cr0ng,Guangzhou Charge,Doomfist
84063,39021,Lijiang Tower,control,Cr0ng,Guangzhou Charge,Zarya
84103,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Reaper
84124,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Soldier: 76
84142,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Symmetra
84149,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Tracer
84174,39021,Lijiang Tower,control,Farway1987,Guangzhou Charge,Ana
84213,39021,Lijiang Tower,control,Unique,Guangzhou Charge,Lucio
84240,39021,Lijiang Tower,control,Unique,Guangzhou Charge,Mercy
84274,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Echo
84298,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Genji
84319,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Pharah
84339,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Symmetra
84347,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Tracer
84382,39021,Lijiang Tower,control,Guxue,Hangzhou Spark,Doomfist
84387,39021,Lijiang Tower,control,Guxue,Hangzhou Spark,Reinhardt
84405,39021,Lijiang Tower,control,Guxue,Hangzhou Spark,Winston
84442,39021,Lijiang Tower,control,Superich,Hangzhou Spark,Lucio
84469,39021,Lijiang Tower,control,Superich,Hangzhou Spark,Mercy
84508,39021,Lijiang Tower,control,irony,Hangzhou Spark,Ana
84548,39021,Lijiang Tower,control,shy,Hangzhou Spark,Reaper
84565,39021,Lijiang Tower,control,shy,Hangzhou Spark,Soldier: 76
84594,39021,Lijiang Tower,control,shy,Hangzhou Spark,Symmetra
84616,39021,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Echo
84639,39021,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Genji
84672,39021,Circuit royal,payload,Cr0ng,Guangzhou Charge,Doomfist
84678,39021,Circuit royal,payload,Cr0ng,Guangzhou Charge,Zarya
84703,39021,Circuit royal,payload,Develop,Guangzhou Charge,Hanzo
84719,39021,Circuit royal,payload,Develop,Guangzhou Charge,Widowmaker
84741,39021,Circuit royal,payload,Farway1987,Guangzhou Charge,Ana
84790,39021,Circuit royal,payload,Unique,Guangzhou Charge,Brigitte
84806,39021,Circuit royal,payload,Unique,Guangzhou Charge,Mercy
84841,39021,Circuit royal,payload,AlphaYi,Hangzhou Spark,Genji
84858,39021,Circuit royal,payload,AlphaYi,Hangzhou Spark,Mei
84897,39021,Circuit royal,payload,Guxue,Hangzhou Spark,Reinhardt
84923,39021,Circuit royal,payload,Guxue,Hangzhou Spark,Winston
84955,39021,Circuit royal,payload,Superich,Hangzhou Spark,Lucio
84990,39021,Circuit royal,payload,irony,Hangzhou Spark,Ana
85007,39021,Circuit royal,payload,irony,Hangzhou Spark,Baptiste
85038,39021,Circuit royal,payload,shy,Hangzhou Spark,Soldier: 76
85053,39021,Circuit royal,payload,shy,Hangzhou Spark,Tracer
85061,39021,Circuit royal,payload,shy,Hangzhou Spark,Widowmaker
85100,39021,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Echo
85125,39021,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Genji
85149,39021,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Tracer
85179,39021,Midtown,hybrid,Cr0ng,Guangzhou Charge,Zarya
85219,39021,Midtown,hybrid,Develop,Guangzhou Charge,Ashe
85236,39021,Midtown,hybrid,Develop,Guangzhou Charge,Soldier: 76
85250,39021,Midtown,hybrid,Develop,Guangzhou Charge,Tracer
85259,39021,Midtown,hybrid,Develop,Guangzhou Charge,Widowmaker
85283,39021,Midtown,hybrid,Farway1987,Guangzhou Charge,Ana
85322,39021,Midtown,hybrid,Unique,Guangzhou Charge,Brigitte
85341,39021,Midtown,hybrid,Unique,Guangzhou Charge,Lucio
85366,39021,Midtown,hybrid,AlphaYi,Hangzhou Spark,Genji
85392,39021,Midtown,hybrid,AlphaYi,Hangzhou Spark,Torbjorn
85410,39021,Midtown,hybrid,AlphaYi,Hangzhou Spark,Tracer
85423,39021,Midtown,hybrid,BERNAR,Hangzhou Spark,Zarya
85458,39021,Midtown,hybrid,Superich,Hangzhou Spark,Brigitte
85480,39021,Midtown,hybrid,Superich,Hangzhou Spark,Lucio
85516,39021,Midtown,hybrid,irony,Hangzhou Spark,Ana
85557,39021,Midtown,hybrid,shy,Hangzhou Spark,Soldier: 76
85591,39013,Lijiang Tower,control,GA9A,Chengdu Hunters,Doomfist
85613,39013,Lijiang Tower,control,GA9A,Chengdu Hunters,Zarya
85641,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Genji
85669,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Reaper
85682,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Symmetra
85689,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Tracer
85712,39013,Lijiang Tower,control,Leave,Chengdu Hunters,Soldier: 76
85747,39013,Lijiang Tower,control,Mmonk,Chengdu Hunters,Ana
85780,39013,Lijiang Tower,control,Nisha,Chengdu Hunters,Brigitte
85794,39013,Lijiang Tower,control,Nisha,Chengdu Hunters,Lucio
85833,39013,Lijiang Tower,control,Fate,Shanghai Dragons,Winston
85866,39013,Lijiang Tower,control,IZaYaKI,Shanghai Dragons,Ana
85901,39013,Lijiang Tower,control,LIP,Shanghai Dragons,Soldier: 76
85940,39013,Lijiang Tower,control,LeeJaeGon,Shanghai Dragons,Lucio
85980,39013,Lijiang Tower,control,WhoRu,Shanghai Dragons,Genji
86014,39013,Circuit royal,payload,Daizi,Chengdu Hunters,Zarya
86047,39013,Circuit royal,payload,Jinmu,Chengdu Hunters,Echo
86070,39013,Circuit royal,payload,Jinmu,Chengdu Hunters,Genji
86095,39013,Circuit royal,payload,Jinmu,Chengdu Hunters,Pharah
86120,39013,Circuit royal,payload,Leave,Chengdu Hunters,Soldier: 76
86143,39013,Circuit royal,payload,Leave,Chengdu Hunters,Widowmaker
86180,39013,Circuit royal,payload,Mmonk,Chengdu Hunters,Ana
86221,39013,Circuit royal,payload,Nisha,Chengdu Hunters,Brigitte
86239,39013,Circuit royal,payload,Nisha,Chengdu Hunters,Mercy
86277,39013,Circuit royal,payload,Fleta,Shanghai Dragons,Echo
86296,39013,Circuit royal,payload,Fleta,Shanghai Dragons,Mei
86309,39013,Circuit royal,payload,Fleta,Shanghai Dragons,Tracer
86336,39013,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Ana
86360,39013,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Baptiste
86399,39013,Circuit royal,payload,LIP,Shanghai Dragons,Soldier: 76
86415,39013,Circuit royal,payload,LIP,Shanghai Dragons,Widowmaker
86450,39013,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Brigitte
86468,39013,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Lucio
86490,39013,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Mercy
86519,39013,Circuit royal,payload,Void,Shanghai Dragons,Reinhardt
86532,39013,Circuit royal,payload,Void,Shanghai Dragons,Zarya
86572,39013,King's Row,hybrid,Daizi,Chengdu Hunters,Zarya
86614,39013,King's Row,hybrid,Jinmu,Chengdu Hunters,Genji
86650,39013,King's Row,hybrid,Leave,Chengdu Hunters,Soldier: 76
86669,39013,King's Row,hybrid,Leave,Chengdu Hunters,Widowmaker
86698,39013,King's Row,hybrid,Mmonk,Chengdu Hunters,Ana
86739,39013,King's Row,hybrid,Nisha,Chengdu Hunters,Lucio
86768,39013,King's Row,hybrid,IZaYaKI,Shanghai Dragons,Ana
86815,39013,King's Row,hybrid,LIP,Shanghai Dragons,Soldier: 76
86833,39013,King's Row,hybrid,LIP,Shanghai Dragons,Widowmaker
86870,39013,King's Row,hybrid,LeeJaeGon,Shanghai Dragons,Brigitte
86880,39013,King's Row,hybrid,LeeJaeGon,Shanghai Dragons,Lucio
86925,39013,King's Row,hybrid,Void,Shanghai Dragons,Zarya
86965,39013,King's Row,hybrid,WhoRu,Shanghai Dragons,Echo
86967,39013,King's Row,hybrid,WhoRu,Shanghai Dragons,Genji
87005,39013,Colosseo,push,Daizi,Chengdu Hunters,Zarya
87043,39013,Colosseo,push,Jinmu,Chengdu Hunters,Reaper
87076,39013,Colosseo,push,Leave,Chengdu Hunters,Soldier: 76
87112,39013,Colosseo,push,Mmonk,Chengdu Hunters,Ana
87159,39013,Colosseo,push,Nisha,Chengdu Hunters,Lucio
87195,39013,Colosseo,push,Fate,Shanghai Dragons,Winston
87237,39013,Colosseo,push,Fleta,Shanghai Dragons,Tracer
87263,39013,Colosseo,push,IZaYaKI,Shanghai Dragons,Ana
87294,39013,Colosseo,push,IZaYaKI,Shanghai Dragons,Zenyatta
87311,39013,Colosseo,push,LIP,Shanghai Dragons,Soldier: 76
87347,39013,Colosseo,push,LeeJaeGon,Shanghai Dragons,Lucio
87392,39031,Ilios,control,Becky,Los Angeles Valiant,Genji
