,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
57502,39223,Circuit royal,payload,MER1T,Houston Outlaws,Ashe,Summer Showdown: Qualifiers
57532,39223,Circuit royal,payload,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
57546,39223,Circuit royal,payload,MER1T,Houston Outlaws,Symmetra,Summer Showdown: Qualifiers
57571,39223,Circuit royal,payload,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
57608,39223,Circuit royal,payload,Aspire,Vancouver Titans,Ashe,Summer Showdown: Qualifiers
57623,39223,Circuit royal,payload,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Qualifiers
57659,39223,Circuit royal,payload,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Qualifiers
57685,39223,Circuit royal,payload,Masaa,Vancouver Titans,Lucio,Summer Showdown: Qualifiers
57719,39223,Circuit royal,payload,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Qualifiers
57758,39223,Circuit royal,payload,k1ng,Vancouver Titans,Genji,Summer Showdown: Qualifiers
57795,39247,Nepal,control,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Qualifiers
57819,39247,Nepal,control,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Qualifiers
57854,39247,Nepal,control,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Qualifiers
57874,39247,Nepal,control,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Qualifiers
57895,39247,Nepal,control,Jimmy,Guangzhou Charge,Symmetra,Summer Showdown: Qualifiers
57912,39247,Nepal,control,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Qualifiers
57947,39247,Nepal,control,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Qualifiers
57980,39247,Nepal,control,FIXA,Seoul Infernal,Lucio,Summer Showdown: Qualifiers
58013,39247,Nepal,control,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Qualifiers
58045,39247,Nepal,control,ZEST,Seoul Infernal,Genji,Summer Showdown: Qualifiers
58065,39247,Nepal,control,ZEST,Seoul Infernal,Pharah,Summer Showdown: Qualifiers
58086,39247,Nepal,control,carpe,Seoul Infernal,Sojourn,Summer Showdown: Qualifiers
58110,39247,Nepal,control,carpe,Seoul Infernal,Symmetra,Summer Showdown: Qualifiers
58130,39247,Paraíso,hybrid,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Qualifiers
58168,39247,Paraíso,hybrid,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Qualifiers
58201,39247,Paraíso,hybrid,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Qualifiers
58234,39247,Paraíso,hybrid,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Qualifiers
58261,39247,Paraíso,hybrid,Jimmy,Guangzhou Charge,Tracer,Summer Showdown: Qualifiers
58266,39247,Paraíso,hybrid,Jimmy,Guangzhou Charge,Widowmaker,Summer Showdown: Qualifiers
58283,39247,Paraíso,hybrid,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Qualifiers
58319,39247,Paraíso,hybrid,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Qualifiers
58353,39247,Paraíso,hybrid,FIXA,Seoul Infernal,Lucio,Summer Showdown: Qualifiers
58385,39247,Paraíso,hybrid,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Qualifiers
58422,39247,Paraíso,hybrid,ZEST,Seoul Infernal,Echo,Summer Showdown: Qualifiers
58445,39247,Paraíso,hybrid,ZEST,Seoul Infernal,Genji,Summer Showdown: Qualifiers
58465,39247,Paraíso,hybrid,ZEST,Seoul Infernal,Pharah,Summer Showdown: Qualifiers
58483,39247,Paraíso,hybrid,carpe,Seoul Infernal,Sojourn,Summer Showdown: Qualifiers
58505,39247,Paraíso,hybrid,carpe,Seoul Infernal,Widowmaker,Summer Showdown: Qualifiers
58523,39247,Watchpoint: Gibraltar,payload,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Qualifiers
58556,39247,Watchpoint: Gibraltar,payload,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Qualifiers
58592,39247,Watchpoint: Gibraltar,payload,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Qualifiers
58621,39247,Watchpoint: Gibraltar,payload,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Qualifiers
58642,39247,Watchpoint: Gibraltar,payload,Jimmy,Guangzhou Charge,Widowmaker,Summer Showdown: Qualifiers
58665,39247,Watchpoint: Gibraltar,payload,Xerneas,Guangzhou Charge,Ana,Summer Showdown: Qualifiers
58668,39247,Watchpoint: Gibraltar,payload,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Qualifiers
58707,39247,Watchpoint: Gibraltar,payload,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Qualifiers
58746,39247,Watchpoint: Gibraltar,payload,FIXA,Seoul Infernal,Lucio,Summer Showdown: Qualifiers
58786,39247,Watchpoint: Gibraltar,payload,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Qualifiers
58823,39247,Watchpoint: Gibraltar,payload,ZEST,Seoul Infernal,Genji,Summer Showdown: Qualifiers
58846,39247,Watchpoint: Gibraltar,payload,ZEST,Seoul Infernal,Tracer,Summer Showdown: Qualifiers
58866,39247,Watchpoint: Gibraltar,payload,carpe,Seoul Infernal,Sojourn,Summer Showdown: Qualifiers
58888,39247,Watchpoint: Gibraltar,payload,carpe,Seoul Infernal,Widowmaker,Summer Showdown: Qualifiers
58901,39247,New Queen Street,push,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Qualifiers
58938,39247,New Queen Street,push,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Qualifiers
58974,39247,New Queen Street,push,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Qualifiers
59006,39247,New Queen Street,push,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Qualifiers
59049,39247,New Queen Street,push,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Qualifiers
59082,39247,New Queen Street,push,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Qualifiers
59112,39247,New Queen Street,push,FIXA,Seoul Infernal,Lucio,Summer Showdown: Qualifiers
59150,39247,New Queen Street,push,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Qualifiers
59187,39247,New Queen Street,push,ZEST,Seoul Infernal,Genji,Summer Showdown: Qualifiers
59217,39247,New Queen Street,push,carpe,Seoul Infernal,Sojourn,Summer Showdown: Qualifiers
59245,39247,Lijiang Tower,control,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Qualifiers
59270,39247,Lijiang Tower,control,ChoiSehwan,Guangzhou Charge,Pharah,Summer Showdown: Qualifiers
59298,39247,Lijiang Tower,control,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Qualifiers
59341,39247,Lijiang Tower,control,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Qualifiers
59374,39247,Lijiang Tower,control,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Qualifiers
59395,39247,Lijiang Tower,control,Jimmy,Guangzhou Charge,Symmetra,Summer Showdown: Qualifiers
59401,39247,Lijiang Tower,control,Jimmy,Guangzhou Charge,Tracer,Summer Showdown: Qualifiers
59421,39247,Lijiang Tower,control,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Qualifiers
59459,39247,Lijiang Tower,control,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Qualifiers
59486,39247,Lijiang Tower,control,FIXA,Seoul Infernal,Lucio,Summer Showdown: Qualifiers
59527,39247,Lijiang Tower,control,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Qualifiers
59558,39247,Lijiang Tower,control,ZEST,Seoul Infernal,Genji,Summer Showdown: Qualifiers
59593,39247,Lijiang Tower,control,carpe,Seoul Infernal,Sojourn,Summer Showdown: Qualifiers
59629,39248,Oasis,control,GA9A,Chengdu Hunters,Junker Queen,Summer Showdown: Qualifiers
59658,39248,Oasis,control,Jinmu,Chengdu Hunters,Genji,Summer Showdown: Qualifiers
59690,39248,Oasis,control,Leave,Chengdu Hunters,Sojourn,Summer Showdown: Qualifiers
59711,39248,Oasis,control,Leave,Chengdu Hunters,Symmetra,Summer Showdown: Qualifiers
59730,39248,Oasis,control,Mmonk,Chengdu Hunters,Brigitte,Summer Showdown: Qualifiers
59766,39248,Oasis,control,Nisha,Chengdu Hunters,Lucio,Summer Showdown: Qualifiers
59799,39248,Oasis,control,IZaYaKI,Shanghai Dragons,Brigitte,Summer Showdown: Qualifiers
59827,39248,Oasis,control,LIP,Shanghai Dragons,Sojourn,Summer Showdown: Qualifiers
59846,39248,Oasis,control,LIP,Shanghai Dragons,Symmetra,Summer Showdown: Qualifiers
59870,39248,Oasis,control,LeeJaeGon,Shanghai Dragons,Lucio,Summer Showdown: Qualifiers
59911,39248,Oasis,control,Void,Shanghai Dragons,Junker Queen,Summer Showdown: Qualifiers
59941,39248,Oasis,control,WhoRu,Shanghai Dragons,Genji,Summer Showdown: Qualifiers
59975,39248,Midtown,hybrid,GA9A,Chengdu Hunters,Junker Queen,Summer Showdown: Qualifiers
60009,39248,Midtown,hybrid,Jinmu,Chengdu Hunters,Genji,Summer Showdown: Qualifiers
60034,39248,Midtown,hybrid,Jinmu,Chengdu Hunters,Pharah,Summer Showdown: Qualifiers
60058,39248,Midtown,hybrid,Leave,Chengdu Hunters,Sojourn,Summer Showdown: Qualifiers
60097,39248,Midtown,hybrid,Mmonk,Chengdu Hunters,Brigitte,Summer Showdown: Qualifiers
60124,39248,Midtown,hybrid,Nisha,Chengdu Hunters,Lucio,Summer Showdown: Qualifiers
60167,39248,Midtown,hybrid,IZaYaKI,Shanghai Dragons,Ana,Summer Showdown: Qualifiers
60173,39248,Midtown,hybrid,IZaYaKI,Shanghai Dragons,Brigitte,Summer Showdown: Qualifiers
60195,39248,Midtown,hybrid,LIP,Shanghai Dragons,Sojourn,Summer Showdown: Qualifiers
60221,39248,Midtown,hybrid,LIP,Shanghai Dragons,Widowmaker,Summer Showdown: Qualifiers
60241,39248,Midtown,hybrid,LeeJaeGon,Shanghai Dragons,Lucio,Summer Showdown: Qualifiers
60279,39248,Midtown,hybrid,Void,Shanghai Dragons,Junker Queen,Summer Showdown: Qualifiers
60316,39248,Midtown,hybrid,WhoRu,Shanghai Dragons,Genji,Summer Showdown: Qualifiers
60351,39248,Circuit royal,payload,GA9A,Chengdu Hunters,Junker Queen,Summer Showdown: Qualifiers
60394,39248,Circuit royal,payload,Jinmu,Chengdu Hunters,Genji,Summer Showdown: Qualifiers
60439,39248,Circuit royal,payload,Leave,Chengdu Hunters,Sojourn,Summer Showdown: Qualifiers
60474,39248,Circuit royal,payload,Mmonk,Chengdu Hunters,Brigitte,Summer Showdown: Qualifiers
60505,39248,Circuit royal,payload,Nisha,Chengdu Hunters,Lucio,Summer Showdown: Qualifiers
60535,39248,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Brigitte,Summer Showdown: Qualifiers
60573,39248,Circuit royal,payload,LIP,Shanghai Dragons,Ashe,Summer Showdown: Qualifiers
60589,39248,Circuit royal,payload,LIP,Shanghai Dragons,Sojourn,Summer Showdown: Qualifiers
60607,39248,Circuit royal,payload,LIP,Shanghai Dragons,Soldier: 76,Summer Showdown: Qualifiers
60613,39248,Circuit royal,payload,LIP,Shanghai Dragons,Widowmaker,Summer Showdown: Qualifiers
60627,39248,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Lucio,Summer Showdown: Qualifiers
60663,39248,Circuit royal,payload,Void,Shanghai Dragons,Doomfist,Summer Showdown: Qualifiers
60667,39248,Circuit royal,payload,Void,Shanghai Dragons,Junker Queen,Summer Showdown: Qualifiers
60700,39248,Circuit royal,payload,WhoRu,Shanghai Dragons,Genji,Summer Showdown: Qualifiers
60742,39224,Oasis,control,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
60790,39224,Oasis,control,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
60807,39224,Oasis,control,Backbone,London Spitfire,Mei,Summer Showdown: Qualifiers
60840,39224,Oasis,control,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
60877,39224,Oasis,control,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
60908,39224,Oasis,control,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
60943,39224,Oasis,control,Assassin,Washington Justice,Genji,Summer Showdown: Qualifiers
60979,39224,Oasis,control,Decay,Washington Justice,Sojourn,Summer Showdown: Qualifiers
61013,39224,Oasis,control,Kalios,Washington Justice,Doomfist,Summer Showdown: Qualifiers
61020,39224,Oasis,control,Kalios,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
61053,39224,Oasis,control,Krillin,Washington Justice,Brigitte,Summer Showdown: Qualifiers
61079,39224,Oasis,control,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
61126,39224,Midtown,hybrid,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
61159,39224,Midtown,hybrid,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
61197,39224,Midtown,hybrid,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
61239,39224,Midtown,hybrid,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
61266,39224,Midtown,hybrid,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
61301,39224,Midtown,hybrid,Assassin,Washington Justice,Genji,Summer Showdown: Qualifiers
61321,39224,Midtown,hybrid,Assassin,Washington Justice,Widowmaker,Summer Showdown: Qualifiers
61338,39224,Midtown,hybrid,Decay,Washington Justice,Sojourn,Summer Showdown: Qualifiers
61369,39224,Midtown,hybrid,Kalios,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
61406,39224,Midtown,hybrid,Krillin,Washington Justice,Ana,Summer Showdown: Qualifiers
61414,39224,Midtown,hybrid,Krillin,Washington Justice,Brigitte,Summer Showdown: Qualifiers
61452,39224,Midtown,hybrid,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
61475,39224,Midtown,hybrid,OPENER,Washington Justice,Mercy,Summer Showdown: Qualifiers
61493,39224,Watchpoint: Gibraltar,payload,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
61540,39224,Watchpoint: Gibraltar,payload,Backbone,London Spitfire,Bastion,Summer Showdown: Qualifiers
61550,39224,Watchpoint: Gibraltar,payload,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
61576,39224,Watchpoint: Gibraltar,payload,Backbone,London Spitfire,Mei,Summer Showdown: Qualifiers
61599,39224,Watchpoint: Gibraltar,payload,Backbone,London Spitfire,Widowmaker,Summer Showdown: Qualifiers
61629,39224,Watchpoint: Gibraltar,payload,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
61651,39224,Watchpoint: Gibraltar,payload,Hadi,London Spitfire,Roadhog,Summer Showdown: Qualifiers
61671,39224,Watchpoint: Gibraltar,payload,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
61700,39224,Watchpoint: Gibraltar,payload,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
61721,39224,Watchpoint: Gibraltar,payload,SparkR,London Spitfire,Widowmaker,Summer Showdown: Qualifiers
61740,39224,Watchpoint: Gibraltar,payload,Assassin,Washington Justice,Genji,Summer Showdown: Qualifiers
61764,39224,Watchpoint: Gibraltar,payload,Assassin,Washington Justice,Widowmaker,Summer Showdown: Qualifiers
61789,39224,Watchpoint: Gibraltar,payload,Decay,Washington Justice,Sojourn,Summer Showdown: Qualifiers
61827,39224,Watchpoint: Gibraltar,payload,Kalios,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
61865,39224,Watchpoint: Gibraltar,payload,Krillin,Washington Justice,Brigitte,Summer Showdown: Qualifiers
61896,39224,Watchpoint: Gibraltar,payload,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
61941,39224,Colosseo,push,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
61979,39224,Colosseo,push,Backbone,London Spitfire,Mei,Summer Showdown: Qualifiers
62014,39224,Colosseo,push,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
62057,39224,Colosseo,push,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
62082,39224,Colosseo,push,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
62114,39224,Colosseo,push,Assassin,Washington Justice,Genji,Summer Showdown: Qualifiers
62153,39224,Colosseo,push,Decay,Washington Justice,Sojourn,Summer Showdown: Qualifiers
62186,39224,Colosseo,push,Kalios,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
62216,39224,Colosseo,push,Krillin,Washington Justice,Brigitte,Summer Showdown: Qualifiers
62249,39224,Colosseo,push,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
62292,39224,Ilios,control,Admiral,London Spitfire,Lucio,Summer Showdown: Qualifiers
62333,39224,Ilios,control,Backbone,London Spitfire,Genji,Summer Showdown: Qualifiers
62358,39224,Ilios,control,Backbone,London Spitfire,Mei,Summer Showdown: Qualifiers
62383,39224,Ilios,control,Hadi,London Spitfire,Junker Queen,Summer Showdown: Qualifiers
62421,39224,Ilios,control,Landon,London Spitfire,Brigitte,Summer Showdown: Qualifiers
62449,39224,Ilios,control,SparkR,London Spitfire,Sojourn,Summer Showdown: Qualifiers
62481,39224,Ilios,control,Assassin,Washington Justice,Genji,Summer Showdown: Qualifiers
62518,39224,Ilios,control,Decay,Washington Justice,Sojourn,Summer Showdown: Qualifiers
62553,39224,Ilios,control,Kalios,Washington Justice,Junker Queen,Summer Showdown: Qualifiers
62585,39224,Ilios,control,Krillin,Washington Justice,Brigitte,Summer Showdown: Qualifiers
62613,39224,Ilios,control,OPENER,Washington Justice,Lucio,Summer Showdown: Qualifiers
62652,39225,Ilios,control,Hawk,Atlanta Reign,Junker Queen,Summer Showdown: Qualifiers
62685,39225,Ilios,control,Kai,Atlanta Reign,Sojourn,Summer Showdown: Qualifiers
62706,39225,Ilios,control,Kai,Atlanta Reign,Symmetra,Summer Showdown: Qualifiers
62725,39225,Ilios,control,Ojee,Atlanta Reign,Lucio,Summer Showdown: Qualifiers
62765,39225,Ilios,control,Speedily,Atlanta Reign,Genji,Summer Showdown: Qualifiers
62792,39225,Ilios,control,vigilante,Atlanta Reign,Brigitte,Summer Showdown: Qualifiers
62825,39225,Ilios,control,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
62871,39225,Ilios,control,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
62903,39225,Ilios,control,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
62943,39225,Ilios,control,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
62968,39225,Ilios,control,MER1T,Houston Outlaws,Symmetra,Summer Showdown: Qualifiers
62988,39225,Ilios,control,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
63029,39225,Midtown,hybrid,Hawk,Atlanta Reign,Junker Queen,Summer Showdown: Qualifiers
63055,39225,Midtown,hybrid,Hawk,Atlanta Reign,Orisa,Summer Showdown: Qualifiers
63070,39225,Midtown,hybrid,Kai,Atlanta Reign,Sojourn,Summer Showdown: Qualifiers
63107,39225,Midtown,hybrid,Ojee,Atlanta Reign,Lucio,Summer Showdown: Qualifiers
63148,39225,Midtown,hybrid,Speedily,Atlanta Reign,Genji,Summer Showdown: Qualifiers
63186,39225,Midtown,hybrid,vigilante,Atlanta Reign,Ana,Summer Showdown: Qualifiers
63189,39225,Midtown,hybrid,vigilante,Atlanta Reign,Brigitte,Summer Showdown: Qualifiers
63219,39225,Midtown,hybrid,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
63260,39225,Midtown,hybrid,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
63295,39225,Midtown,hybrid,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
63337,39225,Midtown,hybrid,MER1T,Houston Outlaws,Ashe,Summer Showdown: Qualifiers
63360,39225,Midtown,hybrid,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
63391,39225,Midtown,hybrid,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
63433,39225,Circuit royal,payload,Hawk,Atlanta Reign,Junker Queen,Summer Showdown: Qualifiers
63477,39225,Circuit royal,payload,Kai,Atlanta Reign,Sojourn,Summer Showdown: Qualifiers
63515,39225,Circuit royal,payload,Ojee,Atlanta Reign,Lucio,Summer Showdown: Qualifiers
63557,39225,Circuit royal,payload,Speedily,Atlanta Reign,Genji,Summer Showdown: Qualifiers
63595,39225,Circuit royal,payload,vigilante,Atlanta Reign,Brigitte,Summer Showdown: Qualifiers
63629,39225,Circuit royal,payload,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
63665,39225,Circuit royal,payload,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
63700,39225,Circuit royal,payload,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
63738,39225,Circuit royal,payload,MER1T,Houston Outlaws,Ashe,Summer Showdown: Qualifiers
63761,39225,Circuit royal,payload,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
63781,39225,Circuit royal,payload,MER1T,Houston Outlaws,Symmetra,Summer Showdown: Qualifiers
63797,39225,Circuit royal,payload,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
63837,39225,Colosseo,push,Hawk,Atlanta Reign,Junker Queen,Summer Showdown: Qualifiers
63876,39225,Colosseo,push,Kai,Atlanta Reign,Sojourn,Summer Showdown: Qualifiers
63907,39225,Colosseo,push,Ojee,Atlanta Reign,Lucio,Summer Showdown: Qualifiers
63947,39225,Colosseo,push,Speedily,Atlanta Reign,Genji,Summer Showdown: Qualifiers
63980,39225,Colosseo,push,vigilante,Atlanta Reign,Brigitte,Summer Showdown: Qualifiers
64020,39225,Colosseo,push,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
64057,39225,Colosseo,push,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
64084,39225,Colosseo,push,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
64122,39225,Colosseo,push,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
64155,39225,Colosseo,push,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
64190,39225,Busan,control,Hawk,Atlanta Reign,Junker Queen,Summer Showdown: Qualifiers
64229,39225,Busan,control,Kai,Atlanta Reign,Sojourn,Summer Showdown: Qualifiers
64261,39225,Busan,control,Ojee,Atlanta Reign,Lucio,Summer Showdown: Qualifiers
64298,39225,Busan,control,Speedily,Atlanta Reign,Genji,Summer Showdown: Qualifiers
64323,39225,Busan,control,Speedily,Atlanta Reign,Tracer,Summer Showdown: Qualifiers
64347,39225,Busan,control,vigilante,Atlanta Reign,Brigitte,Summer Showdown: Qualifiers
64377,39225,Busan,control,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Qualifiers
64414,39225,Busan,control,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Qualifiers
64442,39225,Busan,control,Lep,Houston Outlaws,Lucio,Summer Showdown: Qualifiers
64479,39225,Busan,control,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Qualifiers
64518,39225,Busan,control,PELICAN,Houston Outlaws,Genji,Summer Showdown: Qualifiers
64555,39226,Nepal,control,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Qualifiers
64592,39226,Nepal,control,Doha,Dallas Fuel,Genji,Summer Showdown: Qualifiers
64614,39226,Nepal,control,Doha,Dallas Fuel,Symmetra,Summer Showdown: Qualifiers
64632,39226,Nepal,control,Edison,Dallas Fuel,Sojourn,Summer Showdown: Qualifiers
64654,39226,Nepal,control,Edison,Dallas Fuel,Symmetra,Summer Showdown: Qualifiers
64675,39226,Nepal,control,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Qualifiers
64707,39226,Nepal,control,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Qualifiers
64743,39226,Nepal,control,Checkmate,Florida Mayhem,Echo,Summer Showdown: Qualifiers
64765,39226,Nepal,control,Checkmate,Florida Mayhem,Genji,Summer Showdown: Qualifiers
64786,39226,Nepal,control,Checkmate,Florida Mayhem,Junkrat,Summer Showdown: Qualifiers
64810,39226,Nepal,control,Checkmate,Florida Mayhem,Pharah,Summer Showdown: Qualifiers
64837,39226,Nepal,control,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Qualifiers
64860,39226,Nepal,control,Hydron,Florida Mayhem,Symmetra,Summer Showdown: Qualifiers
64874,39226,Nepal,control,Rupal,Florida Mayhem,Brigitte,Summer Showdown: Qualifiers
64904,39226,Nepal,control,SirMajed,Florida Mayhem,Lucio,Summer Showdown: Qualifiers
64941,39226,Nepal,control,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Qualifiers
64979,39226,Hollywood,hybrid,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Qualifiers
65016,39226,Hollywood,hybrid,Doha,Dallas Fuel,Genji,Summer Showdown: Qualifiers
65048,39226,Hollywood,hybrid,Edison,Dallas Fuel,Sojourn,Summer Showdown: Qualifiers
65078,39226,Hollywood,hybrid,Edison,Dallas Fuel,Tracer,Summer Showdown: Qualifiers
65092,39226,Hollywood,hybrid,Fielder,Dallas Fuel,Ana,Summer Showdown: Qualifiers
65105,39226,Hollywood,hybrid,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Qualifiers
65121,39226,Hollywood,hybrid,Fielder,Dallas Fuel,Moira,Summer Showdown: Qualifiers
65143,39226,Hollywood,hybrid,Hanbin,Dallas Fuel,D.Va,Summer Showdown: Qualifiers
65160,39226,Hollywood,hybrid,Hanbin,Dallas Fuel,Doomfist,Summer Showdown: Qualifiers
65163,39226,Hollywood,hybrid,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Qualifiers
65202,39226,Hollywood,hybrid,Checkmate,Florida Mayhem,Genji,Summer Showdown: Qualifiers
65226,39226,Hollywood,hybrid,Checkmate,Florida Mayhem,Hanzo,Summer Showdown: Qualifiers
65232,39226,Hollywood,hybrid,Checkmate,Florida Mayhem,Mei,Summer Showdown: Qualifiers
65258,39226,Hollywood,hybrid,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Qualifiers
65296,39226,Hollywood,hybrid,Rupal,Florida Mayhem,Ana,Summer Showdown: Qualifiers
65327,39226,Hollywood,hybrid,Rupal,Florida Mayhem,Brigitte,Summer Showdown: Qualifiers
65354,39226,Hollywood,hybrid,SirMajed,Florida Mayhem,Baptiste,Summer Showdown: Qualifiers
65377,39226,Hollywood,hybrid,SirMajed,Florida Mayhem,Lucio,Summer Showdown: Qualifiers
65407,39226,Hollywood,hybrid,SirMajed,Florida Mayhem,Zenyatta,Summer Showdown: Qualifiers
65440,39226,Hollywood,hybrid,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Qualifiers
65483,39226,Dorado,payload,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Qualifiers
65530,39226,Dorado,payload,Edison,Dallas Fuel,Cassidy,Summer Showdown: Qualifiers
65546,39226,Dorado,payload,Edison,Dallas Fuel,Sojourn,Summer Showdown: Qualifiers
65586,39226,Dorado,payload,Fielder,Dallas Fuel,Ana,Summer Showdown: Qualifiers
65602,39226,Dorado,payload,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Qualifiers
65633,39226,Dorado,payload,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Qualifiers
65679,39226,Dorado,payload,SP9RK1E,Dallas Fuel,Echo,Summer Showdown: Qualifiers
