,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
78872,39002,New Queen Street,push,Backbone,London Spitfire,Mei,Kickoff Clash: Qualifiers
78908,39002,New Queen Street,push,Hadi,London Spitfire,Reinhardt,Kickoff Clash: Qualifiers
78938,39002,New Queen Street,push,Landon,London Spitfire,Baptiste,Kickoff Clash: Qualifiers
78978,39002,New Queen Street,push,SparkR,London Spitfire,Soldier: 76,Kickoff Clash: Qualifiers
79009,39002,New Queen Street,push,FunnyAstro,Los Angeles Gladiators,Lucio,Kickoff Clash: Qualifiers
79046,39002,New Queen Street,push,Patiphan,Los Angeles Gladiators,Soldier: 76,Kickoff Clash: Qualifiers
79078,39002,New Queen Street,push,Reiner,Los Angeles Gladiators,Doomfist,Kickoff Clash: Qualifiers
79114,39002,New Queen Street,push,kevster,Los Angeles Gladiators,Genji,Kickoff Clash: Qualifiers
79148,39002,New Queen Street,push,shu,Los Angeles Gladiators,Ana,Kickoff Clash: Qualifiers
79183,39002,Dorado,payload,Admiral,London Spitfire,Brigitte,Kickoff Clash: Qualifiers
79199,39002,Dorado,payload,Admiral,London Spitfire,Lucio,Kickoff Clash: Qualifiers
79242,39002,Dorado,payload,Hadi,London Spitfire,Winston,Kickoff Clash: Qualifiers
79285,39002,Dorado,payload,Landon,London Spitfire,Ana,Kickoff Clash: Qualifiers
79330,39002,Dorado,payload,Shax,London Spitfire,Symmetra,Kickoff Clash: Qualifiers
79336,39002,Dorado,payload,Shax,London Spitfire,Tracer,Kickoff Clash: Qualifiers
79377,39002,Dorado,payload,SparkR,London Spitfire,Soldier: 76,Kickoff Clash: Qualifiers
79413,39002,Dorado,payload,ANS,Los Angeles Gladiators,Soldier: 76,Kickoff Clash: Qualifiers
79437,39002,Dorado,payload,ANS,Los Angeles Gladiators,Symmetra,Kickoff Clash: Qualifiers
79447,39002,Dorado,payload,ANS,Los Angeles Gladiators,Widowmaker,Kickoff Clash: Qualifiers
79482,39002,Dorado,payload,Reiner,Los Angeles Gladiators,Winston,Kickoff Clash: Qualifiers
79519,39002,Dorado,payload,kevster,Los Angeles Gladiators,Genji,Kickoff Clash: Qualifiers
79536,39002,Dorado,payload,kevster,Los Angeles Gladiators,Tracer,Kickoff Clash: Qualifiers
79571,39002,Dorado,payload,shu,Los Angeles Gladiators,Ana,Kickoff Clash: Qualifiers
79607,39002,Dorado,payload,skewed,Los Angeles Gladiators,Brigitte,Kickoff Clash: Qualifiers
79635,39002,King's Row,hybrid,Admiral,London Spitfire,Lucio,Kickoff Clash: Qualifiers
79676,39002,King's Row,hybrid,Backbone,London Spitfire,Mei,Kickoff Clash: Qualifiers
79706,39002,King's Row,hybrid,Backbone,London Spitfire,Sombra,Kickoff Clash: Qualifiers
79739,39002,King's Row,hybrid,Hadi,London Spitfire,Reinhardt,Kickoff Clash: Qualifiers
79779,39002,King's Row,hybrid,Landon,London Spitfire,Baptiste,Kickoff Clash: Qualifiers
79814,39002,King's Row,hybrid,SparkR,London Spitfire,Soldier: 76,Kickoff Clash: Qualifiers
79843,39002,King's Row,hybrid,FunnyAstro,Los Angeles Gladiators,Lucio,Kickoff Clash: Qualifiers
79882,39002,King's Row,hybrid,Patiphan,Los Angeles Gladiators,Soldier: 76,Kickoff Clash: Qualifiers
79911,39002,King's Row,hybrid,Patiphan,Los Angeles Gladiators,Tracer,Kickoff Clash: Qualifiers
79942,39002,King's Row,hybrid,Reiner,Los Angeles Gladiators,Doomfist,Kickoff Clash: Qualifiers
79973,39002,King's Row,hybrid,kevster,Los Angeles Gladiators,Genji,Kickoff Clash: Qualifiers
79999,39002,King's Row,hybrid,kevster,Los Angeles Gladiators,Widowmaker,Kickoff Clash: Qualifiers
80019,39002,King's Row,hybrid,shu,Los Angeles Gladiators,Ana,Kickoff Clash: Qualifiers
80059,39002,Oasis,control,Admiral,London Spitfire,Lucio,Kickoff Clash: Qualifiers
80101,39002,Oasis,control,Backbone,London Spitfire,Mei,Kickoff Clash: Qualifiers
80123,39002,Oasis,control,Backbone,London Spitfire,Sombra,Kickoff Clash: Qualifiers
80139,39002,Oasis,control,Backbone,London Spitfire,Tracer,Kickoff Clash: Qualifiers
80176,39002,Oasis,control,Hadi,London Spitfire,Reinhardt,Kickoff Clash: Qualifiers
80196,39002,Oasis,control,Hadi,London Spitfire,Winston,Kickoff Clash: Qualifiers
80217,39002,Oasis,control,Hadi,London Spitfire,Wrecking Ball,Kickoff Clash: Qualifiers
80240,39002,Oasis,control,Landon,London Spitfire,Ana,Kickoff Clash: Qualifiers
80265,39002,Oasis,control,Landon,London Spitfire,Baptiste,Kickoff Clash: Qualifiers
80296,39002,Oasis,control,SparkR,London Spitfire,Soldier: 76,Kickoff Clash: Qualifiers
80315,39002,Oasis,control,SparkR,London Spitfire,Symmetra,Kickoff Clash: Qualifiers
80342,39002,Oasis,control,FunnyAstro,Los Angeles Gladiators,Lucio,Kickoff Clash: Qualifiers
80385,39002,Oasis,control,Patiphan,Los Angeles Gladiators,Soldier: 76,Kickoff Clash: Qualifiers
80406,39002,Oasis,control,Patiphan,Los Angeles Gladiators,Symmetra,Kickoff Clash: Qualifiers
80433,39002,Oasis,control,Reiner,Los Angeles Gladiators,Doomfist,Kickoff Clash: Qualifiers
80455,39002,Oasis,control,Reiner,Los Angeles Gladiators,Winston,Kickoff Clash: Qualifiers
80483,39002,Oasis,control,kevster,Los Angeles Gladiators,Genji,Kickoff Clash: Qualifiers
80507,39002,Oasis,control,kevster,Los Angeles Gladiators,Tracer,Kickoff Clash: Qualifiers
80549,39002,Oasis,control,shu,Los Angeles Gladiators,Ana,Kickoff Clash: Qualifiers
80593,39003,Colosseo,push,Flora,New York Excelsior,Soldier: 76,Kickoff Clash: Qualifiers
80630,39003,Colosseo,push,GangNamJin,New York Excelsior,Lucio,Kickoff Clash: Qualifiers
80665,39003,Colosseo,push,Kellan,New York Excelsior,Winston,Kickoff Clash: Qualifiers
80706,39003,Colosseo,push,Myunb0ng,New York Excelsior,Ana,Kickoff Clash: Qualifiers
80752,39003,Colosseo,push,Yaki,New York Excelsior,Tracer,Kickoff Clash: Qualifiers
80788,39003,Colosseo,push,Although,Toronto Defiant,Soldier: 76,Kickoff Clash: Qualifiers
80831,39003,Colosseo,push,CH0R0NG,Toronto Defiant,Lucio,Kickoff Clash: Qualifiers
80881,39003,Colosseo,push,HOTBA,Toronto Defiant,Zarya,Kickoff Clash: Qualifiers
80909,39003,Colosseo,push,Heesu,Toronto Defiant,Reaper,Kickoff Clash: Qualifiers
80940,39003,Colosseo,push,Twilight,Toronto Defiant,Ana,Kickoff Clash: Qualifiers
80975,39003,Watchpoint: Gibraltar,payload,Flora,New York Excelsior,Soldier: 76,Kickoff Clash: Qualifiers
80999,39003,Watchpoint: Gibraltar,payload,Flora,New York Excelsior,Widowmaker,Kickoff Clash: Qualifiers
81016,39003,Watchpoint: Gibraltar,payload,GangNamJin,New York Excelsior,Brigitte,Kickoff Clash: Qualifiers
81054,39003,Watchpoint: Gibraltar,payload,Kellan,New York Excelsior,Winston,Kickoff Clash: Qualifiers
81089,39003,Watchpoint: Gibraltar,payload,Myunb0ng,New York Excelsior,Ana,Kickoff Clash: Qualifiers
81124,39003,Watchpoint: Gibraltar,payload,Yaki,New York Excelsior,Tracer,Kickoff Clash: Qualifiers
81155,39003,Watchpoint: Gibraltar,payload,Although,Toronto Defiant,Genji,Kickoff Clash: Qualifiers
81180,39003,Watchpoint: Gibraltar,payload,Although,Toronto Defiant,Reaper,Kickoff Clash: Qualifiers
81181,39003,Watchpoint: Gibraltar,payload,Although,Toronto Defiant,Symmetra,Kickoff Clash: Qualifiers
81198,39003,Watchpoint: Gibraltar,payload,CH0R0NG,Toronto Defiant,Brigitte,Kickoff Clash: Qualifiers
81220,39003,Watchpoint: Gibraltar,payload,CH0R0NG,Toronto Defiant,Lucio,Kickoff Clash: Qualifiers
81247,39003,Watchpoint: Gibraltar,payload,Finale,Toronto Defiant,Bastion,Kickoff Clash: Qualifiers
81253,39003,Watchpoint: Gibraltar,payload,Finale,Toronto Defiant,Tracer,Kickoff Clash: Qualifiers
81285,39003,Watchpoint: Gibraltar,payload,MuZe,Toronto Defiant,Roadhog,Kickoff Clash: Qualifiers
81293,39003,Watchpoint: Gibraltar,payload,MuZe,Toronto Defiant,Winston,Kickoff Clash: Qualifiers
81339,39003,Watchpoint: Gibraltar,payload,Twilight,Toronto Defiant,Ana,Kickoff Clash: Qualifiers
81381,39003,Midtown,hybrid,Flora,New York Excelsior,Soldier: 76,Kickoff Clash: Qualifiers
81424,39003,Midtown,hybrid,GangNamJin,New York Excelsior,Lucio,Kickoff Clash: Qualifiers
81467,39003,Midtown,hybrid,Kellan,New York Excelsior,Winston,Kickoff Clash: Qualifiers
81505,39003,Midtown,hybrid,Myunb0ng,New York Excelsior,Ana,Kickoff Clash: Qualifiers
81532,39003,Midtown,hybrid,Yaki,New York Excelsior,Tracer,Kickoff Clash: Qualifiers
81565,39003,Midtown,hybrid,Although,Toronto Defiant,Soldier: 76,Kickoff Clash: Qualifiers
81598,39003,Midtown,hybrid,CH0R0NG,Toronto Defiant,Lucio,Kickoff Clash: Qualifiers
81620,39003,Midtown,hybrid,CH0R0NG,Toronto Defiant,Mercy,Kickoff Clash: Qualifiers
81631,39003,Midtown,hybrid,HOTBA,Toronto Defiant,Zarya,Kickoff Clash: Qualifiers
81665,39003,Midtown,hybrid,Heesu,Toronto Defiant,Reaper,Kickoff Clash: Qualifiers
81705,39003,Midtown,hybrid,Twilight,Toronto Defiant,Ana,Kickoff Clash: Qualifiers
81746,39003,Ilios,control,Flora,New York Excelsior,Soldier: 76,Kickoff Clash: Qualifiers
81787,39003,Ilios,control,GangNamJin,New York Excelsior,Lucio,Kickoff Clash: Qualifiers
81827,39003,Ilios,control,Kellan,New York Excelsior,Winston,Kickoff Clash: Qualifiers
81869,39003,Ilios,control,Myunb0ng,New York Excelsior,Ana,Kickoff Clash: Qualifiers
81907,39003,Ilios,control,Yaki,New York Excelsior,Tracer,Kickoff Clash: Qualifiers
81946,39003,Ilios,control,Although,Toronto Defiant,Soldier: 76,Kickoff Clash: Qualifiers
81967,39003,Ilios,control,Although,Toronto Defiant,Tracer,Kickoff Clash: Qualifiers
81986,39003,Ilios,control,CH0R0NG,Toronto Defiant,Lucio,Kickoff Clash: Qualifiers
82023,39003,Ilios,control,HOTBA,Toronto Defiant,Zarya,Kickoff Clash: Qualifiers
82057,39003,Ilios,control,Heesu,Toronto Defiant,Reaper,Kickoff Clash: Qualifiers
82092,39003,Ilios,control,Twilight,Toronto Defiant,Ana,Kickoff Clash: Qualifiers
82114,39003,Ilios,control,Twilight,Toronto Defiant,Moira,Kickoff Clash: Qualifiers
82141,39004,Colosseo,push,Coluge,San Francisco Shock,Zarya,Kickoff Clash: Qualifiers
82176,39004,Colosseo,push,FiNN,San Francisco Shock,Ana,Kickoff Clash: Qualifiers
82211,39004,Colosseo,push,Kilo,San Francisco Shock,Soldier: 76,Kickoff Clash: Qualifiers
82249,39004,Colosseo,push,Proper,San Francisco Shock,Echo,Kickoff Clash: Qualifiers
82269,39004,Colosseo,push,Proper,San Francisco Shock,Hanzo,Kickoff Clash: Qualifiers
82300,39004,Colosseo,push,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Qualifiers
82333,39004,Colosseo,push,Aspire,Vancouver Titans,Reaper,Kickoff Clash: Qualifiers
82375,39004,Colosseo,push,False,Vancouver Titans,Zarya,Kickoff Clash: Qualifiers
82421,39004,Colosseo,push,Masaa,Vancouver Titans,Lucio,Kickoff Clash: Qualifiers
82464,39004,Colosseo,push,Skairipa,Vancouver Titans,Ana,Kickoff Clash: Qualifiers
82501,39004,Colosseo,push,sHockWave,Vancouver Titans,Soldier: 76,Kickoff Clash: Qualifiers
82543,39004,Circuit royal,payload,Coluge,San Francisco Shock,Doomfist,Kickoff Clash: Qualifiers
82553,39004,Circuit royal,payload,Coluge,San Francisco Shock,Sigma,Kickoff Clash: Qualifiers
82584,39004,Circuit royal,payload,FiNN,San Francisco Shock,Moira,Kickoff Clash: Qualifiers
82590,39004,Circuit royal,payload,FiNN,San Francisco Shock,Zenyatta,Kickoff Clash: Qualifiers
82627,39004,Circuit royal,payload,Kilo,San Francisco Shock,Ashe,Kickoff Clash: Qualifiers
82654,39004,Circuit royal,payload,Kilo,San Francisco Shock,Soldier: 76,Kickoff Clash: Qualifiers
82674,39004,Circuit royal,payload,Kilo,San Francisco Shock,Widowmaker,Kickoff Clash: Qualifiers
82691,39004,Circuit royal,payload,Proper,San Francisco Shock,Bastion,Kickoff Clash: Qualifiers
82713,39004,Circuit royal,payload,Proper,San Francisco Shock,Widowmaker,Kickoff Clash: Qualifiers
82747,39004,Circuit royal,payload,Viol2t,San Francisco Shock,Baptiste,Kickoff Clash: Qualifiers
82785,39004,Circuit royal,payload,False,Vancouver Titans,Reinhardt,Kickoff Clash: Qualifiers
82798,39004,Circuit royal,payload,False,Vancouver Titans,Zarya,Kickoff Clash: Qualifiers
82836,39004,Circuit royal,payload,Masaa,Vancouver Titans,Lucio,Kickoff Clash: Qualifiers
82877,39004,Circuit royal,payload,Seicoe,Vancouver Titans,Genji,Kickoff Clash: Qualifiers
82899,39004,Circuit royal,payload,Seicoe,Vancouver Titans,Mei,Kickoff Clash: Qualifiers
82936,39004,Circuit royal,payload,Skairipa,Vancouver Titans,Ana,Kickoff Clash: Qualifiers
82959,39004,Circuit royal,payload,Skairipa,Vancouver Titans,Baptiste,Kickoff Clash: Qualifiers
82993,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Hanzo,Kickoff Clash: Qualifiers
83009,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Mei,Kickoff Clash: Qualifiers
83020,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Symmetra,Kickoff Clash: Qualifiers
83043,39004,Circuit royal,payload,sHockWave,Vancouver Titans,Widowmaker,Kickoff Clash: Qualifiers
83070,39004,Eichenwalde,hybrid,Coluge,San Francisco Shock,Winston,Kickoff Clash: Qualifiers
83087,39004,Eichenwalde,hybrid,Coluge,San Francisco Shock,Zarya,Kickoff Clash: Qualifiers
83112,39004,Eichenwalde,hybrid,FiNN,San Francisco Shock,Ana,Kickoff Clash: Qualifiers
83150,39004,Eichenwalde,hybrid,Proper,San Francisco Shock,Genji,Kickoff Clash: Qualifiers
83167,39004,Eichenwalde,hybrid,Proper,San Francisco Shock,Soldier: 76,Kickoff Clash: Qualifiers
83183,39004,Eichenwalde,hybrid,Proper,San Francisco Shock,Widowmaker,Kickoff Clash: Qualifiers
83202,39004,Eichenwalde,hybrid,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Qualifiers
83240,39004,Eichenwalde,hybrid,s9mm,San Francisco Shock,Reaper,Kickoff Clash: Qualifiers
83261,39004,Eichenwalde,hybrid,s9mm,San Francisco Shock,Soldier: 76,Kickoff Clash: Qualifiers
83292,39004,Eichenwalde,hybrid,False,Vancouver Titans,Zarya,Kickoff Clash: Qualifiers
83331,39004,Eichenwalde,hybrid,Masaa,Vancouver Titans,Lucio,Kickoff Clash: Qualifiers
83364,39004,Eichenwalde,hybrid,Seicoe,Vancouver Titans,Reaper,Kickoff Clash: Qualifiers
83390,39004,Eichenwalde,hybrid,Skairipa,Vancouver Titans,Ana,Kickoff Clash: Qualifiers
83425,39004,Eichenwalde,hybrid,sHockWave,Vancouver Titans,Soldier: 76,Kickoff Clash: Qualifiers
83463,39004,Lijiang Tower,control,Coluge,San Francisco Shock,Doomfist,Kickoff Clash: Qualifiers
83480,39004,Lijiang Tower,control,Coluge,San Francisco Shock,Winston,Kickoff Clash: Qualifiers
83515,39004,Lijiang Tower,control,FiNN,San Francisco Shock,Moira,Kickoff Clash: Qualifiers
83552,39004,Lijiang Tower,control,Proper,San Francisco Shock,Reaper,Kickoff Clash: Qualifiers
83573,39004,Lijiang Tower,control,Proper,San Francisco Shock,Tracer,Kickoff Clash: Qualifiers
83610,39004,Lijiang Tower,control,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Qualifiers
83651,39004,Lijiang Tower,control,s9mm,San Francisco Shock,Echo,Kickoff Clash: Qualifiers
83673,39004,Lijiang Tower,control,s9mm,San Francisco Shock,Genji,Kickoff Clash: Qualifiers
83701,39004,Lijiang Tower,control,False,Vancouver Titans,D.Va,Kickoff Clash: Qualifiers
83718,39004,Lijiang Tower,control,False,Vancouver Titans,Doomfist,Kickoff Clash: Qualifiers
83731,39004,Lijiang Tower,control,False,Vancouver Titans,Zarya,Kickoff Clash: Qualifiers
83763,39004,Lijiang Tower,control,Masaa,Vancouver Titans,Lucio,Kickoff Clash: Qualifiers
83789,39004,Lijiang Tower,control,Masaa,Vancouver Titans,Mercy,Kickoff Clash: Qualifiers
83820,39004,Lijiang Tower,control,Seicoe,Vancouver Titans,Echo,Kickoff Clash: Qualifiers
83843,39004,Lijiang Tower,control,Seicoe,Vancouver Titans,Reaper,Kickoff Clash: Qualifiers
83877,39004,Lijiang Tower,control,Skairipa,Vancouver Titans,Ana,Kickoff Clash: Qualifiers
83902,39004,Lijiang Tower,control,Skairipa,Vancouver Titans,Lucio,Kickoff Clash: Qualifiers
83917,39004,Lijiang Tower,control,Skairipa,Vancouver Titans,Moira,Kickoff Clash: Qualifiers
83950,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Soldier: 76,Kickoff Clash: Qualifiers
83969,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Symmetra,Kickoff Clash: Qualifiers
83978,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Torbjorn,Kickoff Clash: Qualifiers
83990,39004,Lijiang Tower,control,sHockWave,Vancouver Titans,Tracer,Kickoff Clash: Qualifiers
84020,39021,Lijiang Tower,control,ChoiSehwan,Guangzhou Charge,Echo,Kickoff Clash: Qualifiers
84055,39021,Lijiang Tower,control,Cr0ng,Guangzhou Charge,Doomfist,Kickoff Clash: Qualifiers
84063,39021,Lijiang Tower,control,Cr0ng,Guangzhou Charge,Zarya,Kickoff Clash: Qualifiers
84103,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Reaper,Kickoff Clash: Qualifiers
84124,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Soldier: 76,Kickoff Clash: Qualifiers
84142,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Symmetra,Kickoff Clash: Qualifiers
84149,39021,Lijiang Tower,control,Develop,Guangzhou Charge,Tracer,Kickoff Clash: Qualifiers
84174,39021,Lijiang Tower,control,Farway1987,Guangzhou Charge,Ana,Kickoff Clash: Qualifiers
84213,39021,Lijiang Tower,control,Unique,Guangzhou Charge,Lucio,Kickoff Clash: Qualifiers
84240,39021,Lijiang Tower,control,Unique,Guangzhou Charge,Mercy,Kickoff Clash: Qualifiers
84274,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Echo,Kickoff Clash: Qualifiers
84298,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
84319,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Pharah,Kickoff Clash: Qualifiers
84339,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Symmetra,Kickoff Clash: Qualifiers
84347,39021,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Tracer,Kickoff Clash: Qualifiers
84382,39021,Lijiang Tower,control,Guxue,Hangzhou Spark,Doomfist,Kickoff Clash: Qualifiers
84387,39021,Lijiang Tower,control,Guxue,Hangzhou Spark,Reinhardt,Kickoff Clash: Qualifiers
84405,39021,Lijiang Tower,control,Guxue,Hangzhou Spark,Winston,Kickoff Clash: Qualifiers
84442,39021,Lijiang Tower,control,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
84469,39021,Lijiang Tower,control,Superich,Hangzhou Spark,Mercy,Kickoff Clash: Qualifiers
84508,39021,Lijiang Tower,control,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
84548,39021,Lijiang Tower,control,shy,Hangzhou Spark,Reaper,Kickoff Clash: Qualifiers
84565,39021,Lijiang Tower,control,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
84594,39021,Lijiang Tower,control,shy,Hangzhou Spark,Symmetra,Kickoff Clash: Qualifiers
84616,39021,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Echo,Kickoff Clash: Qualifiers
84639,39021,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Genji,Kickoff Clash: Qualifiers
84672,39021,Circuit royal,payload,Cr0ng,Guangzhou Charge,Doomfist,Kickoff Clash: Qualifiers
84678,39021,Circuit royal,payload,Cr0ng,Guangzhou Charge,Zarya,Kickoff Clash: Qualifiers
84703,39021,Circuit royal,payload,Develop,Guangzhou Charge,Hanzo,Kickoff Clash: Qualifiers
84719,39021,Circuit royal,payload,Develop,Guangzhou Charge,Widowmaker,Kickoff Clash: Qualifiers
84741,39021,Circuit royal,payload,Farway1987,Guangzhou Charge,Ana,Kickoff Clash: Qualifiers
84790,39021,Circuit royal,payload,Unique,Guangzhou Charge,Brigitte,Kickoff Clash: Qualifiers
84806,39021,Circuit royal,payload,Unique,Guangzhou Charge,Mercy,Kickoff Clash: Qualifiers
84841,39021,Circuit royal,payload,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
84858,39021,Circuit royal,payload,AlphaYi,Hangzhou Spark,Mei,Kickoff Clash: Qualifiers
84897,39021,Circuit royal,payload,Guxue,Hangzhou Spark,Reinhardt,Kickoff Clash: Qualifiers
84923,39021,Circuit royal,payload,Guxue,Hangzhou Spark,Winston,Kickoff Clash: Qualifiers
84955,39021,Circuit royal,payload,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
84990,39021,Circuit royal,payload,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
85007,39021,Circuit royal,payload,irony,Hangzhou Spark,Baptiste,Kickoff Clash: Qualifiers
85038,39021,Circuit royal,payload,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
85053,39021,Circuit royal,payload,shy,Hangzhou Spark,Tracer,Kickoff Clash: Qualifiers
85061,39021,Circuit royal,payload,shy,Hangzhou Spark,Widowmaker,Kickoff Clash: Qualifiers
85100,39021,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Echo,Kickoff Clash: Qualifiers
85125,39021,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Genji,Kickoff Clash: Qualifiers
85149,39021,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Tracer,Kickoff Clash: Qualifiers
85179,39021,Midtown,hybrid,Cr0ng,Guangzhou Charge,Zarya,Kickoff Clash: Qualifiers
85219,39021,Midtown,hybrid,Develop,Guangzhou Charge,Ashe,Kickoff Clash: Qualifiers
85236,39021,Midtown,hybrid,Develop,Guangzhou Charge,Soldier: 76,Kickoff Clash: Qualifiers
85250,39021,Midtown,hybrid,Develop,Guangzhou Charge,Tracer,Kickoff Clash: Qualifiers
85259,39021,Midtown,hybrid,Develop,Guangzhou Charge,Widowmaker,Kickoff Clash: Qualifiers
85283,39021,Midtown,hybrid,Farway1987,Guangzhou Charge,Ana,Kickoff Clash: Qualifiers
85322,39021,Midtown,hybrid,Unique,Guangzhou Charge,Brigitte,Kickoff Clash: Qualifiers
85341,39021,Midtown,hybrid,Unique,Guangzhou Charge,Lucio,Kickoff Clash: Qualifiers
85366,39021,Midtown,hybrid,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
85392,39021,Midtown,hybrid,AlphaYi,Hangzhou Spark,Torbjorn,Kickoff Clash: Qualifiers
85410,39021,Midtown,hybrid,AlphaYi,Hangzhou Spark,Tracer,Kickoff Clash: Qualifiers
85423,39021,Midtown,hybrid,BERNAR,Hangzhou Spark,Zarya,Kickoff Clash: Qualifiers
85458,39021,Midtown,hybrid,Superich,Hangzhou Spark,Brigitte,Kickoff Clash: Qualifiers
85480,39021,Midtown,hybrid,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
85516,39021,Midtown,hybrid,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
85557,39021,Midtown,hybrid,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
85591,39013,Lijiang Tower,control,GA9A,Chengdu Hunters,Doomfist,Kickoff Clash: Qualifiers
85613,39013,Lijiang Tower,control,GA9A,Chengdu Hunters,Zarya,Kickoff Clash: Qualifiers
85641,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Genji,Kickoff Clash: Qualifiers
85669,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Reaper,Kickoff Clash: Qualifiers
85682,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Symmetra,Kickoff Clash: Qualifiers
85689,39013,Lijiang Tower,control,Jinmu,Chengdu Hunters,Tracer,Kickoff Clash: Qualifiers
85712,39013,Lijiang Tower,control,Leave,Chengdu Hunters,Soldier: 76,Kickoff Clash: Qualifiers
85747,39013,Lijiang Tower,control,Mmonk,Chengdu Hunters,Ana,Kickoff Clash: Qualifiers
85780,39013,Lijiang Tower,control,Nisha,Chengdu Hunters,Brigitte,Kickoff Clash: Qualifiers
85794,39013,Lijiang Tower,control,Nisha,Chengdu Hunters,Lucio,Kickoff Clash: Qualifiers
85833,39013,Lijiang Tower,control,Fate,Shanghai Dragons,Winston,Kickoff Clash: Qualifiers
85866,39013,Lijiang Tower,control,IZaYaKI,Shanghai Dragons,Ana,Kickoff Clash: Qualifiers
85901,39013,Lijiang Tower,control,LIP,Shanghai Dragons,Soldier: 76,Kickoff Clash: Qualifiers
85940,39013,Lijiang Tower,control,LeeJaeGon,Shanghai Dragons,Lucio,Kickoff Clash: Qualifiers
85980,39013,Lijiang Tower,control,WhoRu,Shanghai Dragons,Genji,Kickoff Clash: Qualifiers
86014,39013,Circuit royal,payload,Daizi,Chengdu Hunters,Zarya,Kickoff Clash: Qualifiers
86047,39013,Circuit royal,payload,Jinmu,Chengdu Hunters,Echo,Kickoff Clash: Qualifiers
86070,39013,Circuit royal,payload,Jinmu,Chengdu Hunters,Genji,Kickoff Clash: Qualifiers
86095,39013,Circuit royal,payload,Jinmu,Chengdu Hunters,Pharah,Kickoff Clash: Qualifiers
86120,39013,Circuit royal,payload,Leave,Chengdu Hunters,Soldier: 76,Kickoff Clash: Qualifiers
86143,39013,Circuit royal,payload,Leave,Chengdu Hunters,Widowmaker,Kickoff Clash: Qualifiers
86180,39013,Circuit royal,payload,Mmonk,Chengdu Hunters,Ana,Kickoff Clash: Qualifiers
86221,39013,Circuit royal,payload,Nisha,Chengdu Hunters,Brigitte,Kickoff Clash: Qualifiers
86239,39013,Circuit royal,payload,Nisha,Chengdu Hunters,Mercy,Kickoff Clash: Qualifiers
86277,39013,Circuit royal,payload,Fleta,Shanghai Dragons,Echo,Kickoff Clash: Qualifiers
86296,39013,Circuit royal,payload,Fleta,Shanghai Dragons,Mei,Kickoff Clash: Qualifiers
86309,39013,Circuit royal,payload,Fleta,Shanghai Dragons,Tracer,Kickoff Clash: Qualifiers
86336,39013,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Ana,Kickoff Clash: Qualifiers
86360,39013,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Baptiste,Kickoff Clash: Qualifiers
86399,39013,Circuit royal,payload,LIP,Shanghai Dragons,Soldier: 76,Kickoff Clash: Qualifiers
86415,39013,Circuit royal,payload,LIP,Shanghai Dragons,Widowmaker,Kickoff Clash: Qualifiers
86450,39013,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Brigitte,Kickoff Clash: Qualifiers
86468,39013,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Lucio,Kickoff Clash: Qualifiers
