,map_name,player_name,team_name,hero_name
22803,Route 66,kevster,Los Angeles Gladiators,Reaper
22825,Route 66,kevster,Los Angeles Gladiators,Widowmaker
22852,Route 66,shu,Los Angeles Gladiators,Kiriko
22886,Route 66,AimGod,Seoul Infernal,Ana
22897,Route 66,AimGod,Seoul Infernal,Kiriko
22937,Route 66,Belosrea,Seoul Infernal,Roadhog
22943,Route 66,Belosrea,Seoul Infernal,Winston
22989,Route 66,FIXA,Seoul Infernal,Lucio
23036,Route 66,MN3,Seoul Infernal,Sojourn
23056,Route 66,MN3,Seoul Infernal,Widowmaker
23074,Route 66,ZEST,Seoul Infernal,Reaper
23091,Route 66,ZEST,Seoul Infernal,Tracer
23109,Esperança,FunnyAstro,Los Angeles Gladiators,Lucio
23155,Esperança,Happy,Los Angeles Gladiators,Sojourn
23195,Esperança,Reiner,Los Angeles Gladiators,Winston
23233,Esperança,kevster,Los Angeles Gladiators,Reaper
23268,Esperança,shu,Los Angeles Gladiators,Kiriko
23304,Esperança,AimGod,Seoul Infernal,Kiriko
23330,Esperança,Belosrea,Seoul Infernal,Winston
23363,Esperança,FIXA,Seoul Infernal,Lucio
23410,Esperança,MN3,Seoul Infernal,Sojourn
23446,Esperança,ZEST,Seoul Infernal,Reaper
23462,Esperança,ZEST,Seoul Infernal,Tracer
23483,Lijiang Tower,FiNN,San Francisco Shock,Kiriko
23521,Lijiang Tower,Proper,San Francisco Shock,Sojourn
23549,Lijiang Tower,STRIKER,San Francisco Shock,Reaper
23584,Lijiang Tower,Viol2t,San Francisco Shock,Lucio
23629,Lijiang Tower,mikeyy,San Francisco Shock,Winston
23670,Lijiang Tower,Fate,Shanghai Dragons,Winston
23710,Lijiang Tower,Fleta,Shanghai Dragons,Reaper
23728,Lijiang Tower,Fleta,Shanghai Dragons,Symmetra
23736,Lijiang Tower,Fleta,Shanghai Dragons,Tracer
23754,Lijiang Tower,IZaYaKI,Shanghai Dragons,Kiriko
23783,Lijiang Tower,LIP,Shanghai Dragons,Sojourn
23820,Lijiang Tower,LeeJaeGon,Shanghai Dragons,Lucio
23857,Eichenwalde,Coluge,San Francisco Shock,Doomfist
23872,Eichenwalde,Coluge,San Francisco Shock,Winston
23908,Eichenwalde,FiNN,San Francisco Shock,Kiriko
23938,Eichenwalde,Proper,San Francisco Shock,Sojourn
23973,Eichenwalde,STRIKER,San Francisco Shock,Reaper
24003,Eichenwalde,Viol2t,San Francisco Shock,Lucio
24045,Eichenwalde,Fate,Shanghai Dragons,Winston
24075,Eichenwalde,Fleta,Shanghai Dragons,Reaper
24094,Eichenwalde,Fleta,Shanghai Dragons,Tracer
24114,Eichenwalde,IZaYaKI,Shanghai Dragons,Kiriko
24145,Eichenwalde,LIP,Shanghai Dragons,Sojourn
24185,Eichenwalde,LeeJaeGon,Shanghai Dragons,Lucio
24227,Circuit royal,Coluge,San Francisco Shock,Sigma
24254,Circuit royal,Coluge,San Francisco Shock,Winston
24282,Circuit royal,FiNN,San Francisco Shock,Zenyatta
24326,Circuit royal,Kilo,San Francisco Shock,Sojourn
24354,Circuit royal,Proper,San Francisco Shock,Tracer
24377,Circuit royal,Proper,San Francisco Shock,Widowmaker
24421,Circuit royal,Viol2t,San Francisco Shock,Baptiste
24464,Circuit royal,Fate,Shanghai Dragons,Doomfist
24469,Circuit royal,Fate,Shanghai Dragons,Winston
24512,Circuit royal,Fleta,Shanghai Dragons,Genji
24532,Circuit royal,Fleta,Shanghai Dragons,Reaper
24547,Circuit royal,Fleta,Shanghai Dragons,Tracer
24567,Circuit royal,IZaYaKI,Shanghai Dragons,Kiriko
24601,Circuit royal,LIP,Shanghai Dragons,Sojourn
24629,Circuit royal,LIP,Shanghai Dragons,Widowmaker
24650,Circuit royal,LeeJaeGon,Shanghai Dragons,Lucio
24691,Esperança,Coluge,San Francisco Shock,Winston
24732,Esperança,FiNN,San Francisco Shock,Kiriko
24764,Esperança,Proper,San Francisco Shock,Sojourn
24800,Esperança,STRIKER,San Francisco Shock,Reaper
24836,Esperança,Viol2t,San Francisco Shock,Lucio
24871,Esperança,Fate,Shanghai Dragons,Winston
24914,Esperança,Fleta,Shanghai Dragons,Reaper
24945,Esperança,IZaYaKI,Shanghai Dragons,Kiriko
24982,Esperança,LIP,Shanghai Dragons,Sojourn
25018,Esperança,LeeJaeGon,Shanghai Dragons,Lucio
25049,Ilios,Gator,Atlanta Reign,Winston
25085,Ilios,Kai,Atlanta Reign,Sojourn
25129,Ilios,Ojee,Atlanta Reign,Lucio
25173,Ilios,UltraViolet,Atlanta Reign,Kiriko
25203,Ilios,nero,Atlanta Reign,Reaper
25239,Ilios,Anamo,Florida Mayhem,Lucio
25280,Ilios,Checkmate,Florida Mayhem,Reaper
25309,Ilios,Hydron,Florida Mayhem,Sojourn
25333,Ilios,Hydron,Florida Mayhem,Tracer
25356,Ilios,SirMajed,Florida Mayhem,Kiriko
25384,Ilios,Someone,Florida Mayhem,Doomfist
25390,Ilios,Someone,Florida Mayhem,Winston
25429,Eichenwalde,Gator,Atlanta Reign,Winston
25462,Eichenwalde,Kai,Atlanta Reign,Sojourn
25488,Eichenwalde,Ojee,Atlanta Reign,Lucio
25533,Eichenwalde,UltraViolet,Atlanta Reign,Kiriko
25564,Eichenwalde,nero,Atlanta Reign,Reaper
25592,Eichenwalde,Anamo,Florida Mayhem,Lucio
25632,Eichenwalde,Checkmate,Florida Mayhem,Reaper
25665,Eichenwalde,Hydron,Florida Mayhem,Sojourn
25703,Eichenwalde,SirMajed,Florida Mayhem,Kiriko
25737,Eichenwalde,Someone,Florida Mayhem,Winston
25773,Route 66,Gator,Atlanta Reign,Doomfist
25778,Route 66,Gator,Atlanta Reign,Winston
25816,Route 66,Kai,Atlanta Reign,Sojourn
25831,Route 66,Kai,Atlanta Reign,Widowmaker
25851,Route 66,Ojee,Atlanta Reign,Lucio
25891,Route 66,UltraViolet,Atlanta Reign,Kiriko
25922,Route 66,nero,Atlanta Reign,Reaper
25951,Route 66,Anamo,Florida Mayhem,Lucio
25991,Route 66,Checkmate,Florida Mayhem,Reaper
26020,Route 66,Hydron,Florida Mayhem,Sojourn
26057,Route 66,SirMajed,Florida Mayhem,Kiriko
26088,Route 66,Someone,Florida Mayhem,Winston
26134,Esperança,Gator,Atlanta Reign,Winston
26166,Esperança,Kai,Atlanta Reign,Sojourn
26187,Esperança,Kai,Atlanta Reign,Widowmaker
26206,Esperança,Ojee,Atlanta Reign,Lucio
26247,Esperança,UltraViolet,Atlanta Reign,Kiriko
26286,Esperança,nero,Atlanta Reign,Reaper
26321,Esperança,Anamo,Florida Mayhem,Lucio
26358,Esperança,Checkmate,Florida Mayhem,Reaper
26389,Esperança,Hydron,Florida Mayhem,Sojourn
26426,Esperança,SirMajed,Florida Mayhem,Kiriko
26461,Esperança,Someone,Florida Mayhem,Winston
26510,Oasis,Guxue,Hangzhou Spark,Winston
26543,Oasis,Pineapple,Hangzhou Spark,Reaper
26573,Oasis,Superich,Hangzhou Spark,Lucio
26616,Oasis,Teru,Hangzhou Spark,Kiriko
26643,Oasis,shy,Hangzhou Spark,Sojourn
26677,Oasis,CH0R0NG,Toronto Defiant,Lucio
26716,Oasis,Finale,Toronto Defiant,Sojourn
26749,Oasis,HOTBA,Toronto Defiant,Winston
26772,Oasis,HOTBA,Toronto Defiant,Wrecking Ball
26787,Oasis,Heesu,Toronto Defiant,Reaper
26819,Oasis,Twilight,Toronto Defiant,Kiriko
26847,Paraíso,Guxue,Hangzhou Spark,Winston
26894,Paraíso,Pineapple,Hangzhou Spark,Reaper
26923,Paraíso,Superich,Hangzhou Spark,Lucio
26960,Paraíso,Teru,Hangzhou Spark,Kiriko
26990,Paraíso,shy,Hangzhou Spark,Sojourn
27027,Paraíso,CH0R0NG,Toronto Defiant,Lucio
27067,Paraíso,Finale,Toronto Defiant,Sojourn
27109,Paraíso,HOTBA,Toronto Defiant,Winston
27145,Paraíso,Heesu,Toronto Defiant,Reaper
27169,Paraíso,Heesu,Toronto Defiant,Widowmaker
27199,Paraíso,Twilight,Toronto Defiant,Kiriko
27238,Route 66,Guxue,Hangzhou Spark,Winston
27283,Route 66,Pineapple,Hangzhou Spark,Reaper
27303,Route 66,Pineapple,Hangzhou Spark,Widowmaker
27320,Route 66,Superich,Hangzhou Spark,Lucio
27356,Route 66,Teru,Hangzhou Spark,Kiriko
27387,Route 66,shy,Hangzhou Spark,Sojourn
27422,Route 66,CH0R0NG,Toronto Defiant,Lucio
27468,Route 66,Finale,Toronto Defiant,Hanzo
27471,Route 66,Finale,Toronto Defiant,Sojourn
27489,Route 66,Finale,Toronto Defiant,Widowmaker
27507,Route 66,HOTBA,Toronto Defiant,Winston
27548,Route 66,Heesu,Toronto Defiant,Reaper
27584,Route 66,Twilight,Toronto Defiant,Kiriko
27617,Esperança,Guxue,Hangzhou Spark,Winston
27659,Esperança,Pineapple,Hangzhou Spark,Reaper
27694,Esperança,Superich,Hangzhou Spark,Lucio
27730,Esperança,Teru,Hangzhou Spark,Kiriko
27762,Esperança,shy,Hangzhou Spark,Sojourn
27806,Esperança,CH0R0NG,Toronto Defiant,Lucio
27846,Esperança,Finale,Toronto Defiant,Sojourn
27890,Esperança,HOTBA,Toronto Defiant,Winston
27928,Esperança,Heesu,Toronto Defiant,Reaper
27963,Esperança,Twilight,Toronto Defiant,Kiriko
27993,Lijiang Tower,AlphaYi,Hangzhou Spark,Reaper
28016,Lijiang Tower,AlphaYi,Hangzhou Spark,Symmetra
28038,Lijiang Tower,Guxue,Hangzhou Spark,Winston
28079,Lijiang Tower,Superich,Hangzhou Spark,Lucio
28122,Lijiang Tower,Teru,Hangzhou Spark,Kiriko
28153,Lijiang Tower,shy,Hangzhou Spark,Sojourn
28187,Lijiang Tower,CH0R0NG,Toronto Defiant,Lucio
28223,Lijiang Tower,Finale,Toronto Defiant,Sojourn
28238,Lijiang Tower,Finale,Toronto Defiant,Tracer
28254,Lijiang Tower,HOTBA,Toronto Defiant,Winston
28286,Lijiang Tower,Heesu,Toronto Defiant,Reaper
28321,Lijiang Tower,Twilight,Toronto Defiant,Kiriko
28352,Oasis,FunnyAstro,Los Angeles Gladiators,Lucio
28383,Oasis,Happy,Los Angeles Gladiators,Sojourn
28410,Oasis,Happy,Los Angeles Gladiators,Symmetra
28415,Oasis,Happy,Los Angeles Gladiators,Tracer
28430,Oasis,Reiner,Los Angeles Gladiators,Winston
28470,Oasis,kevster,Los Angeles Gladiators,Reaper
28504,Oasis,shu,Los Angeles Gladiators,Kiriko
28534,Oasis,FiNN,San Francisco Shock,Kiriko
28569,Oasis,Proper,San Francisco Shock,Sojourn
28605,Oasis,STRIKER,San Francisco Shock,Reaper
28636,Oasis,Viol2t,San Francisco Shock,Lucio
28672,Oasis,mikeyy,San Francisco Shock,Winston
28706,King's Row,FunnyAstro,Los Angeles Gladiators,Lucio
28754,King's Row,Happy,Los Angeles Gladiators,Sojourn
28794,King's Row,Reiner,Los Angeles Gladiators,Winston
28831,King's Row,kevster,Los Angeles Gladiators,Reaper
28852,King's Row,kevster,Los Angeles Gladiators,Widowmaker
28875,King's Row,shu,Los Angeles Gladiators,Kiriko
28910,King's Row,Coluge,San Francisco Shock,Doomfist
28912,King's Row,Coluge,San Francisco Shock,Winston
28951,King's Row,FiNN,San Francisco Shock,Kiriko
28988,King's Row,Proper,San Francisco Shock,Sojourn
29029,King's Row,STRIKER,San Francisco Shock,Reaper
29068,King's Row,Viol2t,San Francisco Shock,Lucio
29109,Circuit royal,Happy,Los Angeles Gladiators,Widowmaker
29145,Circuit royal,SPACE,Los Angeles Gladiators,Sigma
29178,Circuit royal,kevster,Los Angeles Gladiators,Sojourn
29209,Circuit royal,shu,Los Angeles Gladiators,Baptiste
29247,Circuit royal,skewed,Los Angeles Gladiators,Zenyatta
29284,Circuit royal,Coluge,San Francisco Shock,Sigma
29316,Circuit royal,FiNN,San Francisco Shock,Zenyatta
29363,Circuit royal,Kilo,San Francisco Shock,Sojourn
29398,Circuit royal,Proper,San Francisco Shock,Tracer
29420,Circuit royal,Proper,San Francisco Shock,Widowmaker
29454,Circuit royal,Viol2t,San Francisco Shock,Baptiste
29498,Esperança,FunnyAstro,Los Angeles Gladiators,Lucio
29541,Esperança,Happy,Los Angeles Gladiators,Sojourn
29579,Esperança,Reiner,Los Angeles Gladiators,Winston
29610,Esperança,kevster,Los Angeles Gladiators,Reaper
29641,Esperança,shu,Los Angeles Gladiators,Kiriko
29671,Esperança,Coluge,San Francisco Shock,Winston
29710,Esperança,FiNN,San Francisco Shock,Kiriko
29740,Esperança,Proper,San Francisco Shock,Sojourn
29771,Esperança,STRIKER,San Francisco Shock,Reaper
29801,Esperança,Viol2t,San Francisco Shock,Lucio
29844,Busan,Anamo,Florida Mayhem,Lucio
29882,Busan,Checkmate,Florida Mayhem,Reaper
29917,Busan,Hydron,Florida Mayhem,Sojourn
29954,Busan,SirMajed,Florida Mayhem,Kiriko
29991,Busan,Someone,Florida Mayhem,Doomfist
29996,Busan,Someone,Florida Mayhem,Winston
30037,Busan,AlphaYi,Hangzhou Spark,Reaper
30048,Busan,AlphaYi,Hangzhou Spark,Symmetra
30057,Busan,AlphaYi,Hangzhou Spark,Tracer
30080,Busan,Guxue,Hangzhou Spark,Winston
30119,Busan,Superich,Hangzhou Spark,Lucio
30155,Busan,Teru,Hangzhou Spark,Kiriko
30189,Busan,shy,Hangzhou Spark,Sojourn
30218,Paraíso,Anamo,Florida Mayhem,Lucio
30257,Paraíso,Checkmate,Florida Mayhem,Genji
30267,Paraíso,Checkmate,Florida Mayhem,Reaper
30303,Paraíso,Hydron,Florida Mayhem,Sojourn
30331,Paraíso,Hydron,Florida Mayhem,Tracer
30339,Paraíso,Hydron,Florida Mayhem,Widowmaker
30357,Paraíso,SirMajed,Florida Mayhem,Kiriko
30392,Paraíso,Someone,Florida Mayhem,Doomfist
30396,Paraíso,Someone,Florida Mayhem,Winston
30438,Paraíso,AlphaYi,Hangzhou Spark,Reaper
30471,Paraíso,Guxue,Hangzhou Spark,Winston
30511,Paraíso,Superich,Hangzhou Spark,Lucio
30554,Paraíso,Teru,Hangzhou Spark,Kiriko
30589,Paraíso,shy,Hangzhou Spark,Sojourn
30624,Dorado,Anamo,Florida Mayhem,Lucio
30659,Dorado,Checkmate,Florida Mayhem,Reaper
30673,Dorado,Checkmate,Florida Mayhem,Sombra
30681,Dorado,Checkmate,Florida Mayhem,Tracer
30706,Dorado,Hydron,Florida Mayhem,Sojourn
30724,Dorado,Hydron,Florida Mayhem,Widowmaker
30741,Dorado,SirMajed,Florida Mayhem,Kiriko
30768,Dorado,Someone,Florida Mayhem,Winston
30813,Dorado,AlphaYi,Hangzhou Spark,Echo
30838,Dorado,AlphaYi,Hangzhou Spark,Reaper
30855,Dorado,AlphaYi,Hangzhou Spark,Widowmaker
30883,Dorado,Guxue,Hangzhou Spark,Winston
30928,Dorado,Superich,Hangzhou Spark,Lucio
30960,Dorado,Teru,Hangzhou Spark,Kiriko
30992,Dorado,shy,Hangzhou Spark,Sojourn
31021,Esperança,Anamo,Florida Mayhem,Lucio
31058,Esperança,Checkmate,Florida Mayhem,Reaper
31090,Esperança,Hydron,Florida Mayhem,Sojourn
31129,Esperança,SirMajed,Florida Mayhem,Kiriko
31165,Esperança,Someone,Florida Mayhem,Doomfist
31178,Esperança,Someone,Florida Mayhem,Winston
31220,Esperança,AlphaYi,Hangzhou Spark,Reaper
31251,Esperança,Guxue,Hangzhou Spark,Winston
31296,Esperança,Superich,Hangzhou Spark,Lucio
31343,Esperança,Teru,Hangzhou Spark,Kiriko
31371,Esperança,shy,Hangzhou Spark,Sojourn
31409,Nepal,ChiYo,Dallas Fuel,Lucio
31445,Nepal,Edison,Dallas Fuel,Sojourn
31481,Nepal,FEARLESS,Dallas Fuel,Winston
31520,Nepal,Fielder,Dallas Fuel,Kiriko
31550,Nepal,SP9RK1E,Dallas Fuel,Reaper
31574,Nepal,SP9RK1E,Dallas Fuel,Symmetra
31597,Nepal,Fits,Seoul Dynasty,Sojourn
31628,Nepal,Profit,Seoul Dynasty,Reaper
31648,Nepal,Profit,Seoul Dynasty,Symmetra
31671,Nepal,Vindaim,Seoul Dynasty,Lucio
31715,Nepal,ir1s,Seoul Dynasty,Kiriko
31748,Nepal,smurf,Seoul Dynasty,Winston
31793,King's Row,ChiYo,Dallas Fuel,Lucio
31841,King's Row,Edison,Dallas Fuel,Sojourn
31870,King's Row,FEARLESS,Dallas Fuel,Winston
31919,King's Row,Fielder,Dallas Fuel,Kiriko
31955,King's Row,SP9RK1E,Dallas Fuel,Reaper
31983,King's Row,Fits,Seoul Dynasty,Sojourn
32015,King's Row,Fits,Seoul Dynasty,Widowmaker
32028,King's Row,Profit,Seoul Dynasty,Reaper
32059,King's Row,Vindaim,Seoul Dynasty,Lucio
32103,King's Row,ir1s,Seoul Dynasty,Kiriko
32137,King's Row,smurf,Seoul Dynasty,Winston
32182,Dorado,ChiYo,Dallas Fuel,Lucio
32224,Dorado,Edison,Dallas Fuel,Sojourn
32247,Dorado,Edison,Dallas Fuel,Widowmaker
32268,Dorado,FEARLESS,Dallas Fuel,Winston
32303,Dorado,Fielder,Dallas Fuel,Kiriko
32343,Dorado,SP9RK1E,Dallas Fuel,Reaper
32361,Dorado,SP9RK1E,Dallas Fuel,Tracer
32396,Dorado,Fits,Seoul Dynasty,Sojourn
32416,Dorado,Fits,Seoul Dynasty,Widowmaker
32442,Dorado,Profit,Seoul Dynasty,Reaper
32458,Dorado,Profit,Seoul Dynasty,Tracer
32499,Dorado,Vindaim,Seoul Dynasty,Lucio
32528,Dorado,ir1s,Seoul Dynasty,Kiriko
32563,Dorado,smurf,Seoul Dynasty,Winston
32609,Ilios,Creative,Houston Outlaws,Kiriko
32644,Ilios,Danteh,Houston Outlaws,Winston
32698,Ilios,Lastro,Houston Outlaws,Lucio
32735,Ilios,MER1T,Houston Outlaws,Sojourn
32769,Ilios,PELICAN,Houston Outlaws,Reaper
32800,Ilios,Admiral,London Spitfire,Lucio
32835,Ilios,Backbone,London Spitfire,Reaper
32855,Ilios,Backbone,London Spitfire,Widowmaker
32875,Ilios,Hadi,London Spitfire,Winston
32923,Ilios,Landon,London Spitfire,Kiriko
32953,Ilios,SparkR,London Spitfire,Sojourn
32986,Eichenwalde,Creative,Houston Outlaws,Kiriko
33030,Eichenwalde,Danteh,Houston Outlaws,Winston
33076,Eichenwalde,Lastro,Houston Outlaws,Lucio
33118,Eichenwalde,MER1T,Houston Outlaws,Sojourn
33164,Eichenwalde,PELICAN,Houston Outlaws,Reaper
33199,Eichenwalde,Admiral,London Spitfire,Lucio
33238,Eichenwalde,Backbone,London Spitfire,Reaper
33261,Eichenwalde,Backbone,London Spitfire,Widowmaker
33280,Eichenwalde,Hadi,London Spitfire,Winston
33320,Eichenwalde,Landon,London Spitfire,Kiriko
33345,Eichenwalde,SparkR,London Spitfire,Sojourn
33384,Circuit royal,Creative,Houston Outlaws,Kiriko
33414,Circuit royal,Danteh,Houston Outlaws,Winston
33459,Circuit royal,Lastro,Houston Outlaws,Lucio
33500,Circuit royal,MER1T,Houston Outlaws,Sojourn
33521,Circuit royal,MER1T,Houston Outlaws,Symmetra
33540,Circuit royal,PELICAN,Houston Outlaws,Reaper
33567,Circuit royal,Admiral,London Spitfire,Lucio
33612,Circuit royal,Backbone,London Spitfire,Reaper
33640,Circuit royal,Hadi,London Spitfire,Winston
33684,Circuit royal,Landon,London Spitfire,Kiriko
33712,Circuit royal,SparkR,London Spitfire,Sojourn
33748,Lijiang Tower,FiNN,San Francisco Shock,Kiriko
33784,Lijiang Tower,Proper,San Francisco Shock,Sojourn
33820,Lijiang Tower,STRIKER,San Francisco Shock,Reaper
33852,Lijiang Tower,Viol2t,San Francisco Shock,Lucio
33891,Lijiang Tower,mikeyy,San Francisco Shock,Winston
33925,Lijiang Tower,Fits,Seoul Dynasty,Sojourn
33962,Lijiang Tower,Profit,Seoul Dynasty,Kiriko
33994,Lijiang Tower,Stalk3r,Seoul Dynasty,Reaper
34010,Lijiang Tower,Stalk3r,Seoul Dynasty,Symmetra
34019,Lijiang Tower,Stalk3r,Seoul Dynasty,Tracer
34050,Lijiang Tower,Vindaim,Seoul Dynasty,Lucio
34098,Lijiang Tower,smurf,Seoul Dynasty,Winston
34147,Paraíso,Coluge,San Francisco Shock,Winston
34186,Paraíso,FiNN,San Francisco Shock,Kiriko
34222,Paraíso,Proper,San Francisco Shock,Sojourn
34252,Paraíso,STRIKER,San Francisco Shock,Reaper
34285,Paraíso,Viol2t,San Francisco Shock,Lucio
34323,Paraíso,Fits,Seoul Dynasty,Sojourn
34366,Paraíso,Profit,Seoul Dynasty,Kiriko
34396,Paraíso,Stalk3r,Seoul Dynasty,Reaper
34417,Paraíso,Stalk3r,Seoul Dynasty,Tracer
34455,Paraíso,Vindaim,Seoul Dynasty,Lucio
34491,Paraíso,smurf,Seoul Dynasty,Winston
34534,Dorado,Coluge,San Francisco Shock,Doomfist
34545,Dorado,Coluge,San Francisco Shock,Winston
34585,Dorado,FiNN,San Francisco Shock,Kiriko
34614,Dorado,Proper,San Francisco Shock,Sojourn
34639,Dorado,Proper,San Francisco Shock,Widowmaker
34655,Dorado,STRIKER,San Francisco Shock,Reaper
34692,Dorado,Viol2t,San Francisco Shock,Ana
34697,Dorado,Viol2t,San Francisco Shock,Lucio
34742,Dorado,Fits,Seoul Dynasty,Sojourn
34773,Dorado,Profit,Seoul Dynasty,Reaper
34793,Dorado,Profit,Seoul Dynasty,Tracer
34826,Dorado,Vindaim,Seoul Dynasty,Lucio
34864,Dorado,ir1s,Seoul Dynasty,Kiriko
34897,Dorado,smurf,Seoul Dynasty,Winston
34931,Lijiang Tower,AlphaYi,Hangzhou Spark,Echo
34936,Lijiang Tower,AlphaYi,Hangzhou Spark,Genji
34961,Lijiang Tower,AlphaYi,Hangzhou Spark,Reaper
34986,Lijiang Tower,AlphaYi,Hangzhou Spark,Symmetra
35005,Lijiang Tower,Guxue,Hangzhou Spark,Winston
35045,Lijiang Tower,Superich,Hangzhou Spark,Lucio
35076,Lijiang Tower,Teru,Hangzhou Spark,Kiriko
35108,Lijiang Tower,shy,Hangzhou Spark,Sojourn
35141,Lijiang Tower,Admiral,London Spitfire,Ana
35147,Lijiang Tower,Admiral,London Spitfire,Lucio
35184,Lijiang Tower,Backbone,London Spitfire,Bastion
35206,Lijiang Tower,Backbone,London Spitfire,Reaper
35230,Lijiang Tower,Backbone,London Spitfire,Widowmaker
35248,Lijiang Tower,Hadi,London Spitfire,Reinhardt
35263,Lijiang Tower,Hadi,London Spitfire,Winston
35296,Lijiang Tower,Landon,London Spitfire,Kiriko
35328,Lijiang Tower,SparkR,London Spitfire,Sojourn
35350,Lijiang Tower,SparkR,London Spitfire,Symmetra
35364,King's Row,AlphaYi,Hangzhou Spark,Reaper
35402,King's Row,Guxue,Hangzhou Spark,Winston
35444,King's Row,Superich,Hangzhou Spark,Lucio
35488,King's Row,Teru,Hangzhou Spark,Kiriko
35517,King's Row,shy,Hangzhou Spark,Sojourn
35552,King's Row,Admiral,London Spitfire,Lucio
35590,King's Row,Backbone,London Spitfire,Reaper
35607,King's Row,Backbone,London Spitfire,Tracer
35615,King's Row,Backbone,London Spitfire,Widowmaker
35632,King's Row,Hadi,London Spitfire,Winston
35671,King's Row,Landon,London Spitfire,Kiriko
35707,King's Row,SparkR,London Spitfire,Sojourn
35743,Route 66,AlphaYi,Hangzhou Spark,Reaper
35783,Route 66,Guxue,Hangzhou Spark,Winston
35822,Route 66,Superich,Hangzhou Spark,Lucio
35863,Route 66,Teru,Hangzhou Spark,Kiriko
35895,Route 66,shy,Hangzhou Spark,Sojourn
35933,Route 66,Admiral,London Spitfire,Ana
35937,Route 66,Admiral,London Spitfire,Lucio
35964,Route 66,Admiral,London Spitfire,Moira
35986,Route 66,Backbone,London Spitfire,Reaper
36005,Route 66,Backbone,London Spitfire,Widowmaker
36032,Route 66,Hadi,London Spitfire,Junker Queen
36035,Route 66,Hadi,London Spitfire,Roadhog
36039,Route 66,Hadi,London Spitfire,Winston
36072,Route 66,Landon,London Spitfire,Kiriko
36099,Route 66,SparkR,London Spitfire,Hanzo
36102,Route 66,SparkR,London Spitfire,Sojourn
