,map_name,player_name,team_name,hero_name
38958,New Queen Street,Venom,Atlanta Reign,Hanzo
38969,New Queen Street,Venom,Atlanta Reign,Symmetra
38975,New Queen Street,Venom,Atlanta Reign,Tracer
39014,New Queen Street,FiNN,San Francisco Shock,Zenyatta
39058,New Queen Street,Proper,San Francisco Shock,Tracer
39103,New Queen Street,Viol2t,San Francisco Shock,Ana
39150,New Queen Street,mikeyy,San Francisco Shock,Wrecking Ball
39190,New Queen Street,s9mm,San Francisco Shock,Hanzo
39214,Route 66,Hawk,Atlanta Reign,Doomfist
39228,Route 66,Hawk,Atlanta Reign,Sigma
39270,Route 66,Kai,Atlanta Reign,Sojourn
39288,Route 66,Kai,Atlanta Reign,Widowmaker
39302,Route 66,Ojee,Atlanta Reign,Ana
39308,Route 66,Ojee,Atlanta Reign,Brigitte
39325,Route 66,Ojee,Atlanta Reign,Moira
39339,Route 66,UltraViolet,Atlanta Reign,Baptiste
39366,Route 66,UltraViolet,Atlanta Reign,Lucio
39392,Route 66,Venom,Atlanta Reign,Genji
39415,Route 66,Venom,Atlanta Reign,Tracer
39453,Route 66,Coluge,San Francisco Shock,Sigma
39488,Route 66,FiNN,San Francisco Shock,Baptiste
39509,Route 66,FiNN,San Francisco Shock,Zenyatta
39540,Route 66,Proper,San Francisco Shock,Genji
39559,Route 66,Proper,San Francisco Shock,Hanzo
39576,Route 66,Proper,San Francisco Shock,Sojourn
39590,Route 66,Proper,San Francisco Shock,Soldier: 76
39605,Route 66,Proper,San Francisco Shock,Tracer
39625,Route 66,Proper,San Francisco Shock,Widowmaker
39642,Route 66,Viol2t,San Francisco Shock,Ana
39662,Route 66,Viol2t,San Francisco Shock,Baptiste
39686,Route 66,Viol2t,San Francisco Shock,Brigitte
39715,Route 66,s9mm,San Francisco Shock,Hanzo
39736,Route 66,s9mm,San Francisco Shock,Mei
39756,Route 66,s9mm,San Francisco Shock,Sojourn
39761,Route 66,s9mm,San Francisco Shock,Tracer
39796,King's Row,Hawk,Atlanta Reign,Doomfist
39819,King's Row,Hawk,Atlanta Reign,Sigma
39847,King's Row,Kai,Atlanta Reign,Sojourn
39872,King's Row,Kai,Atlanta Reign,Widowmaker
39902,King's Row,Ojee,Atlanta Reign,Ana
39929,King's Row,Ojee,Atlanta Reign,Baptiste
39948,King's Row,Ojee,Atlanta Reign,Brigitte
39972,King's Row,UltraViolet,Atlanta Reign,Baptiste
39997,King's Row,UltraViolet,Atlanta Reign,Zenyatta
40039,King's Row,Venom,Atlanta Reign,Genji
40057,King's Row,Venom,Atlanta Reign,Hanzo
40076,King's Row,Venom,Atlanta Reign,Tracer
40100,King's Row,Coluge,San Francisco Shock,Doomfist
40105,King's Row,Coluge,San Francisco Shock,Sigma
40141,King's Row,FiNN,San Francisco Shock,Zenyatta
40179,King's Row,Proper,San Francisco Shock,Genji
40204,King's Row,Proper,San Francisco Shock,Widowmaker
40234,King's Row,Viol2t,San Francisco Shock,Ana
40266,King's Row,s9mm,San Francisco Shock,Hanzo
40288,King's Row,s9mm,San Francisco Shock,Sojourn
40326,Ilios,Hawk,Atlanta Reign,Doomfist
40351,Ilios,Kai,Atlanta Reign,Sojourn
40385,Ilios,Ojee,Atlanta Reign,Ana
40404,Ilios,Ojee,Atlanta Reign,Baptiste
40419,Ilios,Ojee,Atlanta Reign,Lucio
40437,Ilios,UltraViolet,Atlanta Reign,Lucio
40452,Ilios,UltraViolet,Atlanta Reign,Zenyatta
40483,Ilios,Venom,Atlanta Reign,Symmetra
40490,Ilios,Venom,Atlanta Reign,Tracer
40532,Ilios,FiNN,San Francisco Shock,Moira
40558,Ilios,FiNN,San Francisco Shock,Zenyatta
40587,Ilios,Proper,San Francisco Shock,Symmetra
40591,Ilios,Proper,San Francisco Shock,Tracer
40633,Ilios,Viol2t,San Francisco Shock,Ana
40657,Ilios,Viol2t,San Francisco Shock,Lucio
40704,Ilios,mikeyy,San Francisco Shock,Wrecking Ball
40741,Ilios,s9mm,San Francisco Shock,Echo
40761,Ilios,s9mm,San Francisco Shock,Sombra
40799,Colosseo,ChiYo,Dallas Fuel,Lucio
40844,Colosseo,FEARLESS,Dallas Fuel,Winston
40855,Colosseo,FEARLESS,Dallas Fuel,Wrecking Ball
40892,Colosseo,Fielder,Dallas Fuel,Ana
40924,Colosseo,Fielder,Dallas Fuel,Moira
40959,Colosseo,SP9RK1E,Dallas Fuel,Tracer
40987,Colosseo,guriyo,Dallas Fuel,Sojourn
41025,Colosseo,Aspire,Vancouver Titans,Tracer
41061,Colosseo,Aztac,Vancouver Titans,Zenyatta
41098,Colosseo,False,Vancouver Titans,Sigma
41127,Colosseo,Skairipa,Vancouver Titans,Baptiste
41157,Colosseo,sHockWave,Vancouver Titans,Ashe
41178,Colosseo,sHockWave,Vancouver Titans,Sojourn
41197,Dorado,ChiYo,Dallas Fuel,Brigitte
41220,Dorado,ChiYo,Dallas Fuel,Lucio
41258,Dorado,FEARLESS,Dallas Fuel,Winston
41290,Dorado,Fielder,Dallas Fuel,Ana
41325,Dorado,Fielder,Dallas Fuel,Moira
41355,Dorado,SP9RK1E,Dallas Fuel,Tracer
41389,Dorado,guriyo,Dallas Fuel,Sojourn
41429,Dorado,Aspire,Vancouver Titans,Symmetra
41437,Dorado,Aspire,Vancouver Titans,Tracer
41470,Dorado,Aztac,Vancouver Titans,Zenyatta
41506,Dorado,MirroR,Vancouver Titans,Doomfist
41545,Dorado,Skairipa,Vancouver Titans,Ana
41570,Dorado,Skairipa,Vancouver Titans,Baptiste
41591,Dorado,Skairipa,Vancouver Titans,Lucio
41614,Dorado,sHockWave,Vancouver Titans,Echo
41642,Dorado,sHockWave,Vancouver Titans,Sojourn
41662,Dorado,sHockWave,Vancouver Titans,Symmetra
41681,Eichenwalde,ChiYo,Dallas Fuel,Lucio
41718,Eichenwalde,FEARLESS,Dallas Fuel,Winston
41760,Eichenwalde,Fielder,Dallas Fuel,Ana
41790,Eichenwalde,Fielder,Dallas Fuel,Moira
41814,Eichenwalde,SP9RK1E,Dallas Fuel,Tracer
41842,Eichenwalde,guriyo,Dallas Fuel,Sojourn
41882,Eichenwalde,Aspire,Vancouver Titans,Tracer
41917,Eichenwalde,Aztac,Vancouver Titans,Zenyatta
41951,Eichenwalde,MirroR,Vancouver Titans,Doomfist
41996,Eichenwalde,Skairipa,Vancouver Titans,Ana
42028,Eichenwalde,Skairipa,Vancouver Titans,Lucio
42047,Eichenwalde,sHockWave,Vancouver Titans,Sojourn
42082,Oasis,ChoiSehwan,Guangzhou Charge,Symmetra
42090,Oasis,ChoiSehwan,Guangzhou Charge,Tracer
42118,Oasis,Develop,Guangzhou Charge,Sojourn
42152,Oasis,Farway1987,Guangzhou Charge,Zenyatta
42187,Oasis,Rio,Guangzhou Charge,Wrecking Ball
42224,Oasis,Unique,Guangzhou Charge,Baptiste
42247,Oasis,Unique,Guangzhou Charge,Lucio
42266,Oasis,Ezhan,Los Angeles Valiant,Ashe
42295,Oasis,INNOVATION,Los Angeles Valiant,Symmetra
42303,Oasis,INNOVATION,Los Angeles Valiant,Tracer
42322,Oasis,INNOVATION,Los Angeles Valiant,Widowmaker
42340,Oasis,Lengsa,Los Angeles Valiant,Brigitte
42362,Oasis,Lengsa,Los Angeles Valiant,Lucio
42383,Oasis,Marve1,Los Angeles Valiant,Doomfist
42422,Oasis,Molly,Los Angeles Valiant,Ana
42463,Midtown,ChoiSehwan,Guangzhou Charge,Hanzo
42476,Midtown,ChoiSehwan,Guangzhou Charge,Tracer
42491,Midtown,Cr0ng,Guangzhou Charge,Sigma
42521,Midtown,Develop,Guangzhou Charge,Sojourn
42555,Midtown,Farway1987,Guangzhou Charge,Zenyatta
42596,Midtown,Unique,Guangzhou Charge,Ana
42600,Midtown,Unique,Guangzhou Charge,Baptiste
42624,Midtown,Unique,Guangzhou Charge,Lucio
42642,Midtown,Ezhan,Los Angeles Valiant,Sojourn
42657,Midtown,Ezhan,Los Angeles Valiant,Soldier: 76
42662,Midtown,Ezhan,Los Angeles Valiant,Widowmaker
42676,Midtown,INNOVATION,Los Angeles Valiant,Tracer
42701,Midtown,Lengsa,Los Angeles Valiant,Baptiste
42712,Midtown,Lengsa,Los Angeles Valiant,Brigitte
42723,Midtown,Lengsa,Los Angeles Valiant,Lucio
42730,Midtown,Lengsa,Los Angeles Valiant,Zenyatta
42753,Midtown,Marve1,Los Angeles Valiant,Doomfist
42764,Midtown,Marve1,Los Angeles Valiant,Sigma
42790,Midtown,Molly,Los Angeles Valiant,Baptiste
42808,Midtown,Molly,Los Angeles Valiant,Zenyatta
42835,Watchpoint: Gibraltar,ChoiSehwan,Guangzhou Charge,Genji
42853,Watchpoint: Gibraltar,ChoiSehwan,Guangzhou Charge,Symmetra
42860,Watchpoint: Gibraltar,ChoiSehwan,Guangzhou Charge,Tracer
42891,Watchpoint: Gibraltar,Cr0ng,Guangzhou Charge,Sigma
42919,Watchpoint: Gibraltar,Develop,Guangzhou Charge,Sojourn
42944,Watchpoint: Gibraltar,Develop,Guangzhou Charge,Widowmaker
42970,Watchpoint: Gibraltar,Farway1987,Guangzhou Charge,Zenyatta
43007,Watchpoint: Gibraltar,Unique,Guangzhou Charge,Baptiste
43041,Watchpoint: Gibraltar,Diya,Los Angeles Valiant,Ashe
43066,Watchpoint: Gibraltar,Diya,Los Angeles Valiant,Hanzo
43076,Watchpoint: Gibraltar,Diya,Los Angeles Valiant,Soldier: 76
43090,Watchpoint: Gibraltar,Diya,Los Angeles Valiant,Widowmaker
43117,Watchpoint: Gibraltar,Ezhan,Los Angeles Valiant,Symmetra
43124,Watchpoint: Gibraltar,Ezhan,Los Angeles Valiant,Tracer
43153,Watchpoint: Gibraltar,Ezhan,Los Angeles Valiant,Widowmaker
43182,Watchpoint: Gibraltar,Lengsa,Los Angeles Valiant,Brigitte
43208,Watchpoint: Gibraltar,Marve1,Los Angeles Valiant,Doomfist
43214,Watchpoint: Gibraltar,Marve1,Los Angeles Valiant,Sigma
43242,Watchpoint: Gibraltar,Molly,Los Angeles Valiant,Baptiste
43266,Watchpoint: Gibraltar,Molly,Los Angeles Valiant,Zenyatta
43298,Colosseo,ChoiSehwan,Guangzhou Charge,Genji
43322,Colosseo,ChoiSehwan,Guangzhou Charge,Tracer
43363,Colosseo,Cr0ng,Guangzhou Charge,Sigma
43397,Colosseo,Develop,Guangzhou Charge,Sojourn
43430,Colosseo,Farway1987,Guangzhou Charge,Zenyatta
43465,Colosseo,Unique,Guangzhou Charge,Baptiste
43510,Colosseo,Diya,Los Angeles Valiant,Hanzo
43528,Colosseo,Diya,Los Angeles Valiant,Widowmaker
43553,Colosseo,Ezhan,Los Angeles Valiant,Sojourn
43579,Colosseo,Ezhan,Los Angeles Valiant,Tracer
43605,Colosseo,Lengsa,Los Angeles Valiant,Brigitte
43628,Colosseo,Lengsa,Los Angeles Valiant,Lucio
43643,Colosseo,Marve1,Los Angeles Valiant,Sigma
43679,Colosseo,Molly,Los Angeles Valiant,Baptiste
43718,Oasis,AlphaYi,Hangzhou Spark,Symmetra
43727,Oasis,AlphaYi,Hangzhou Spark,Tracer
43763,Oasis,BERNAR,Hangzhou Spark,Wrecking Ball
43806,Oasis,Superich,Hangzhou Spark,Baptiste
43833,Oasis,Superich,Hangzhou Spark,Lucio
43849,Oasis,irony,Hangzhou Spark,Zenyatta
43882,Oasis,shy,Hangzhou Spark,Ashe
43922,Oasis,BEBE,Shanghai Dragons,Ana
43959,Oasis,Fleta,Shanghai Dragons,Symmetra
43966,Oasis,Fleta,Shanghai Dragons,Tracer
44008,Oasis,IZaYaKI,Shanghai Dragons,Lucio
44014,Oasis,IZaYaKI,Shanghai Dragons,Zenyatta
44049,Oasis,LIP,Shanghai Dragons,Ashe
44077,Oasis,LIP,Shanghai Dragons,Sojourn
44095,Oasis,LIP,Shanghai Dragons,Sombra
44104,Oasis,Void,Shanghai Dragons,Doomfist
44137,Midtown,AlphaYi,Hangzhou Spark,Echo
44161,Midtown,AlphaYi,Hangzhou Spark,Tracer
44178,Midtown,AlphaYi,Hangzhou Spark,Widowmaker
44192,Midtown,BERNAR,Hangzhou Spark,Sigma
44227,Midtown,Superich,Hangzhou Spark,Baptiste
44263,Midtown,irony,Hangzhou Spark,Zenyatta
44292,Midtown,shy,Hangzhou Spark,Sojourn
44338,Midtown,BEBE,Shanghai Dragons,Baptiste
44375,Midtown,Fleta,Shanghai Dragons,Echo
44396,Midtown,Fleta,Shanghai Dragons,Hanzo
44410,Midtown,Fleta,Shanghai Dragons,Tracer
44444,Midtown,IZaYaKI,Shanghai Dragons,Zenyatta
44483,Midtown,LIP,Shanghai Dragons,Sojourn
44503,Midtown,LIP,Shanghai Dragons,Widowmaker
44528,Midtown,Void,Shanghai Dragons,Sigma
44569,Circuit royal,AlphaYi,Hangzhou Spark,Genji
44592,Circuit royal,AlphaYi,Hangzhou Spark,Hanzo
44605,Circuit royal,AlphaYi,Hangzhou Spark,Widowmaker
44636,Circuit royal,BERNAR,Hangzhou Spark,Sigma
44673,Circuit royal,Superich,Hangzhou Spark,Baptiste
44711,Circuit royal,irony,Hangzhou Spark,Zenyatta
44747,Circuit royal,shy,Hangzhou Spark,Sojourn
44769,Circuit royal,shy,Hangzhou Spark,Widowmaker
44798,Circuit royal,BEBE,Shanghai Dragons,Baptiste
44821,Circuit royal,BEBE,Shanghai Dragons,Lucio
44838,Circuit royal,Fleta,Shanghai Dragons,Sojourn
44865,Circuit royal,IZaYaKI,Shanghai Dragons,Zenyatta
44898,Circuit royal,LIP,Shanghai Dragons,Widowmaker
44922,Circuit royal,Void,Shanghai Dragons,Doomfist
44925,Circuit royal,Void,Shanghai Dragons,Sigma
44939,Circuit royal,Void,Shanghai Dragons,Wrecking Ball
44962,Colosseo,Anamo,Florida Mayhem,Lucio
44994,Colosseo,Checkmate,Florida Mayhem,Mei
45014,Colosseo,Checkmate,Florida Mayhem,Tracer
45049,Colosseo,SirMajed,Florida Mayhem,Ana
45077,Colosseo,SirMajed,Florida Mayhem,Baptiste
45125,Colosseo,Someone,Florida Mayhem,Reinhardt
45144,Colosseo,Someone,Florida Mayhem,Winston
45191,Colosseo,Xzi,Florida Mayhem,Sojourn
45230,Colosseo,Coluge,San Francisco Shock,Doomfist
45235,Colosseo,Coluge,San Francisco Shock,Sigma
45244,Colosseo,Coluge,San Francisco Shock,Winston
45289,Colosseo,FiNN,San Francisco Shock,Ana
45322,Colosseo,Proper,San Francisco Shock,Sojourn
45349,Colosseo,Proper,San Francisco Shock,Tracer
45378,Colosseo,Viol2t,San Francisco Shock,Lucio
45405,Colosseo,Viol2t,San Francisco Shock,Zenyatta
45435,Colosseo,s9mm,San Francisco Shock,Genji
45469,Circuit royal,Checkmate,Florida Mayhem,Genji
45487,Circuit royal,Checkmate,Florida Mayhem,Hanzo
45505,Circuit royal,Checkmate,Florida Mayhem,Tracer
45534,Circuit royal,Rupal,Florida Mayhem,Baptiste
45575,Circuit royal,SirMajed,Florida Mayhem,Zenyatta
45616,Circuit royal,Someone,Florida Mayhem,Doomfist
45618,Circuit royal,Someone,Florida Mayhem,Sigma
45639,Circuit royal,Someone,Florida Mayhem,Wrecking Ball
45672,Circuit royal,Xzi,Florida Mayhem,Ashe
45676,Circuit royal,Xzi,Florida Mayhem,Sojourn
45691,Circuit royal,Xzi,Florida Mayhem,Widowmaker
45721,Circuit royal,Coluge,San Francisco Shock,Sigma
45748,Circuit royal,FiNN,San Francisco Shock,Zenyatta
45791,Circuit royal,Kilo,San Francisco Shock,Hanzo
45813,Circuit royal,Kilo,San Francisco Shock,Widowmaker
45850,Circuit royal,Proper,San Francisco Shock,Genji
45883,Circuit royal,Proper,San Francisco Shock,Hanzo
45921,Circuit royal,Viol2t,San Francisco Shock,Baptiste
45948,Circuit royal,Viol2t,San Francisco Shock,Brigitte
45984,Midtown,Anamo,Florida Mayhem,Lucio
46025,Midtown,Checkmate,Florida Mayhem,Genji
46042,Midtown,Checkmate,Florida Mayhem,Mei
46067,Midtown,Checkmate,Florida Mayhem,Tracer
46101,Midtown,SirMajed,Florida Mayhem,Baptiste
46147,Midtown,Someone,Florida Mayhem,Doomfist
46161,Midtown,Someone,Florida Mayhem,Reinhardt
46193,Midtown,Xzi,Florida Mayhem,Sojourn
46222,Midtown,Coluge,San Francisco Shock,Doomfist
46240,Midtown,Coluge,San Francisco Shock,Sigma
46256,Midtown,Coluge,San Francisco Shock,Winston
46299,Midtown,FiNN,San Francisco Shock,Zenyatta
46338,Midtown,Proper,San Francisco Shock,Sojourn
46361,Midtown,Proper,San Francisco Shock,Tracer
46401,Midtown,Viol2t,San Francisco Shock,Ana
46415,Midtown,Viol2t,San Francisco Shock,Baptiste
46448,Midtown,s9mm,San Francisco Shock,Genji
46467,Midtown,s9mm,San Francisco Shock,Hanzo
46499,Lijiang Tower,Anamo,Florida Mayhem,Brigitte
46529,Lijiang Tower,Checkmate,Florida Mayhem,Symmetra
46536,Lijiang Tower,Checkmate,Florida Mayhem,Tracer
46576,Lijiang Tower,SirMajed,Florida Mayhem,Baptiste
46595,Lijiang Tower,SirMajed,Florida Mayhem,Lucio
46621,Lijiang Tower,Someone,Florida Mayhem,Doomfist
46657,Lijiang Tower,Xzi,Florida Mayhem,Cassidy
46662,Lijiang Tower,Xzi,Florida Mayhem,Sojourn
46688,Lijiang Tower,Xzi,Florida Mayhem,Sombra
46711,Lijiang Tower,FiNN,San Francisco Shock,Ana
46727,Lijiang Tower,FiNN,San Francisco Shock,Mercy
46728,Lijiang Tower,FiNN,San Francisco Shock,Moira
46748,Lijiang Tower,FiNN,San Francisco Shock,Zenyatta
46787,Lijiang Tower,Proper,San Francisco Shock,Symmetra
46792,Lijiang Tower,Proper,San Francisco Shock,Tracer
46829,Lijiang Tower,Viol2t,San Francisco Shock,Baptiste
46853,Lijiang Tower,Viol2t,San Francisco Shock,Lucio
46885,Lijiang Tower,Viol2t,San Francisco Shock,Zenyatta
46915,Lijiang Tower,mikeyy,San Francisco Shock,Wrecking Ball
46946,Lijiang Tower,s9mm,San Francisco Shock,Echo
46970,Lijiang Tower,s9mm,San Francisco Shock,Sojourn
46996,Lijiang Tower,s9mm,San Francisco Shock,Sombra
47026,New Queen Street,Danteh,Houston Outlaws,Doomfist
47059,New Queen Street,Lastro,Houston Outlaws,Zenyatta
47093,New Queen Street,MER1T,Houston Outlaws,Sojourn
47129,New Queen Street,PELICAN,Houston Outlaws,Tracer
47167,New Queen Street,ir1s,Houston Outlaws,Ana
47214,New Queen Street,Patiphan,Los Angeles Gladiators,Sojourn
47246,New Queen Street,Reiner,Los Angeles Gladiators,Doomfist
47280,New Queen Street,kevster,Los Angeles Gladiators,Tracer
47302,New Queen Street,kevster,Los Angeles Gladiators,Widowmaker
47317,New Queen Street,shu,Los Angeles Gladiators,Ana
47358,New Queen Street,skewed,Los Angeles Gladiators,Zenyatta
47394,Watchpoint: Gibraltar,Danteh,Houston Outlaws,Doomfist
47436,Watchpoint: Gibraltar,Lastro,Houston Outlaws,Brigitte
47447,Watchpoint: Gibraltar,Lastro,Houston Outlaws,Zenyatta
47484,Watchpoint: Gibraltar,MER1T,Houston Outlaws,Sojourn
47506,Watchpoint: Gibraltar,MER1T,Houston Outlaws,Widowmaker
47538,Watchpoint: Gibraltar,PELICAN,Houston Outlaws,Genji
47562,Watchpoint: Gibraltar,PELICAN,Houston Outlaws,Tracer
47585,Watchpoint: Gibraltar,ir1s,Houston Outlaws,Ana
47619,Watchpoint: Gibraltar,ir1s,Houston Outlaws,Baptiste
47646,Watchpoint: Gibraltar,ANS,Los Angeles Gladiators,Ashe
47667,Watchpoint: Gibraltar,ANS,Los Angeles Gladiators,Symmetra
47675,Watchpoint: Gibraltar,ANS,Los Angeles Gladiators,Widowmaker
47708,Watchpoint: Gibraltar,Reiner,Los Angeles Gladiators,Doomfist
47732,Watchpoint: Gibraltar,Reiner,Los Angeles Gladiators,Winston
47750,Watchpoint: Gibraltar,Reiner,Los Angeles Gladiators,Wrecking Ball
47794,Watchpoint: Gibraltar,kevster,Los Angeles Gladiators,Genji
47815,Watchpoint: Gibraltar,kevster,Los Angeles Gladiators,Symmetra
47822,Watchpoint: Gibraltar,kevster,Los Angeles Gladiators,Tracer
47851,Watchpoint: Gibraltar,shu,Los Angeles Gladiators,Ana
47898,Watchpoint: Gibraltar,skewed,Los Angeles Gladiators,Brigitte
47912,Watchpoint: Gibraltar,skewed,Los Angeles Gladiators,Zenyatta
47949,Eichenwalde,Danteh,Houston Outlaws,Doomfist
47986,Eichenwalde,Lastro,Houston Outlaws,Zenyatta
48028,Eichenwalde,MER1T,Houston Outlaws,Sojourn
48070,Eichenwalde,PELICAN,Houston Outlaws,Tracer
48093,Eichenwalde,ir1s,Houston Outlaws,Ana
48128,Eichenwalde,Patiphan,Los Angeles Gladiators,Pharah
48134,Eichenwalde,Patiphan,Los Angeles Gladiators,Sojourn
48168,Eichenwalde,Reiner,Los Angeles Gladiators,Doomfist
48192,Eichenwalde,Reiner,Los Angeles Gladiators,Orisa
48205,Eichenwalde,kevster,Los Angeles Gladiators,Genji
48226,Eichenwalde,kevster,Los Angeles Gladiators,Tracer
48245,Eichenwalde,kevster,Los Angeles Gladiators,Widowmaker
48267,Eichenwalde,shu,Los Angeles Gladiators,Ana
48301,Eichenwalde,shu,Los Angeles Gladiators,Lucio
48316,Eichenwalde,skewed,Los Angeles Gladiators,Brigitte
48335,Eichenwalde,skewed,Los Angeles Gladiators,Zenyatta
48366,New Queen Street,Crimzo,Boston Uprising,Zenyatta
48399,New Queen Street,Faith,Boston Uprising,Baptiste
48418,New Queen Street,Faith,Boston Uprising,Brigitte
48451,New Queen Street,Valentine,Boston Uprising,Mei
48487,New Queen Street,Victoria,Boston Uprising,Sojourn
48517,New Queen Street,punk,Boston Uprising,Sigma
48552,New Queen Street,Daan,Vegas Eternal,Doomfist
48593,New Queen Street,Dove,Vegas Eternal,Genji
48598,New Queen Street,Dove,Vegas Eternal,Sojourn
48614,New Queen Street,Dove,Vegas Eternal,Symmetra
48623,New Queen Street,Dove,Vegas Eternal,Tracer
48659,New Queen Street,Kaan,Vegas Eternal,Zenyatta
48699,New Queen Street,dridro,Vegas Eternal,Ana
48740,New Queen Street,wub,Vegas Eternal,Hanzo
48761,New Queen Street,wub,Vegas Eternal,Sojourn
48794,Watchpoint: Gibraltar,Crimzo,Boston Uprising,Lucio
48810,Watchpoint: Gibraltar,Crimzo,Boston Uprising,Zenyatta
48851,Watchpoint: Gibraltar,MCD,Boston Uprising,Ana
48897,Watchpoint: Gibraltar,Valentine,Boston Uprising,Genji
48937,Watchpoint: Gibraltar,Victoria,Boston Uprising,Sojourn
48945,Watchpoint: Gibraltar,Victoria,Boston Uprising,Soldier: 76
48948,Watchpoint: Gibraltar,Victoria,Boston Uprising,Symmetra
48953,Watchpoint: Gibraltar,Victoria,Boston Uprising,Tracer
48974,Watchpoint: Gibraltar,Victoria,Boston Uprising,Widowmaker
49001,Watchpoint: Gibraltar,punk,Boston Uprising,Doomfist
49036,Watchpoint: Gibraltar,Daan,Vegas Eternal,Doomfist
49062,Watchpoint: Gibraltar,Daan,Vegas Eternal,Roadhog
49071,Watchpoint: Gibraltar,Daan,Vegas Eternal,Wrecking Ball
49104,Watchpoint: Gibraltar,Dove,Vegas Eternal,Genji
49109,Watchpoint: Gibraltar,Dove,Vegas Eternal,Hanzo
49115,Watchpoint: Gibraltar,Dove,Vegas Eternal,Sojourn
49126,Watchpoint: Gibraltar,Dove,Vegas Eternal,Tracer
49165,Watchpoint: Gibraltar,Kaan,Vegas Eternal,Ana
49185,Watchpoint: Gibraltar,Kaan,Vegas Eternal,Mercy
49191,Watchpoint: Gibraltar,Kaan,Vegas Eternal,Zenyatta
49224,Watchpoint: Gibraltar,dridro,Vegas Eternal,Baptiste
49231,Watchpoint: Gibraltar,dridro,Vegas Eternal,Brigitte
49248,Watchpoint: Gibraltar,dridro,Vegas Eternal,Lucio
49264,Watchpoint: Gibraltar,wub,Vegas Eternal,Genji
49278,Watchpoint: Gibraltar,wub,Vegas Eternal,Hanzo
49311,King's Row,Crimzo,Boston Uprising,Zenyatta
49351,King's Row,MCD,Boston Uprising,Ana
49394,King's Row,Valentine,Boston Uprising,Genji
49432,King's Row,Victoria,Boston Uprising,Sojourn
49475,King's Row,punk,Boston Uprising,Doomfist
49494,King's Row,punk,Boston Uprising,Sigma
49528,King's Row,Daan,Vegas Eternal,Doomfist
49569,King's Row,Dove,Vegas Eternal,Genji
49574,King's Row,Dove,Vegas Eternal,Sojourn
49598,King's Row,Dove,Vegas Eternal,Tracer
49620,King's Row,Dove,Vegas Eternal,Widowmaker
49645,King's Row,Kaan,Vegas Eternal,Zenyatta
49684,King's Row,dridro,Vegas Eternal,Ana
49722,King's Row,dridro,Vegas Eternal,Lucio
49733,King's Row,dridro,Vegas Eternal,Mercy
49749,King's Row,wub,Vegas Eternal,Genji
49765,King's Row,wub,Vegas Eternal,Hanzo
49794,Colosseo,AlphaYi,Hangzhou Spark,Echo
49811,Colosseo,AlphaYi,Hangzhou Spark,Tracer
49847,Colosseo,BERNAR,Hangzhou Spark,Sigma
49885,Colosseo,Superich,Hangzhou Spark,Ana
49888,Colosseo,Superich,Hangzhou Spark,Baptiste
49919,Colosseo,Superich,Hangzhou Spark,Brigitte
49951,Colosseo,irony,Hangzhou Spark,Baptiste
49973,Colosseo,irony,Hangzhou Spark,Zenyatta
50014,Colosseo,shy,Hangzhou Spark,Sojourn
50052,Colosseo,AimGod,Seoul Infernal,Zenyatta
50094,Colosseo,FIXA,Seoul Infernal,Ana
50140,Colosseo,Fury,Seoul Infernal,Sigma
50178,Colosseo,MN3,Seoul Infernal,Sojourn
50213,Colosseo,ZEST,Seoul Infernal,Genji
50233,Colosseo,ZEST,Seoul Infernal,Tracer
50269,Route 66,AlphaYi,Hangzhou Spark,Tracer
50289,Route 66,AlphaYi,Hangzhou Spark,Widowmaker
50308,Route 66,BERNAR,Hangzhou Spark,Doomfist
50328,Route 66,BERNAR,Hangzhou Spark,Sigma
50342,Route 66,BERNAR,Hangzhou Spark,Wrecking Ball
50383,Route 66,Superich,Hangzhou Spark,Ana
50387,Route 66,Superich,Hangzhou Spark,Baptiste
50412,Route 66,Superich,Hangzhou Spark,Brigitte
50444,Route 66,irony,Hangzhou Spark,Zenyatta
50485,Route 66,shy,Hangzhou Spark,Sojourn
50521,Route 66,AimGod,Seoul Infernal,Ana
50535,Route 66,AimGod,Seoul Infernal,Zenyatta
50575,Route 66,Belosrea,Seoul Infernal,Doomfist
50590,Route 66,Belosrea,Seoul Infernal,Roadhog
50614,Route 66,Belosrea,Seoul Infernal,Sigma
50634,Route 66,Belosrea,Seoul Infernal,Wrecking Ball
50679,Route 66,FIXA,Seoul Infernal,Ana
50705,Route 66,FIXA,Seoul Infernal,Baptiste
50727,Route 66,FIXA,Seoul Infernal,Brigitte
50751,Route 66,FIXA,Seoul Infernal,Moira
50777,Route 66,MN3,Seoul Infernal,Ashe
50806,Route 66,MN3,Seoul Infernal,Genji
50820,Route 66,MN3,Seoul Infernal,Sojourn
50839,Route 66,MN3,Seoul Infernal,Soldier: 76
50854,Route 66,MN3,Seoul Infernal,Widowmaker
50873,Route 66,ZEST,Seoul Infernal,Tracer
50909,Eichenwalde,AlphaYi,Hangzhou Spark,Tracer
50931,Eichenwalde,AlphaYi,Hangzhou Spark,Widowmaker
50952,Eichenwalde,BERNAR,Hangzhou Spark,D.Va
50960,Eichenwalde,BERNAR,Hangzhou Spark,Sigma
50983,Eichenwalde,BERNAR,Hangzhou Spark,Wrecking Ball
51014,Eichenwalde,Superich,Hangzhou Spark,Baptiste
51037,Eichenwalde,Superich,Hangzhou Spark,Brigitte
