,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
62127,39120,King's Row,hybrid,Jinmu,Chengdu Hunters,Echo,Midseason Madness: Qualifiers
62138,39120,King's Row,hybrid,Jinmu,Chengdu Hunters,Genji,Midseason Madness: Qualifiers
62160,39120,King's Row,hybrid,Jinmu,Chengdu Hunters,Hanzo,Midseason Madness: Qualifiers
62181,39120,King's Row,hybrid,Jinmu,Chengdu Hunters,Tracer,Midseason Madness: Qualifiers
62211,39120,King's Row,hybrid,Leave,Chengdu Hunters,Sojourn,Midseason Madness: Qualifiers
62240,39120,King's Row,hybrid,Mmonk,Chengdu Hunters,Zenyatta,Midseason Madness: Qualifiers
62279,39120,King's Row,hybrid,Nisha,Chengdu Hunters,Ana,Midseason Madness: Qualifiers
62330,39120,King's Row,hybrid,Becky,Los Angeles Valiant,Echo,Midseason Madness: Qualifiers
62369,39120,King's Row,hybrid,Diya,Los Angeles Valiant,Ashe,Midseason Madness: Qualifiers
62385,39120,King's Row,hybrid,Diya,Los Angeles Valiant,Hanzo,Midseason Madness: Qualifiers
62400,39120,King's Row,hybrid,Diya,Los Angeles Valiant,Tracer,Midseason Madness: Qualifiers
62417,39120,King's Row,hybrid,Diya,Los Angeles Valiant,Widowmaker,Midseason Madness: Qualifiers
62433,39120,King's Row,hybrid,Lengsa,Los Angeles Valiant,Brigitte,Midseason Madness: Qualifiers
62455,39120,King's Row,hybrid,Lengsa,Los Angeles Valiant,Lucio,Midseason Madness: Qualifiers
62461,39120,King's Row,hybrid,Lengsa,Los Angeles Valiant,Zenyatta,Midseason Madness: Qualifiers
62485,39120,King's Row,hybrid,Molly,Los Angeles Valiant,Ana,Midseason Madness: Qualifiers
62531,39120,King's Row,hybrid,SASIN,Los Angeles Valiant,Zarya,Midseason Madness: Qualifiers
62564,39121,Colosseo,push,AimGod,Seoul Infernal,Zenyatta,Midseason Madness: Qualifiers
62600,39121,Colosseo,push,FIXA,Seoul Infernal,Ana,Midseason Madness: Qualifiers
62625,39121,Colosseo,push,FIXA,Seoul Infernal,Brigitte,Midseason Madness: Qualifiers
62657,39121,Colosseo,push,Fury,Seoul Infernal,Sigma,Midseason Madness: Qualifiers
62687,39121,Colosseo,push,MN3,Seoul Infernal,Ashe,Midseason Madness: Qualifiers
62723,39121,Colosseo,push,ZEST,Seoul Infernal,Genji,Midseason Madness: Qualifiers
62739,39121,Colosseo,push,ZEST,Seoul Infernal,Tracer,Midseason Madness: Qualifiers
62773,39121,Colosseo,push,Fate,Shanghai Dragons,Wrecking Ball,Midseason Madness: Qualifiers
62810,39121,Colosseo,push,Fleta,Shanghai Dragons,Tracer,Midseason Madness: Qualifiers
62844,39121,Colosseo,push,IZaYaKI,Shanghai Dragons,Zenyatta,Midseason Madness: Qualifiers
62878,39121,Colosseo,push,LIP,Shanghai Dragons,Sojourn,Midseason Madness: Qualifiers
62913,39121,Colosseo,push,LeeJaeGon,Shanghai Dragons,Brigitte,Midseason Madness: Qualifiers
62933,39121,Colosseo,push,LeeJaeGon,Shanghai Dragons,Lucio,Midseason Madness: Qualifiers
62953,39121,Watchpoint: Gibraltar,payload,AimGod,Seoul Infernal,Ana,Midseason Madness: Qualifiers
62991,39121,Watchpoint: Gibraltar,payload,Belosrea,Seoul Infernal,D.Va,Midseason Madness: Qualifiers
63004,39121,Watchpoint: Gibraltar,payload,Belosrea,Seoul Infernal,Reinhardt,Midseason Madness: Qualifiers
63015,39121,Watchpoint: Gibraltar,payload,Belosrea,Seoul Infernal,Roadhog,Midseason Madness: Qualifiers
63028,39121,Watchpoint: Gibraltar,payload,Belosrea,Seoul Infernal,Winston,Midseason Madness: Qualifiers
63051,39121,Watchpoint: Gibraltar,payload,Belosrea,Seoul Infernal,Wrecking Ball,Midseason Madness: Qualifiers
63078,39121,Watchpoint: Gibraltar,payload,FIXA,Seoul Infernal,Brigitte,Midseason Madness: Qualifiers
63104,39121,Watchpoint: Gibraltar,payload,MN3,Seoul Infernal,Hanzo,Midseason Madness: Qualifiers
63122,39121,Watchpoint: Gibraltar,payload,MN3,Seoul Infernal,Sojourn,Midseason Madness: Qualifiers
63138,39121,Watchpoint: Gibraltar,payload,MN3,Seoul Infernal,Widowmaker,Midseason Madness: Qualifiers
63156,39121,Watchpoint: Gibraltar,payload,ZEST,Seoul Infernal,Genji,Midseason Madness: Qualifiers
63172,39121,Watchpoint: Gibraltar,payload,ZEST,Seoul Infernal,Mei,Midseason Madness: Qualifiers
63178,39121,Watchpoint: Gibraltar,payload,ZEST,Seoul Infernal,Tracer,Midseason Madness: Qualifiers
63209,39121,Watchpoint: Gibraltar,payload,Fate,Shanghai Dragons,Wrecking Ball,Midseason Madness: Qualifiers
63237,39121,Watchpoint: Gibraltar,payload,Fleta,Shanghai Dragons,Symmetra,Midseason Madness: Qualifiers
63242,39121,Watchpoint: Gibraltar,payload,Fleta,Shanghai Dragons,Tracer,Midseason Madness: Qualifiers
63275,39121,Watchpoint: Gibraltar,payload,IZaYaKI,Shanghai Dragons,Zenyatta,Midseason Madness: Qualifiers
63316,39121,Watchpoint: Gibraltar,payload,LIP,Shanghai Dragons,Sojourn,Midseason Madness: Qualifiers
63345,39121,Watchpoint: Gibraltar,payload,LIP,Shanghai Dragons,Widowmaker,Midseason Madness: Qualifiers
63366,39121,Watchpoint: Gibraltar,payload,LeeJaeGon,Shanghai Dragons,Brigitte,Midseason Madness: Qualifiers
63392,39121,Watchpoint: Gibraltar,payload,LeeJaeGon,Shanghai Dragons,Lucio,Midseason Madness: Qualifiers
63408,39121,King's Row,hybrid,AimGod,Seoul Infernal,Ana,Midseason Madness: Qualifiers
63434,39121,King's Row,hybrid,AimGod,Seoul Infernal,Zenyatta,Midseason Madness: Qualifiers
63474,39121,King's Row,hybrid,FIXA,Seoul Infernal,Ana,Midseason Madness: Qualifiers
63493,39121,King's Row,hybrid,FIXA,Seoul Infernal,Baptiste,Midseason Madness: Qualifiers
63513,39121,King's Row,hybrid,FIXA,Seoul Infernal,Brigitte,Midseason Madness: Qualifiers
63532,39121,King's Row,hybrid,FIXA,Seoul Infernal,Lucio,Midseason Madness: Qualifiers
63575,39121,King's Row,hybrid,Fury,Seoul Infernal,D.Va,Midseason Madness: Qualifiers
63598,39121,King's Row,hybrid,Fury,Seoul Infernal,Roadhog,Midseason Madness: Qualifiers
63600,39121,King's Row,hybrid,Fury,Seoul Infernal,Sigma,Midseason Madness: Qualifiers
63613,39121,King's Row,hybrid,Fury,Seoul Infernal,Zarya,Midseason Madness: Qualifiers
63648,39121,King's Row,hybrid,MN3,Seoul Infernal,Ashe,Midseason Madness: Qualifiers
63675,39121,King's Row,hybrid,MN3,Seoul Infernal,Reaper,Midseason Madness: Qualifiers
63689,39121,King's Row,hybrid,MN3,Seoul Infernal,Sojourn,Midseason Madness: Qualifiers
63716,39121,King's Row,hybrid,MN3,Seoul Infernal,Widowmaker,Midseason Madness: Qualifiers
63742,39121,King's Row,hybrid,ZEST,Seoul Infernal,Genji,Midseason Madness: Qualifiers
63766,39121,King's Row,hybrid,ZEST,Seoul Infernal,Hanzo,Midseason Madness: Qualifiers
63774,39121,King's Row,hybrid,ZEST,Seoul Infernal,Mei,Midseason Madness: Qualifiers
63803,39121,King's Row,hybrid,Fate,Shanghai Dragons,Doomfist,Midseason Madness: Qualifiers
63821,39121,King's Row,hybrid,Fate,Shanghai Dragons,Winston,Midseason Madness: Qualifiers
63846,39121,King's Row,hybrid,Fate,Shanghai Dragons,Wrecking Ball,Midseason Madness: Qualifiers
63885,39121,King's Row,hybrid,Fleta,Shanghai Dragons,Echo,Midseason Madness: Qualifiers
63907,39121,King's Row,hybrid,Fleta,Shanghai Dragons,Genji,Midseason Madness: Qualifiers
63928,39121,King's Row,hybrid,Fleta,Shanghai Dragons,Hanzo,Midseason Madness: Qualifiers
63937,39121,King's Row,hybrid,Fleta,Shanghai Dragons,Tracer,Midseason Madness: Qualifiers
63972,39121,King's Row,hybrid,IZaYaKI,Shanghai Dragons,Ana,Midseason Madness: Qualifiers
63997,39121,King's Row,hybrid,IZaYaKI,Shanghai Dragons,Lucio,Midseason Madness: Qualifiers
64001,39121,King's Row,hybrid,IZaYaKI,Shanghai Dragons,Zenyatta,Midseason Madness: Qualifiers
64036,39121,King's Row,hybrid,LIP,Shanghai Dragons,Sojourn,Midseason Madness: Qualifiers
64054,39121,King's Row,hybrid,LIP,Shanghai Dragons,Sombra,Midseason Madness: Qualifiers
64073,39121,King's Row,hybrid,LIP,Shanghai Dragons,Widowmaker,Midseason Madness: Qualifiers
64101,39121,King's Row,hybrid,LeeJaeGon,Shanghai Dragons,Brigitte,Midseason Madness: Qualifiers
64115,39121,King's Row,hybrid,LeeJaeGon,Shanghai Dragons,Lucio,Midseason Madness: Qualifiers
64141,39121,King's Row,hybrid,LeeJaeGon,Shanghai Dragons,Mercy,Midseason Madness: Qualifiers
64170,39186,Oasis,control,FiNN,San Francisco Shock,Ana,Midseason Madness: Qualifiers
64199,39186,Oasis,control,Proper,San Francisco Shock,Symmetra,Midseason Madness: Qualifiers
64202,39186,Oasis,control,Proper,San Francisco Shock,Tracer,Midseason Madness: Qualifiers
64243,39186,Oasis,control,Viol2t,San Francisco Shock,Lucio,Midseason Madness: Qualifiers
64264,39186,Oasis,control,Viol2t,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
64293,39186,Oasis,control,mikeyy,San Francisco Shock,Doomfist,Midseason Madness: Qualifiers
64315,39186,Oasis,control,mikeyy,San Francisco Shock,Wrecking Ball,Midseason Madness: Qualifiers
64351,39186,Oasis,control,s9mm,San Francisco Shock,Genji,Midseason Madness: Qualifiers
64365,39186,Oasis,control,s9mm,San Francisco Shock,Hanzo,Midseason Madness: Qualifiers
64404,39186,Oasis,control,Aspire,Vancouver Titans,Symmetra,Midseason Madness: Qualifiers
64409,39186,Oasis,control,Aspire,Vancouver Titans,Tracer,Midseason Madness: Qualifiers
64443,39186,Oasis,control,Aztac,Vancouver Titans,Ana,Midseason Madness: Qualifiers
64468,39186,Oasis,control,Aztac,Vancouver Titans,Moira,Midseason Madness: Qualifiers
64471,39186,Oasis,control,Aztac,Vancouver Titans,Zenyatta,Midseason Madness: Qualifiers
64505,39186,Oasis,control,Masaa,Vancouver Titans,Brigitte,Midseason Madness: Qualifiers
64523,39186,Oasis,control,Masaa,Vancouver Titans,Lucio,Midseason Madness: Qualifiers
64559,39186,Oasis,control,MirroR,Vancouver Titans,Doomfist,Midseason Madness: Qualifiers
64595,39186,Oasis,control,sHockWave,Vancouver Titans,Echo,Midseason Madness: Qualifiers
64614,39186,Oasis,control,sHockWave,Vancouver Titans,Hanzo,Midseason Madness: Qualifiers
64630,39186,Oasis,control,sHockWave,Vancouver Titans,Sombra,Midseason Madness: Qualifiers
64650,39186,Oasis,control,sHockWave,Vancouver Titans,Symmetra,Midseason Madness: Qualifiers
64666,39186,King's Row,hybrid,FiNN,San Francisco Shock,Ana,Midseason Madness: Qualifiers
64705,39186,King's Row,hybrid,Proper,San Francisco Shock,Genji,Midseason Madness: Qualifiers
64730,39186,King's Row,hybrid,Proper,San Francisco Shock,Tracer,Midseason Madness: Qualifiers
64754,39186,King's Row,hybrid,Proper,San Francisco Shock,Widowmaker,Midseason Madness: Qualifiers
64774,39186,King's Row,hybrid,Viol2t,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
64811,39186,King's Row,hybrid,mikeyy,San Francisco Shock,Doomfist,Midseason Madness: Qualifiers
64830,39186,King's Row,hybrid,mikeyy,San Francisco Shock,Winston,Midseason Madness: Qualifiers
64854,39186,King's Row,hybrid,mikeyy,San Francisco Shock,Wrecking Ball,Midseason Madness: Qualifiers
64888,39186,King's Row,hybrid,s9mm,San Francisco Shock,Hanzo,Midseason Madness: Qualifiers
64923,39186,King's Row,hybrid,Aspire,Vancouver Titans,Sojourn,Midseason Madness: Qualifiers
64938,39186,King's Row,hybrid,Aspire,Vancouver Titans,Tracer,Midseason Madness: Qualifiers
64975,39186,King's Row,hybrid,Aztac,Vancouver Titans,Zenyatta,Midseason Madness: Qualifiers
65013,39186,King's Row,hybrid,MirroR,Vancouver Titans,Doomfist,Midseason Madness: Qualifiers
65049,39186,King's Row,hybrid,Skairipa,Vancouver Titans,Ana,Midseason Madness: Qualifiers
65060,39186,King's Row,hybrid,Skairipa,Vancouver Titans,Baptiste,Midseason Madness: Qualifiers
65103,39186,King's Row,hybrid,sHockWave,Vancouver Titans,Hanzo,Midseason Madness: Qualifiers
65138,39186,Watchpoint: Gibraltar,payload,FiNN,San Francisco Shock,Ana,Midseason Madness: Qualifiers
65170,39186,Watchpoint: Gibraltar,payload,Kilo,San Francisco Shock,Hanzo,Midseason Madness: Qualifiers
65185,39186,Watchpoint: Gibraltar,payload,Kilo,San Francisco Shock,Symmetra,Midseason Madness: Qualifiers
65193,39186,Watchpoint: Gibraltar,payload,Kilo,San Francisco Shock,Tracer,Midseason Madness: Qualifiers
65225,39186,Watchpoint: Gibraltar,payload,Proper,San Francisco Shock,Genji,Midseason Madness: Qualifiers
65247,39186,Watchpoint: Gibraltar,payload,Proper,San Francisco Shock,Sojourn,Midseason Madness: Qualifiers
65275,39186,Watchpoint: Gibraltar,payload,Viol2t,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
65307,39186,Watchpoint: Gibraltar,payload,mikeyy,San Francisco Shock,Winston,Midseason Madness: Qualifiers
65340,39186,Watchpoint: Gibraltar,payload,mikeyy,San Francisco Shock,Wrecking Ball,Midseason Madness: Qualifiers
65370,39186,Watchpoint: Gibraltar,payload,Aspire,Vancouver Titans,Genji,Midseason Madness: Qualifiers
65387,39186,Watchpoint: Gibraltar,payload,Aspire,Vancouver Titans,Symmetra,Midseason Madness: Qualifiers
65393,39186,Watchpoint: Gibraltar,payload,Aspire,Vancouver Titans,Tracer,Midseason Madness: Qualifiers
65434,39186,Watchpoint: Gibraltar,payload,Aztac,Vancouver Titans,Brigitte,Midseason Madness: Qualifiers
65443,39186,Watchpoint: Gibraltar,payload,Aztac,Vancouver Titans,Lucio,Midseason Madness: Qualifiers
65456,39186,Watchpoint: Gibraltar,payload,Aztac,Vancouver Titans,Zenyatta,Midseason Madness: Qualifiers
65492,39186,Watchpoint: Gibraltar,payload,MirroR,Vancouver Titans,Doomfist,Midseason Madness: Qualifiers
65529,39186,Watchpoint: Gibraltar,payload,Skairipa,Vancouver Titans,Ana,Midseason Madness: Qualifiers
65563,39186,Watchpoint: Gibraltar,payload,sHockWave,Vancouver Titans,Ashe,Midseason Madness: Qualifiers
65582,39186,Watchpoint: Gibraltar,payload,sHockWave,Vancouver Titans,Hanzo,Midseason Madness: Qualifiers
65600,39186,Watchpoint: Gibraltar,payload,sHockWave,Vancouver Titans,Widowmaker,Midseason Madness: Qualifiers
65621,39187,Lijiang Tower,control,FunnyAstro,Los Angeles Gladiators,Lucio,Midseason Madness: Qualifiers
65658,39187,Lijiang Tower,control,Patiphan,Los Angeles Gladiators,Mei,Midseason Madness: Qualifiers
65691,39187,Lijiang Tower,control,Reiner,Los Angeles Gladiators,Reinhardt,Midseason Madness: Qualifiers
65726,39187,Lijiang Tower,control,kevster,Los Angeles Gladiators,Sojourn,Midseason Madness: Qualifiers
65761,39187,Lijiang Tower,control,shu,Los Angeles Gladiators,Baptiste,Midseason Madness: Qualifiers
65792,39187,Lijiang Tower,control,Decay,Washington Justice,Genji,Midseason Madness: Qualifiers
65820,39187,Lijiang Tower,control,Decay,Washington Justice,Symmetra,Midseason Madness: Qualifiers
65830,39187,Lijiang Tower,control,Decay,Washington Justice,Tracer,Midseason Madness: Qualifiers
65852,39187,Lijiang Tower,control,Happy,Washington Justice,Sojourn,Midseason Madness: Qualifiers
65889,39187,Lijiang Tower,control,Kalios,Washington Justice,Doomfist,Midseason Madness: Qualifiers
65918,39187,Lijiang Tower,control,Krillin,Washington Justice,Lucio,Midseason Madness: Qualifiers
65957,39187,Lijiang Tower,control,vigilante,Washington Justice,Ana,Midseason Madness: Qualifiers
65981,39187,Lijiang Tower,control,vigilante,Washington Justice,Moira,Midseason Madness: Qualifiers
66003,39187,Midtown,hybrid,Patiphan,Los Angeles Gladiators,Sojourn,Midseason Madness: Qualifiers
66042,39187,Midtown,hybrid,Reiner,Los Angeles Gladiators,Doomfist,Midseason Madness: Qualifiers
66065,39187,Midtown,hybrid,Reiner,Los Angeles Gladiators,Winston,Midseason Madness: Qualifiers
66102,39187,Midtown,hybrid,kevster,Los Angeles Gladiators,Genji,Midseason Madness: Qualifiers
66126,39187,Midtown,hybrid,kevster,Los Angeles Gladiators,Tracer,Midseason Madness: Qualifiers
66161,39187,Midtown,hybrid,shu,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
66200,39187,Midtown,hybrid,skewed,Los Angeles Gladiators,Zenyatta,Midseason Madness: Qualifiers
66232,39187,Midtown,hybrid,Decay,Washington Justice,Tracer,Midseason Madness: Qualifiers
66271,39187,Midtown,hybrid,Happy,Washington Justice,Sojourn,Midseason Madness: Qualifiers
66312,39187,Midtown,hybrid,Kalios,Washington Justice,Doomfist,Midseason Madness: Qualifiers
66326,39187,Midtown,hybrid,Kalios,Washington Justice,Sigma,Midseason Madness: Qualifiers
66360,39187,Midtown,hybrid,Krillin,Washington Justice,Lucio,Midseason Madness: Qualifiers
66361,39187,Midtown,hybrid,Krillin,Washington Justice,Zenyatta,Midseason Madness: Qualifiers
66405,39187,Midtown,hybrid,vigilante,Washington Justice,Ana,Midseason Madness: Qualifiers
66429,39187,Midtown,hybrid,vigilante,Washington Justice,Brigitte,Midseason Madness: Qualifiers
66438,39187,Dorado,payload,ANS,Los Angeles Gladiators,Symmetra,Midseason Madness: Qualifiers
66444,39187,Dorado,payload,ANS,Los Angeles Gladiators,Widowmaker,Midseason Madness: Qualifiers
66485,39187,Dorado,payload,Reiner,Los Angeles Gladiators,Roadhog,Midseason Madness: Qualifiers
66508,39187,Dorado,payload,Reiner,Los Angeles Gladiators,Winston,Midseason Madness: Qualifiers
66531,39187,Dorado,payload,Reiner,Los Angeles Gladiators,Wrecking Ball,Midseason Madness: Qualifiers
66564,39187,Dorado,payload,kevster,Los Angeles Gladiators,Genji,Midseason Madness: Qualifiers
66580,39187,Dorado,payload,kevster,Los Angeles Gladiators,Hanzo,Midseason Madness: Qualifiers
66592,39187,Dorado,payload,kevster,Los Angeles Gladiators,Tracer,Midseason Madness: Qualifiers
66629,39187,Dorado,payload,shu,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
66650,39187,Dorado,payload,shu,Los Angeles Gladiators,Zenyatta,Midseason Madness: Qualifiers
66684,39187,Dorado,payload,skewed,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
66703,39187,Dorado,payload,skewed,Los Angeles Gladiators,Baptiste,Midseason Madness: Qualifiers
66735,39187,Dorado,payload,skewed,Los Angeles Gladiators,Brigitte,Midseason Madness: Qualifiers
66762,39187,Dorado,payload,Decay,Washington Justice,Tracer,Midseason Madness: Qualifiers
66798,39187,Dorado,payload,Happy,Washington Justice,Sojourn,Midseason Madness: Qualifiers
66825,39187,Dorado,payload,Happy,Washington Justice,Widowmaker,Midseason Madness: Qualifiers
66862,39187,Dorado,payload,Krillin,Washington Justice,Zenyatta,Midseason Madness: Qualifiers
66893,39187,Dorado,payload,MAG,Washington Justice,Wrecking Ball,Midseason Madness: Qualifiers
66931,39187,Dorado,payload,vigilante,Washington Justice,Ana,Midseason Madness: Qualifiers
66977,39187,Colosseo,push,FunnyAstro,Los Angeles Gladiators,Lucio,Midseason Madness: Qualifiers
67013,39187,Colosseo,push,Patiphan,Los Angeles Gladiators,Sojourn,Midseason Madness: Qualifiers
67055,39187,Colosseo,push,Reiner,Los Angeles Gladiators,Doomfist,Midseason Madness: Qualifiers
67083,39187,Colosseo,push,kevster,Los Angeles Gladiators,Tracer,Midseason Madness: Qualifiers
67114,39187,Colosseo,push,shu,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
67147,39187,Colosseo,push,Decay,Washington Justice,Tracer,Midseason Madness: Qualifiers
67180,39187,Colosseo,push,Happy,Washington Justice,Sojourn,Midseason Madness: Qualifiers
67211,39187,Colosseo,push,Krillin,Washington Justice,Lucio,Midseason Madness: Qualifiers
67233,39187,Colosseo,push,Krillin,Washington Justice,Zenyatta,Midseason Madness: Qualifiers
67268,39187,Colosseo,push,MAG,Washington Justice,Doomfist,Midseason Madness: Qualifiers
67289,39187,Colosseo,push,MAG,Washington Justice,Wrecking Ball,Midseason Madness: Qualifiers
67323,39187,Colosseo,push,vigilante,Washington Justice,Ana,Midseason Madness: Qualifiers
67355,39187,Colosseo,push,vigilante,Washington Justice,Lucio,Midseason Madness: Qualifiers
67376,39188,Ilios,control,CH0R0NG,Toronto Defiant,Lucio,Midseason Madness: Qualifiers
67412,39188,Ilios,control,Finale,Toronto Defiant,Symmetra,Midseason Madness: Qualifiers
67419,39188,Ilios,control,Finale,Toronto Defiant,Tracer,Midseason Madness: Qualifiers
67451,39188,Ilios,control,Heesu,Toronto Defiant,Sojourn,Midseason Madness: Qualifiers
67476,39188,Ilios,control,Heesu,Toronto Defiant,Sombra,Midseason Madness: Qualifiers
67503,39188,Ilios,control,MuZe,Toronto Defiant,Winston,Midseason Madness: Qualifiers
67527,39188,Ilios,control,MuZe,Toronto Defiant,Wrecking Ball,Midseason Madness: Qualifiers
67571,39188,Ilios,control,Twilight,Toronto Defiant,Ana,Midseason Madness: Qualifiers
67595,39188,Ilios,control,Twilight,Toronto Defiant,Moira,Midseason Madness: Qualifiers
67634,39188,Ilios,control,Daan,Vegas Eternal,Wrecking Ball,Midseason Madness: Qualifiers
67672,39188,Ilios,control,Dove,Vegas Eternal,Symmetra,Midseason Madness: Qualifiers
67678,39188,Ilios,control,Dove,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
67714,39188,Ilios,control,Kaan,Vegas Eternal,Zenyatta,Midseason Madness: Qualifiers
67758,39188,Ilios,control,dridro,Vegas Eternal,Brigitte,Midseason Madness: Qualifiers
67771,39188,Ilios,control,dridro,Vegas Eternal,Lucio,Midseason Madness: Qualifiers
67808,39188,Ilios,control,wub,Vegas Eternal,Echo,Midseason Madness: Qualifiers
67843,39188,King's Row,hybrid,CH0R0NG,Toronto Defiant,Brigitte,Midseason Madness: Qualifiers
67858,39188,King's Row,hybrid,CH0R0NG,Toronto Defiant,Zenyatta,Midseason Madness: Qualifiers
67890,39188,King's Row,hybrid,Finale,Toronto Defiant,Genji,Midseason Madness: Qualifiers
67907,39188,King's Row,hybrid,Finale,Toronto Defiant,Tracer,Midseason Madness: Qualifiers
67926,39188,King's Row,hybrid,Finale,Toronto Defiant,Widowmaker,Midseason Madness: Qualifiers
67941,39188,King's Row,hybrid,HOTBA,Toronto Defiant,Doomfist,Midseason Madness: Qualifiers
67956,39188,King's Row,hybrid,HOTBA,Toronto Defiant,Sigma,Midseason Madness: Qualifiers
67970,39188,King's Row,hybrid,HOTBA,Toronto Defiant,Winston,Midseason Madness: Qualifiers
67994,39188,King's Row,hybrid,HOTBA,Toronto Defiant,Wrecking Ball,Midseason Madness: Qualifiers
68029,39188,King's Row,hybrid,Heesu,Toronto Defiant,Ashe,Midseason Madness: Qualifiers
68050,39188,King's Row,hybrid,Heesu,Toronto Defiant,Hanzo,Midseason Madness: Qualifiers
68070,39188,King's Row,hybrid,Heesu,Toronto Defiant,Sojourn,Midseason Madness: Qualifiers
68105,39188,King's Row,hybrid,Twilight,Toronto Defiant,Ana,Midseason Madness: Qualifiers
68151,39188,King's Row,hybrid,Daan,Vegas Eternal,Wrecking Ball,Midseason Madness: Qualifiers
68191,39188,King's Row,hybrid,Dove,Vegas Eternal,Sojourn,Midseason Madness: Qualifiers
68211,39188,King's Row,hybrid,Dove,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
68237,39188,King's Row,hybrid,Kaan,Vegas Eternal,Zenyatta,Midseason Madness: Qualifiers
68283,39188,King's Row,hybrid,dridro,Vegas Eternal,Ana,Midseason Madness: Qualifiers
68304,39188,King's Row,hybrid,dridro,Vegas Eternal,Baptiste,Midseason Madness: Qualifiers
68309,39188,King's Row,hybrid,dridro,Vegas Eternal,Lucio,Midseason Madness: Qualifiers
68345,39188,King's Row,hybrid,wub,Vegas Eternal,Genji,Midseason Madness: Qualifiers
68370,39188,King's Row,hybrid,wub,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
68390,39188,King's Row,hybrid,wub,Vegas Eternal,Widowmaker,Midseason Madness: Qualifiers
68413,39188,Route 66,payload,CH0R0NG,Toronto Defiant,Brigitte,Midseason Madness: Qualifiers
68430,39188,Route 66,payload,CH0R0NG,Toronto Defiant,Lucio,Midseason Madness: Qualifiers
68453,39188,Route 66,payload,CH0R0NG,Toronto Defiant,Mercy,Midseason Madness: Qualifiers
68456,39188,Route 66,payload,CH0R0NG,Toronto Defiant,Zenyatta,Midseason Madness: Qualifiers
68496,39188,Route 66,payload,Finale,Toronto Defiant,Tracer,Midseason Madness: Qualifiers
68517,39188,Route 66,payload,Finale,Toronto Defiant,Widowmaker,Midseason Madness: Qualifiers
68535,39188,Route 66,payload,HOTBA,Toronto Defiant,Doomfist,Midseason Madness: Qualifiers
68550,39188,Route 66,payload,HOTBA,Toronto Defiant,Sigma,Midseason Madness: Qualifiers
68564,39188,Route 66,payload,HOTBA,Toronto Defiant,Wrecking Ball,Midseason Madness: Qualifiers
68604,39188,Route 66,payload,Heesu,Toronto Defiant,Hanzo,Midseason Madness: Qualifiers
68624,39188,Route 66,payload,Heesu,Toronto Defiant,Sojourn,Midseason Madness: Qualifiers
68656,39188,Route 66,payload,Twilight,Toronto Defiant,Ana,Midseason Madness: Qualifiers
68685,39188,Route 66,payload,Twilight,Toronto Defiant,Baptiste,Midseason Madness: Qualifiers
68711,39188,Route 66,payload,Twilight,Toronto Defiant,Moira,Midseason Madness: Qualifiers
68753,39188,Route 66,payload,Daan,Vegas Eternal,Winston,Midseason Madness: Qualifiers
68779,39188,Route 66,payload,Daan,Vegas Eternal,Wrecking Ball,Midseason Madness: Qualifiers
68820,39188,Route 66,payload,Dove,Vegas Eternal,Sojourn,Midseason Madness: Qualifiers
68851,39188,Route 66,payload,Kaan,Vegas Eternal,Moira,Midseason Madness: Qualifiers
68856,39188,Route 66,payload,Kaan,Vegas Eternal,Zenyatta,Midseason Madness: Qualifiers
68892,39188,Route 66,payload,dridro,Vegas Eternal,Ana,Midseason Madness: Qualifiers
68896,39188,Route 66,payload,dridro,Vegas Eternal,Brigitte,Midseason Madness: Qualifiers
68914,39188,Route 66,payload,dridro,Vegas Eternal,Lucio,Midseason Madness: Qualifiers
68950,39188,Route 66,payload,wub,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
68988,39188,New Queen Street,push,CH0R0NG,Toronto Defiant,Brigitte,Midseason Madness: Qualifiers
69025,39188,New Queen Street,push,Finale,Toronto Defiant,Tracer,Midseason Madness: Qualifiers
69053,39188,New Queen Street,push,Heesu,Toronto Defiant,Sojourn,Midseason Madness: Qualifiers
69089,39188,New Queen Street,push,MuZe,Toronto Defiant,Doomfist,Midseason Madness: Qualifiers
69122,39188,New Queen Street,push,Twilight,Toronto Defiant,Ana,Midseason Madness: Qualifiers
69152,39188,New Queen Street,push,Twilight,Toronto Defiant,Lucio,Midseason Madness: Qualifiers
69160,39188,New Queen Street,push,Twilight,Toronto Defiant,Zenyatta,Midseason Madness: Qualifiers
69193,39188,New Queen Street,push,Daan,Vegas Eternal,Wrecking Ball,Midseason Madness: Qualifiers
69234,39188,New Queen Street,push,Dove,Vegas Eternal,Ashe,Midseason Madness: Qualifiers
69250,39188,New Queen Street,push,Dove,Vegas Eternal,Genji,Midseason Madness: Qualifiers
